1091938,NF-κB and Rel proteins: evolutionarily conserved mediators of immune responses,1998,"['S Ghosh', 'MJ May', 'EB Kopp']",SyQ-MLQAAAAJ | n0Q6Yk0AAAAJ | ,,,,,,▪ Abstract The transcription factor NF-κB. more than a decade after its discovery. remains an exciting and active area of study. The involvement of NF-κB in the expression of numerous cytokines and adhesion molecules has supported its role as an evolutionarily conserved,False,,6371,https://www.annualreviews.org/doi/abs/10.1146/annurev.immunol.16.1.225,,"/scholar?cites=16486073563276412025&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092011,Expression of angiotensin II and interleukin 6 in human coronary atherosclerotic plaques: potential implications for inflammation and plaque instability,2000,"['B Schieffer', 'E Schieffer', 'D Hilfiker-Kleiner', 'A Hilfiker']", |  |  | ,,,,,,Background—Patients with an activated renin-angiotensin system (RAS) or genetic alterations of the RAS are at increased risk of myocardial infarction (MI). Administration of ACE inhibitors reduces the risk of MI. and acute coronary syndromes are associated with,False,,879,https://www.ahajournals.org/doi/abs/10.1161/01.CIR.101.12.1372,,"/scholar?cites=225928477944780646&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ahajournals.org/doi/full/10.1161/01.CIR.101.12.1372,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092012,Cytokines and the hepatic acute phase response,1997,['H Moshage'],,,,,,,The acute phase response is an orchestrated response to tissue injury. infection or inflammation. A prominent feature of this response is the induction of acute phase proteins. which are involved in the restoration of homeostasis. Cytokines are important mediators of,False,,875,https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1096-9896(199703)181:3%3C257::AID-PATH756%3E3.0.CO;2-U,,"/scholar?cites=16685039859945381064&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092013,Interleukin-6 in acute exercise and training: what is the biological relevance,2006,['CP Fischer'],YqgcRSgAAAAJ,,,,,,It is now recognized that contracting skeletal muscle may synthesize and release interleukin-6 (IL-6) into the interstitium as well as into the systemic circulation in response to a bout of exercise. Although several sources of IL-6 have been demonstrated. contracting muscles,False,,845,http://eir-isei.de/2006/eir-2006-003-article.pdf#page=4,,"/scholar?cites=3963203692064638813&as_sdt=5,33&sciodt=0,33&hl=en",http://eir-isei.de/2006/eir-2006-003-article.pdf#page=4,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092014,IL-6 and APPs: anti-inflammatory and immunosuppressive mediators,1997,"['H Tilg', 'CA Dinarello', 'JW Mier']", |  | ,,,,,,Acute inflammation is accompanied by changes in the concentrations of acute phase proteins (APPs). While much is known about the cytokines involved in the initiation of inflammation. less is known about the mediators involved in its resolution. Recent data,False,,791,https://www.sciencedirect.com/science/article/pii/S0167569997011031,,"/scholar?cites=4138766907272435351&as_sdt=5,33&sciodt=0,33&hl=en",https://www.academia.edu/download/45728255/s0167-5699_2897_2901103-120160517-15772-1p567xr.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092015,Nuclear factor κB is activated in macrophages and epithelial cells of inflamed intestinal mucosa,1998,"['G Rogler', 'K Brand', 'D Vogl', 'S Page', 'R Hofmeister']",GEXqh0EAAAAJ |  |  |  | ,,,,,,Background & Aims: Transcription factors of the nuclear factor κB (NF-κB) family play an important role in the regulation of genes involved in inflammation. In inflammatory bowel diseases. proinflammatory cytokines known to be regulated by NF-κB are involved,False,,789,https://www.sciencedirect.com/science/article/pii/S0016508598702021,,"/scholar?cites=13683467821247833410&as_sdt=5,33&sciodt=0,33&hl=en",https://www.gastrojournal.org/article/S0016-5085(98)70202-1/fulltext,0,0,0
