,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations
25701,Pretreatment With an Anti-MAdCAM mAb Increases the Susceptibility of Macaques to Mucosal Challenge by SIV,2018,Claudia Cicala and Siddappa Byrareddy and Livia Goes and Fatima Nawaz and Keith Reinmann and Aftab Ansari and Donald Van Ryk and Danlan Wei and Katija Jelicic and Philip Santangelo and Elena Martinelli and Francois Villinger and James Arthos and Anthony Fauci,34,,,396-396,MARY ANN LIEBERT. INC,,True,0dDO3SAAAAAJ:M9uBOdsrCRgC,0,,,,,,0
25702,Central Nervous System Involvement in Pediatric Systemic Autoimmune Diseases,2018,Brielle Stanton and Andrea Knight,16,,03,148-163,Georg Thieme Verlag KG,,True,0dDO3SAAAAAJ:PjKh-f16SfUC,0,,,,,,0
25703,H-106 Sustained ART-free HIV remission: Obstacles and opportunities,2018,Anthony Fauci,77,Jaids Journal of Acquired Immune Deficiency Syndromes,,47,LWW,,True,0dDO3SAAAAAJ:QC_fukgq8lwC,0,,,,,,0
25704,MAJOR ARTICLE A Universal Influenza Vaccine: The Strategic Plan for the National Institute of Allergy and Infectious Diseases,2018,Emily J Erbelding and Diane J Post and Erik J Stemmy and Paul C Roberts and Alison Deckhut Augustine and Stacy Ferguson and Catharine I Paules and Barney S Graham and Anthony S Fauci,,,,,,,True,0dDO3SAAAAAJ:Eu_4uSHeUgAC,0,,,,,,0
25705,Vitamin and Trace Mineral Deficiency and Excess (Chapter 326),2018,Paolo M Suter and RM Russell and J Larry Jameson and Anthony S Fauci and Dennis L Kasper and Stephen L Hauser and Dan L Longo and Joseph Loscalzo,,,,326,McGraw-Hill Education,,True,0dDO3SAAAAAJ:cjagZD1ri60C,0,,,,,,0
25706,La necesidad de una vacuna universal contra la gripe,2018,Catharine I Paules and Anthony S Fauci,,Investigación y ciencia,501,52-53,Prensa Científica,,True,0dDO3SAAAAAJ:sRzLl6AghiAC,0,,,,,,0
25707,Protection of rhesus macaques against vaginal SHIV challenges by VRC01 and an anti-α4β7 antibody,2018,Giulia Calenda and Ines Frank and Géraldine Arrode-Brusés and Amarendra Pegu and Keyun Wang and James Arthos and Claudia Cicala and Brooke Grasperge and James L Blanchard and Stephanie Maldonado and Kevin Roberts and Agegnehu Gettie and Anthony S Fauci and John R Mascola and Elena Martinelli,,bioRxiv,,365551,Cold Spring Harbor Laboratory,,True,0dDO3SAAAAAJ:TXeVt8n0jncC,0,,,,,,0
25708,A universal flu vaccine is vital: A century after the deadly pandemic of 1918. we're still not safe,2018,Catharine Paules and Anthony S Fauci,318,Scientific American,2,,Scientific American Inc.,,True,0dDO3SAAAAAJ:KRujTB8-hGMC,0,,,,,,0
25709,Protection against repeated vaginal SHIV challenges by a combination of VRC01 and an anti-α4β7 antibody,2018,Giulia Calenda and Ines Frank and Géraldine Arrode-Brusés and Amarendra Pegu and Keyun Wang and James Arthos and Claudia Cicala and Brooke Grasperge and James L Blanchard and Stephanie Maldonado and Kevin Roberts and Agegnehu Gettie and Anthony S Fauci and John R Mascola and Elena Martinelli,,bioRxiv,,365551,Cold Spring Harbor Laboratory,,True,0dDO3SAAAAAJ:jLZKTOxUWNYC,0,,,,,,0
25710,US and Cuban Scientists Forge Collaboration on Arbovirus Research,2018,Jorge Pérez-Ávila and Maria G Guzmán-Tirado and Jorge Fraga-Nodarse and F Gray Handley and James Meegan and Jose L Pelegrino-Martínez de la Cotera and Anthony S Fauci,20,MEDICC review,,32-34,Medical Education Cooperation with Cuba,,True,0dDO3SAAAAAJ:zI9YInTrFVIC,0,,,,,,0
25711,Early antibody therapy can induce long-lasting immunity to SHIV,2017,NM Scheller and B Pasternak and D Mølgaard-Nielsen and H Svanström and A Hviid and S Isanaka and O Guindo and C Langendorf and A Matar Seck and BD Plikaytis and N Sayinzoga-Makombe and MM McNeal and N Meyer and E Adehossi and A Djibo and B Jochum and RF Grais and Y Nishimura and R Gautam and TW Chun and R Sadjadpour and KE Foulds and M Shingai and F Klein and A Gazumyan and J Golijanin and M Donaldson and OK Donau and RJ Plishka and A Buckler-White and MS Seaman and JD Lifson and RA Koup and AS Fauci and MC Nussenzweig and MA Martin,13,,5,968-969,Taylor & Francis,,True,0dDO3SAAAAAJ:QvnCfHfiBIkC,0,,,,,,0
25712,KL1 [LINE SEPARATOR] Ending the HIV/AIDS pandemic: follow the science,2016,Anthony Fauci,19,Journal of the International Aids Society,,,,,True,0dDO3SAAAAAJ:wmBOIy6d62IC,0,,,,,,0
25713,HIV Prevention Science in 2016: New Weapons in the Arsenal,2016,Anthony Fauci,32,,,14-14,MARY ANN LIEBERT. INC,,True,0dDO3SAAAAAJ:5XSfyxoPzb8C,0,,,,,,0
25714,Immuno-PET/CT Imaging Reveals Differences in Virus and CD4+ Cell Localization in SIV Infected Rhesus Macaques Treated with an Anti-alpha 4 beta 7 mAb,2016,Philip Santangelo and Siddappa Byrareddy and Claudia Cicala and Kristina Ortiz and Dawn Little and Sanjeev Gumber and JJ Hong and Chiara Zuria and Francois Villinger and Aftab Ansari and Anthony Fauci and James Arthos,32,,,54-54,MARY ANN LIEBERT. INC,,True,0dDO3SAAAAAJ:CtYknXOfbFEC,0,,,,,,0
25715,The Anti-gp120 mAb CH58 Recognizes a Not-fully-processed Form of Surface-expressed Env,2016,Jason Yolitz and Danlan Wei and Donald Van Ryk and Claudia Cicala and Anthony S Fauci and James Arthos,32,,,38-38,MARY ANN LIEBERT. INC,,True,0dDO3SAAAAAJ:m1cs02wJCiwC,0,,,,,,0
25716,Oral abstracts of the 21st International AIDS Conference 18-22 July 2016. Durban. South Africa,2016,J Hakim and K Maitland,,,,,International AIDS Society,,True,0dDO3SAAAAAJ:kzhWOX1w8eAC,0,,,,,,0
25717,THPDA0101 [LINE SEPARATOR] Immuno‐PET/CT imaging reveals differences in virus and CD4+ cell localization in SIV‐infected rhesus macaques treated with an anti‐α4β7 mab,2016,J Arthos and S Byrareddy and C Cicala and K Ortiz and D Little and S Gumber and JJ Hong and C Zurla and F Villinger and A Fauci and A Ansari and P Santangelo,19,Journal of the International Aids Society,,,,,True,0dDO3SAAAAAJ:p2iGfxNeIOAC,0,,,,,,0
25718,47 Immuno-PET/CT imaging reveals differences in virus and CD4+ cell localization in SIV infected rhesus macaques treated with an anti-α4β7 mab,2016,J Arthos and S Byrareddy and C Cicala and K Ortiz and D Little and S Gumber and JJ Hong and C Zurla and F Villinger and A Fauci and A Ansari and P Santangelo,2,Journal of Virus Eradication,,26,Elsevier,,True,0dDO3SAAAAAJ:8cTaIddhMp4C,0,,,,,,0
25719,The Ohio State University Commencement Address by Anthony S. Fauci. Spring 2016,2016,Anthony S Fauci,,,,,Ohio State University,,True,0dDO3SAAAAAJ:UamA9ItEL6YC,0,,,,,,0
25720,Evaluation of a newly developed assay designed to assess the interaction between α4β7 and MAdCAM,2016,Allison Doyle and Claudia Cicala and Katija Jelicic and Donald Van Ryk and Aftab Ahmed Ansari and Anthony S Fauci and James Arthos,196,,1 Supplement,207.14-207.14,American Association of Immunologists,,True,0dDO3SAAAAAJ:KmkpU35IWjAC,0,,,,,,0
25721,Anti-α4β7 mAb prevents MAdCAM-1-mediated activation and HIV replication in CD4+ T cells,2016,Mia Waliszewski and Fatima Nawaz and Claudia Cicala and Jocelyn Ray and Ronke Olowojesiku and Ian Perrone and Danlan Wei and Katija Jelicic and Donald Van Ryk and Aftab Ahmed Ansari and Anthony S Fauci and James Arthos,196,,1 Supplement,208.11-208.11,American Association of Immunologists,,True,0dDO3SAAAAAJ:4_XrlajHzhgC,0,,,,,,0
25722,E-102 Ending the HIV/AIDS pandemic: The convergence of treatment and prevention,2016,Anthony Fauci,71,Jaids Journal of Acquired Immune Deficiency Syndromes,,57,LWW,,True,0dDO3SAAAAAJ:84dCbUURXyIC,0,,,,,,0
25723,BLOCKADE OF α4β7 INTEGRIN REDUCES INTRAVAGINAL SIV TRANSMISSION: O3. 02,2015,Siddappa Byrareddy and James Arthos and Claudia Cicala and Keith Reimann and Tristram Parslow and Philip Santangelo and Francois Villinger and Anthony Fauci and Aftab Ansari,44,Journal of Medical Primatology,5,,,,True,0dDO3SAAAAAJ:zGnLiCkldm4C,0,,,,,,0
25724,Vaccination and the Lasker Awards: Enduring Legacies,2015,Anthony S Fauci and David M Morens and Hilary D Marston,314,Jama,11,1119-1120,American Medical Association,,True,0dDO3SAAAAAJ:8Z0Dsp3hPRYC,0,,,,,,0
25725,book me,2015,Dennis Kasper and Stephen Hauser and J Larry Jameson and Anthony Fauci and Dan Longo and Joseph Loscalzo,,LAMP,,43,,,True,0dDO3SAAAAAJ:ix4AEQmNN7wC,0,,,,,,0
25726,Treatment with anti‐α4β7 integrin antibody reduces virus‐mediated gastrointestinal pathology by targeting distinct mucosal tissues,2015,Siddappa Byrareddy and James Arthos and Claudia Cicala and Keith Reimann and Tristram Parslow and Philip Santangelo and Francois Villinger and Anthony Fauci and Aftab Ansari,18,Journal of the International Aids Society,,,,,True,0dDO3SAAAAAJ:4JjQL45tqTYC,0,,,,,,0
25727,OPEN ACCESS OPEN ACCESS,2015,ONLINELINE ONLIN,18,Journal of the International AIDS Society,,4,,,True,0dDO3SAAAAAJ:SN5MtqHu-psC,0,,,,,,0
25728,Park BY. You're the flight surgeon: bronchogenic cyst. Aerosp Med Hum Perform. 2015; 86 (2): 144–146.,2015,SL Hauser and JL Jameson and J Loscalzo,86,Aerospace Medicine and Human Performance,2,147,,,True,0dDO3SAAAAAJ:ui-gComCE0IC,0,,,,,,0
25729,Bioterrorismo Microbiano,2015,H Clifford Lane and Anthony S Fauci,,Doenças Infecciosas de Harrison,,59,AMGH Editora,,True,0dDO3SAAAAAJ:1GSnt3Xtl_sC,0,,,,,,0
25730,Harrison's Gastroenterology and Hepatology,2015,Paolo M Suter and Robert M Russell and Dan L Longo and Anthony S Fauci,,,,1-752,McGraw-Hill Companies,,True,0dDO3SAAAAAJ:zvUQpHOXRJ8C,0,,,,,,0
25731,8th IAS Conference on HIV Pathogenesis. Treatment & Prevention 19â 22 July 2015. Vancouver. Canada,2015,Kelly Metcalf Pate and Chris Pohlmeyer and Victoria Walker‐sperling and Jeremy Foote and Kevin Najarro and Catherine Cryer and Maria Salgado and Lucio Gama and Elizabeth Engle and Erin Shirk and Suzanne Queen and Stanley Chioma and Meghan Vermillion and Brandon Bullock and Ming Li and Claire Lyons and Robert Adams and Chris Zink and Janice Clements and Joseph Mankowski and Joel Blankson and Luca Micci and Emily Ryan and Rémi Fromentin and Clarisse Benne and Nicolas Chomont and Jeffrey Lifson and Mirko Paiardini and Sulggi Lee and Remi Fromentin and Robert Silicano and Janet Silicano and Douglas Richman and Una O’Doherty and Sarah Palmer and Peter Burbelo and Steven Deeks and Khader Ghneim and Jeff Ahlers and Slim Fourati and Carey Shive and Mark Cameron and Pranab Mukerjee and Mahmoud Ghannoum and Benigno Rodriguez and Michael Lederman and Rafick Sekaly and Pierre Frange and Albert Faye and Veronique Avettand‐fenoel and Erainna Bellaton and Diane Deschamps and Mathieu Angin and Sophie Caillat‐zucman and Gilles Peytavin and Jerome Le Chenadec and Josiane Warszawski and Christine Rouzioux and Asier Saez‐cirion and Christina Chang and Paul Cameron and Julian Elliott and Alan Perelson and Michael Roche and Ashanti Dantanarayana and Ajantha Solomon and Vivek Naranbhai and Surekha Tenakoon and Rebecca Hoh and James McMahon and Ken Sikaris and Wendy Hartogensis and Peter Bacchetti and Frederick Hecht and Steve Deeks and Sharon Lewin and Siddappa Byrareddy and James Arthos and Claudia Cicala and Keith Reimann and Tristram Parslow and Philip Santangelo and Francois Villinger and Anthony Fauci and Aftab Ansari and Michael George and Barbara Weiser and Harold Burger and Tyler Lewy and Kathryn Anastos and David Asmuth and Ma Somsouk and Peter Hunt and Zhong Min Ma and Christopher Miller and Xiao Dong Li and John Hinkle and Audrey Shaw and Eric Weaver and Gerald Klein and Katie Viljoen and Jerome Wendoh and Ulas Karaoz and Eoin Brodie and Nicola Mulder and Gerrit Botha and Elvis Kidzeru and James Butcher and Clive Gray and Ken Rosenthal and Alash’le Abimiku and Bill Cameron and Alain Stintzi and Heather Jaspan and Jamie Schafer and Tristan Evans and Haiying Li and R Keith Reeves and Max Kroon and Lorna Dunning and Marvin Hsiao and Landon Myer and Claudia S Crowell and Almoustapha Issiaka Maiga and Mariam Sylla and Babafemi Taiwo and Niaboula Koné and Robert Leo Murphy and Anne‐genevieve Marcelin and Ban Traore and Djeneba Bocar Fofana and Ellen G Chadwick and Kristjana Hrönn Ásbjörnsdóttir and Jennifer A Slyker and Dalton Wamalwa and Stephen De Rosa and James P Hughes and Ali Rowhani‐rahbar and Bhavna H Chohan and Sarah Benki‐nugent and Kenneth Tapia and Grace C John‐stewart and Hilda Kizito and Aditya Gaur and Wasana Prasitsuebsai and Natella Rakhmanina and Kulkanya Chokephaibulkit and Jan Fourie and Linda‐gail Bekker and Yongwu Shao,,,,,International AIDS Society,,True,0dDO3SAAAAAJ:PflRiyi98mgC,0,,,,,,0
25732,Biologia de Doenças Neurológicas,2015,Stephen L Hauser and M Flint Beal,,Neurologia Clínica de Harrison-3,,170,AMGH Editora,,True,0dDO3SAAAAAJ:xEWuX1mE_FUC,0,,,,,,0
25733,Distúrbios da Medula Espinal,2015,Stephen L Hauser and Allan H Ropper,,Neurologia Clínica de Harrison-3,,310,AMGH Editora,As doenças da medula espinal são frequentemente devastadoras. Podem causar tetraplegia. paraplegia e déficits sensoriais bem além do dano que infligiriam em qualquer outra parte do sistema nervoso porque a medula espinal contém. em uma pequena área de corte transversal. quase todos os sistemas motores eferentes e sensoriais aferentes do tronco e dos membros. Muitas doenças da medula espinal são reversíveis se reconhecidas e tratadas em fase precoce (Quadro 35.1); portanto. estão entre as emergências neurológicas mais críticas. O uso eficiente de procedimentos diagnósticos. orientado pelo conhecimento da anatomia e das manifestações clínicas das doenças comuns da medula espinal. é essencial para um bom resultado.,True,0dDO3SAAAAAJ:7iKzEIWBYlQC,0,http://scholar.google.com/scholar?cluster=3141639696181923059&hl=en&oi=scholarr,,,,,0
25734,Морфологическая оценка активности туберкулем при их случайном выявлении в результате оперативного вмешательства на легких,2015,Олег Александрович Холодок and Алексей Александрович Григоренко and Евгений Владимирович Рябов,,Дальневосточный медицинский журнал,1,,Федеральное государственное бюджетное образовательное учреждение высшего образования «Дальневосточный государственный медицинский университет» Министерства здравоохранения Российской Федерации,Проведён анализ клинических и биологических данных: возраст. пол. анамнез заболевания. сроки обнаружения гранулём. их точная локализация и размеры. Полученные результаты свидетельствуют о том. что туберкулёма как одна из форм туберкулёзного процесса. в основном. имеет скудные клинико-лабораторные проявления. поэтому рентгенологический метод диагностики остаётся наиболее эффективным. При морфологическом исследовании туберкулём установлено. что репаративные процессы более выражены в небольших по размеру образованиях у пациентов старшей возрастной группы и существенно не зависят от консервативной специфической терапии. что позволяет думать о сокращении сроков последней. Однако оперативное лечение на сегодняшний день остаётся радикальным методом в лечении пациентов с данной патологией.,True,0dDO3SAAAAAJ:7_FrD3gH8REC,0,https://cyberleninka.ru/article/n/15725122,,,,https://cyberleninka.ru/article/n/15725122,0
25735,Neuralgia do Trigêmeo. Paralisia de Bell e Outros Distúrbios dos Nervos Cranianos,2015,M Flint Beal and Stephen L Hauser,,Neurologia Clínica de Harrison-3,,304,AMGH Editora,Os sinais e sintomas de patologia dos nervos cranianos são comuns em medicina interna. Com frequência. surgem no contexto de uma anormalidade neurológica difusa e. em tais situações. o acometimento de nervos cranianos pode representar a manifestação inicial da doença. Em outros distúrbios. o acometimento restringe-se principalmente a um ou vários nervos cranianos; esses distúrbios distintos são revistos neste capítulo. Os distúrbios dos movimentos oculares são descritos no Cap. 21. os distúrbios da audição no Cap. 24 e a vertigem e os distúrbios da função vestibular no Cap. 11.,True,0dDO3SAAAAAJ:fZtrMt_Z7PsC,0,http://scholar.google.com/scholar?cluster=3220573607808118039&hl=en&oi=scholarr,,,,,0
25736,Técnica de Punção Lombar,2015,Elizabeth Robbins and Stephen L Hauser,,Neurologia Clínica de Harrison-3,,28,AMGH Editora,Quando realizada por profissionais habilidosos. a punção lombar (PL) geralmente é um procedimento seguro. As complicações significativas são extremamente raras. mas podem incluir herniação cerebral. lesão da medula espinal ou das raízes nervosas. hemorragia ou infecção. As complicações brandas são mais comuns e podem incluir dor lombar. cefaleia pós-PL e dor radicular ou dormência.EXAMES DE IMAGEM E ANÁLISES LABORATORIAIS ANTES DA PL Os pacientes com alterações do nível de consciência. déficit neurológico focal. convulsão de início recente. papiledema ou imunossupressão encontram-se sob maior risco de desenvolver herniação cerebelar ou tentorial potencialmente fatal depois da PL. Nesses casos. antes da realização da PL. devem ser realizados exames neurológicos de imagem para excluir lesão tumoral focal ou edema difuso. Os exames de imagens devem incluir a coluna vertebral dos pacientes com sintomas sugestivos de compressão da medula espinal. inclusive dor lombar. fraqueza dos membros inferiores. retenção urinária ou incontinência. Nos pacientes sob suspeita de meningite que precisarem realizar exames neurológicos de imagem antes da PL com finalidade diagnóstica. deverão ser administrados antibióticos antes dos exames. de preferência depois da coleta das amostras para hemocultura.,True,0dDO3SAAAAAJ:LSkeIYDkhQYC,0,http://scholar.google.com/scholar?cluster=3943043324687509930&hl=en&oi=scholarr,,,,,0
25737,C. Everett Koop: 14 October 1916* 25 February 2013,2014,Anthony S Fauci,158,Proceedings of the American Philosophical Society,4,455,American Philosophical Society,Charles Everett Koop. MD. the 13th US Surgeon General. died on Feb 25. 2013. The position of Surgeon General in the 1980s thoroughly tested and made transparent his bold. forthright. and principled approach to some of the most challenging health issues the nation has ever faced. including smoking. abortion. and HIV/AIDS. Koop was born on Oct 14. 1916. in Brooklyn. NY. An only child. he grew up nurtured by a large. close-knit family. He and his parents shared their South Brooklyn home with his paternal grandparents. and his maternal grandparents and many aunts. uncles. and cousins lived in the neighborhood nearby. His father became assistant vice president at one of the nation's largest banks; his mother was a business manager. Koop's attraction to medicine began early on. At age 6. he declared that he wanted to be a surgeon. Family influences kindled his interest. From his grandfathers he assimilated …,True,0dDO3SAAAAAJ:OxQqgzTNpSoC,0,http://search.proquest.com/openview/8f7a37b081aefc22e1d81efa0d698ade/1?pq-origsite=gscholar&cbl=41068,,,,,0
25738,IN CHILDREN®,2014,Anthony S Fauci,,,,,,In patients receiving systemically administered quinolones. including moxifloxacin. serious and occasionally fatal hypersensitivity (anaphylactic) reactions have been reported. some following the first dose. Some reactions were accompanied by cardiovascular collapse. loss of consciousness. angioedema (including laryngeal. pharyngeal or facial edema). airway obstruction. dyspnea. urticaria. and itching. If an allergic reaction to moxifloxacin occurs. discontinue use of the drug. Serious acute hypersensitivity reactions may require immediate emergency treatment. Oxygen and airway management should be administered as clinically indicated.,True,0dDO3SAAAAAJ:CJJaNdYp-j8C,0,http://search.proquest.com/openview/1504224148f606f35636e02761fe17e8/1?pq-origsite=gscholar&cbl=29327,,,,,0
25739,HIV-1 gp120 Impairs B Cell Proliferation by Inducing TGF-β1 Production and FcRL4 Expression,2014,Claudia Cicala and Katija Jelicic and Raffaello Cimbro and Fatima Nawaz and Xin Zheng and Jun Yang and Richard Lempicki and Donald Van Ryk and Jocelyn Ray and Joseph Hiatt and Catherine Schwing and Danlan Wei and Massimiliano Pascuccio and John Kehrl and James Arthos and Anthony S Fauci,30,AIDS research and human retroviruses,S1,A207-A208,Mary Ann Liebert. Inc.,Background: During the early stages of HIV infection the immune system of the infected individual is impaired. Among the defects described is the impairment of normal B cell function. that includes a significant delay in the development of the anti-HIV humoral immune response. The mechanisms underlying this delay are not fully understood. In the present study. we asked whether gp120-induced signaling through α 4 β 7 on B cells could disrupt their function. We show that gp120 binds and signals through α 4 β 7 on naïve B cells. resulting in an abortive proliferative response.Methods: We performed microarray analysis. RT-PCR. CFSE proliferation assay. ELISA. FACS analysis. cell cycle analysis on freshly isolated primary human B cells. B cells were stimulated with CpG. anti-human IgM and anti-CD40 mAb. in presence or not of recombinant HIV-1 gp120.Results: gp120 directly impaired the activation and …,True,0dDO3SAAAAAJ:uCYQzKCmtZwC,0,https://www.liebertpub.com/doi/pdfplus/10.1089/aid.2014.5449.abstract,,,,https://www.liebertpub.com/doi/pdfplus/10.1089/aid.2014.5449.abstract,0
25740,Functional Dynamics of the Interaction between HIV gp120 and α4β7,2014,Fatima Nawaz and Claudia Cicala and Katija Jelicic and Raffaello Cimbro and Donald Van Ryk and Jocelyn Ray and Joseph Hiatt and Catherine Schwing and Danlan Wei and Massimiliano Pascuccio and Aftab A Ansari and Anthony S Fauci and James Arthos,30,AIDS research and human retroviruses,S1,A46-A47,Mary Ann Liebert. Inc.,Background: Many isolates of HIV and SIV exhibit a specific affinity for integrin α4β7. the gut homing receptor. CD4+ T cells expressing α4β7 represent an ideal target for productive infection during mucosal transmission. However. many details surrounding the interaction between HIV and α4β7 remain unresolved. We hypothesize that the evolution of a specific interaction between HIV and α4β7 provides the virus a means to increase the efficiency of infection in mucosal tissues. Disrupting this interaction may provide a strategy to reduce or prevent mucosal transmission. Here we identify key features of the α4β7-HIV gp120 interaction that facilitate viral replication.Methods: We evaluated the capacity of gp120. by binding to α4β7. to induce cellular proliferation of primary CD4+ T cells using CFSE proliferation assays. We also examined the manner in which α4β7 is physically linked to CD4 using high-resolution …,True,0dDO3SAAAAAJ:q2Dn1KgioksC,0,https://www.liebertpub.com/doi/pdfplus/10.1089/aid.2014.5079.abstract,,,,https://www.liebertpub.com/doi/pdfplus/10.1089/aid.2014.5079.abstract,0
25741,Emagrecimento Involuntário,2014,Russell G Robertson and J Larry Jameson,,Gastrenterologia e Hepatologia de Harrison-2,,58,AMGH Editora,O emagrecimento involuntário (EI) geralmente é insidioso e pode ter implicações importantes. porque comumente prenuncia uma doença coexistente grave. O emagrecimento clinicamente importante é definido por perdas de 4. 5 kg ou> 5% do peso corporal do indivíduo ao longo de um intervalo de 6 a 12 meses. O EI é detectado em até 8% de todos os adultos atendidos ambulatorialmente e em 27% dos indivíduos frágeis com 65 anos ou mais. Em até 25% dos pacientes. não há uma causa identificável. apesar da investigação detalhada. Por outro lado. até 50% dos indivíduos que se queixam de emagrecimento não apresentam indícios comprovados de perda de peso. Os indivíduos sem causa detectável para o emagrecimento geralmente têm prognósticos mais favoráveis que os pacientes com causas conhecidas. principalmente quando a etiologia é neoplásica. O emagrecimento dos indivíduos idosos está associado a vários efeitos deletérios. inclusive fratura do quadril. úlceras de pressão. imunossupressão. redução do nível funcional e morte. Como seria esperado. o emagrecimento significativo está associado ao aumento da mortalidade. que pode variar de 9 a 38% no intervalo de 1 a 2. 5 anos se o paciente não receber cuidados médicos e intervenção apropriada.,True,0dDO3SAAAAAJ:h7-KW5G1enMC,0,http://scholar.google.com/scholar?cluster=13642802999740590350&hl=en&oi=scholarr,,,,,0
25742,An HIV Cure: Feasibility. Discovery. and Implementation (vol 312. pg 335. 2014),2014,Anthony S Fauci,312,JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION,6,652-652,AMER MEDICAL ASSOC,,True,0dDO3SAAAAAJ:1DdUqAzPfXgC,0,http://scholar.google.com/scholar?cluster=13531446718374155723&hl=en&oi=scholarr,,,,,0
25743,nomenclature CHAPTER 1 and classification of vasculitic syndromes 5,2014,RY Leavitt and AS Fauci and DA Bloch and BA Michel and GG Hunder and WP Arend and LH Calabrese and JF Fries and JT Lie and RW Lightfoot Jr,65,Oxford Textbook of Vasculitis,,1-11,OUP Oxford,nomenclature CHAPTER 1 and classification of vasculitic syndromes 5 reported by a group of 28 experts representing medical specialties most germane to vasculitis. The authors stressed that CHCC is a nomenclature; therefore. it is not a classification system that specifies what findings must be observed in a specific patient. nor is it a diagnostic system directing clinical management. They explained their terminology by way of examples: diagnosis is the name of a disease. for example polyarteritis nodosa. Definition is based on the disease processes in a patient that justifies use of the diagnosis. Classification criteria are observations that classify a specific patient into a standardized category for study. Diagnostic criteria are observations that demonstrate or predict the presence of the defining features of the disease in a specific patient. A major feature of CHCC 2012 is the phasing out of eponyms when there was sufficient understanding of the pathophysiology to propose an alternative name. Major shifts away from eponyms are granulomatosis with polyangiitis (Wegener’s granulomatosis)(GPA); IgA vasculitis (Henoch–Schönlein)(IgAV); eosinophilic granulomatosis with polyangiitis (Churg–Strauss)(EGPA). The nomenclature used in each chapter of this text follows the recommendations of CHCC 2012. which are embodied in Table 1.1.,True,0dDO3SAAAAAJ:yNohvu9kXXYC,0,http://books.google.com/books?hl=en&lr=&id=BXbqAgAAQBAJ&oi=fnd&pg=PA5&dq=info:yfMoRFWSDN8J:scholar.google.com&ots=ZIeLLgYZV9&sig=B9e215ccuJPYCilRM77TSwVIPvQ,,,,,0
25744,Extent to which low-level use of antiretroviral treatment could curb the AIDS epidemic in sub-Saharan Africa,2014,D Senghaas and M Roth and F Cloete and H Wissink and “Win some and lose some and Z Achmat and K Alcorn and N Alexander and D Altman and D Altman and LK Altman and LK Altman and LK Altman and LK Altman and LK Altman and M Appel and E Asamoah-Odei and JM Garcia and J Ties Boerma and G Ashoff and T Ayodele and JM Baeten and C Celum and TJ Coates and L Barber and A Russell and S Barber and T Barnett and T Barnett and G Prins and S Bartsch and L Kohlmorgen and B Bearak and C Bell and S Devarajan and H Gersbach and M Haacker and SR Benatar and SR Benatar and SR Benatar and SR Benatar and SR Benatar and AA van Niekerk and LM Kopelman and SR Benatar and RC Fox and E Bendavid and J Bhattacharya and B Beresford and L Davis and M Bernstein and M Sessions and SM Bertozzi and M Laga and S Bautista-Arredondo and A Coutinho and J Biehl and TJ Biersteker and J Rosenau and E-O Czempiel and A Bindenagel and N Birdsall and A Hamoudi and M Haacker and P Bond and P Bond and P Bond and S Booysen and T Börzel and M Boyd and S Emery and DA Cooper and L Brainard and J Braml and T Risse and E Sandschneider and DA Bräutigam and S Knack and H Breitmeier and D Senghaas and M Roth and D Brown and T Brühl and V Rittberger and V Rittberger and F Bruni and D Bryson and R Calland and A Cameron and M Ewen and D Ross-Degnan and E Cameron and M Clayton and S Burris and J Carreyrou and P Cawthorne and N Ford and J Limananont and P Cawthorne and N Ford and D Wilson and R E Chaisson and NA Martinson and P Chigwedere and GR Seage and S Gruskin and J Chin and J Chin and MS Cohen and TD Mastro and W Cates and R Cohen and EL Corbett and RW ter Kuile Steketee and FO and RW Cox and J Rosenau and E-O Czempiel and A Creese and K Floyd and A Alban and L Guinness and J Csete and E-O Czempiel and J Rosenau and E-O Czempiel and N Dawes and K De Cock and CF Gilks and Y-R Lo and T Guerma and KM De Cock and D Mbori-Ngacha and E Marum and A De Waal and T Debiel and D Lambach and B Pech and K Dingwerth and P Pattberg and GW Dowsett and CW Dugger and CW Dugger and CW Dugger and CW Dugger and CW Dugger and CW Dugger and CW Dugger and H Epstein,359,,8,1-22,Pretoria. South Africa at American Chamber of Commerce,This conclusion discusses insights and recommendations to the HIV/AIDS epidemic directly; to health systems; and to governance structures. notably for sharing. not shedding sovereignty. more broadly. The foremost reason lies in simple statistics: for every two people who access ARVs. another five become infected with the HI-virus. The pivotal recommendation is prevention first. second and last. Prevention involves treatment but which offers a chance to ameliorate the symptoms of HIV/AIDS and to curb the spread of the epidemic. Treatment. particularly ARV treatment. promises to extend lives and improve its quality. if not to turn HIV/AIDS into a chronic manageable disease. A critical reason for the difficulties in access and the dearth of appropriate drugs to treat HIV/AIDS in South Africa is related to drug development and distribution. A number of deals are in the making with regard to both relaxing patent …,True,0dDO3SAAAAAJ:b1ISl_ktn64C,0,http://scholar.google.com/scholar?cluster=4465448280228269224&hl=en&oi=scholarr,,,,,0
