,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations
9129,Search for t tbar H production in the H→ b bbar decay channel with leptonic t tbar decays in proton-proton collisions at√ s= 13 TeV,2019,AM Sirunyan and A Tumasyan and W Adam and F Ambrogi and E Asilar and T Bergauer and J Brandstetter and M Dragicevic and J Ero and A Escalante Del Valle and M Flechl and R Fruhwirth and VM Ghete and J Hrubec and M Jeitler and N Krammer and I Kratschmer and D Liko and T Madlener and I Mikulec and N Rad and H Rohringer and J Schieck and R Schofbeck and M Spanring and D Spitzbart and A Taurok and W Waltenberger and J Wittmann and C-E Wulz and M Zarucki and V Chekhovsky and V Mossolov and J Suarez Gonzalez and EA De Wolf and D Di Croce and X Janssen and J Lauwers and M Pieters and M Van De Klundert and H Van Haevermaet and P Van Mechelen and N Van Remortel and S Abu Zeid and F Blekman and J D'Hondt and I De Bruyn and J De Clercq and K Deroover and G Flouris and D Lontkovskyi and S Lowette and I Marchesini and S Moortgat and L Moreels and Q Python and K Skovpen and S Tavernier and W Van Doninck and P Van Mulders and I Van Parijs and D Beghin and B Bilin and H Brun and B Clerbaux and G De Lentdecker and H Delannoy and B Dorney and G Fasanella and L Favart and R Goldouzian and A Grebenyuk and AK Kalsi and T Lenzi and J Luetic and N Postiau and E Starling and L Thomas and C Vander Velde and P Vanlaer and D Vannerom and Q Wang and T Cornelis and D Dobur and A Fagot and M Gul and I Khvastunov and D Poyraz and C Roskas and D Trocino and M Tytgat and W Verbeke and B Vermassen and M Vit and N Zaganidis and H Bakhshiansohi and O Bondu and S Brochet and G Bruno and C Caputo and P David and C Delaere and M Delcourt and B Francois and A Giammanco and G Krintiras and V Lemaitre and A Magitteri and A Mertens and M Musich and K Piotrzkowski and A Saggio and M Vidal Marono and S Wertz and J Zobec and FL Alves and GA Alves and L Brito and M Correa Martins Junior and G Correia Silva and C Hensel and A Moraes and ME Pol and P Rebello Teles and E Belchior Batista Das Chagas and W Carvalho and J Chinellato and E Coelho and EM Da Costa and GG Da Silveira and D De Jesus Damiao and C De Oliveira Martins and S Fonseca De Souza and H Malbouisson and D Matos Figueiredo and M Melo De Almeida and C Mora Herrera and L Mundim and H Nogima and WL Prado Da Silva and LJ Sanchez Rosas and A Santoro and A Sznajder and M Thiel and EJ Tonelli Manganote and F Torres Da Silva De Araujo and A Vilela Pereira and S Ahuja and CA Bernardes and L Calligaris,2019,,3,1-62,,A search is presented for the associated production of a standard model Higgs boson with a top quark-antiquark pair (t tbar H). in which the Higgs boson decays into a b quark-antiquark pair. in proton-proton collisions at a centre-of-mass energy √s =13 TeV. The data correspond to an integrated luminosity of 35.9/fb recorded with the CMS detector at the CERN LHC. Candidate t tbar H events are selected that contain either one or two electrons or muons from the t tbar decays and are categorised according to the number of jets. Multivariate techniques are employed to further classify the events and eventually discriminate between signal and background. The results are characterised by an observed t tbar H signal strength relative to the standard model cross section. μ = σ/σ_SM . under the assumption of a Higgs boson mass of 125 GeV. A combined fit of multivariate discriminant distributions in all categories results in an observed (expected) upper limit on μ of 1.5 (0.9) at 95% confidence level. and a best fit value of 0.72 ± 0.24(stat) ± 0.38(syst). corresponding to an observed (expected) signal significance of 1.6 (2.2) standard deviations above the background-only hypothesis.,True,-AOlxRAAAAAJ:Adx97SSUuIkC,0,https://iris.unito.it/handle/2318/1736182,,,,https://iris.unito.it/bitstream/2318/1736182/1/4.Sirunyan2019_SearchForTtHMathrmTOverlineMat.pdf,0
9130,Timely Tracheal Stenting for Impending Central Airway Obstruction: A Stitch in Time Saves Nine,2019,V Kumar and A Suri and N Gupta and S Mishra,9,J Palliat Care Med,359,2,,Central airway obstruction (CAO) is ominous sequelae of malignancies of the neck or thorax. Tumor spread to adjacent tissues causes risk of airway compromise due to either extrinsic compression by tumor mass or intra tracheal infiltration leading to complete airway obstruction. Stenting of the airway as a palliative measure. in patients likely to develop CAO can greatly improve the quality of their lives.,True,-AOlxRAAAAAJ:UxGknTjvZ8EC,0,http://scholar.google.com/scholar?cluster=9566421120610496601&hl=en&oi=scholarr,,,,,0
9131,Electrodermal activities of athletes and non-athletes,2019,Pawan Kumar and Vinod Kumar and Dilbir Singh,,,,,,The purpose of the present study is to compare EDA of athletes and non-athletes in order to assess the tension. anxiety. cognitive workload. emotional and cognitive processing ability of athletes and nonathletes. As we all know. before sports participation. every athlete evokes low or moderate or high level of stress & tension. Therefore. it was thought to assess the stress & tension in terms of EDA of the athletes objectively. The study was conducted on 60 male subjects. ie. 30 athletes and 30 yoga practitioners consider as non-athletes at the age limit 20-25 years. Purposive sampling technique was used for the selection of the subjects and descriptive research method was applied to find out the result. In this study. a Biopic instrument was used to measure the EDA of athletes and non-athletes and then further EDA of both athletes and non-athletes were compared at Kaivaladhama yoga research institute. Lonavl where all the subjects were taken for the measurement of EDA Independent t-test was used to analyze and interpretation of the data properly and systematically. After find out the value of each and every subjects. it is found that athletes have more EDA assumed that athletes felt more tension. anxiety. cognitive work load. depression etc. than non-athletes.,True,-AOlxRAAAAAJ:1Lzeq23JUlQC,0,http://www.journalofsports.com/pdf/2019/vol4issue1/PartN/4-1-154-218.pdf,,,,http://www.journalofsports.com/pdf/2019/vol4issue1/PartN/4-1-154-218.pdf,0
9132,The Estimation of Genetic and Phenotypic Parameters of Growth Curve Traits in Sirohi Goat Using Brody Function,2019,Dinesh Kumar Sunwasiya and Lokesh Gautam and Vishnu Kumar and Rajendra Kumar Nagda and Pankaj Garhwal,9,Journal of Animal Research,2,375-381,New Delhi Publishers,The objectives of this study were to investigate growth patterns of Sirohi goat applying the Brody function and estimated the parameters of growth curve including genetic evaluation of growth curve traits. The data used in this study. collected in All India Co-ordinated Research Project (AICRP) on goat improvement. Livestock Research Station. Vallabhnagar. Udaipur. India from year 2009 to 2017 and were included 340 male and 715 female kids body weight measured at birth to 12th month of age in every three months interval. Least-squares means for growth curve parameters of A (Asymptotic weight). B (folding point of growth) and K (maturity rate) were 26.18±3.11 (kg). 0.88±0.00 (kg) and 0.16±0.00 (days). respectively. Fixed effects (cluster. year and season of birth. sex. and type of birth) were significantly influenced the parameters of growth curve. The heritability estimates ranged from 0.02±0.01 (“K”) to 0.40±0.05 …,True,-AOlxRAAAAAJ:3f6DmUdo5nIC,0,http://www.indianjournals.com/ijor.aspx?target=ijor:jar&volume=9&issue=2&article=025,,,,https://www.researchgate.net/profile/Dr_Gautam4/publication/333972007_The_Estimation_of_Genetic_and_Phenotypic_Parameters_of_Growth_Curve_Traits_in_Sirohi_Goat_Using_Brody_Function/links/5d10585ba6fdcc2462a030bc/The-Estimation-of-Genetic-and-Phenotypic-Parameters-of-Growth-Curve-Traits-in-Sirohi-Goat-Using-Brody-Function.pdf,0
9133,Studies on Variability. Heritability and Genetic Advance for Yield and Its Attributes in Brinjal (Solanum melongena L.),2019,Ashish Kumar and Vipin Kumar and Amit Kumar and Vivak Ujjwal and Ramraj Sen,8,Int. J. Curr. Microbiol. App. Sci,6,1507-1513,,Brinjal (Solanum melongena L.) belongs to the family Solanaceae and is a diploid species (2n= 24) is an admired vegetable crop that grown all over the world though there is a heavy concentration in Asia. It is also known as eggplant. In Uttar Pradesh the production of brinjal is around 151.9 tonnes with an area of about 4.5 hectares having productivity of 33.75 tonnes per hectares (Anon. 2017). Brinjal (Solarium melongena L.) is an important vegetable crop cultivated throughout the warmer region of the world,True,-AOlxRAAAAAJ:lTW9aWCYzbYC,0,http://scholar.google.com/scholar?cluster=4499034134436671313&hl=en&oi=scholarr,,,,,0
9134,Sugarcane Breeding for salt affected soils of subtropical India,2019,Neeraj Kulshreshtha and Rajesh Kumar and MR Meena and Ravinder Kumar and Vishal Goel and BN Manjhi and Vijay Kumar and Bakshi Ram,34,Bhartiya Krishi Anusandhan Patrika,1,46-49,Bhartiya Krishi Anusandhan Samiti,Sugarcane important commercial crop of India. Both saline and sodic soils also contribute significantly in affecting cane yield and sugar recovery. In view of this. Effort was made to screen 32 genotypes of sugarcane of diverse genetic background against soil salinity at Nain farm. Panipat. (CSSRI. Karnal) during 2015–16. The soil salinity of the experimental area varies greatly from 2.25 dSm−1 to 29.04 dSm−1 at different crop intervals. Under this experiment. 9 entries were planted under various levels of electrical conductivity. Based on the performance of these entries. an experiment was planted for further evaluation at ICAR-SBI-RC. Karnal under four salinity level of irrigation waters viz.. Normal. 4 EC.iw: 4 dSm−1. EC.iw: 8 dSm−1 and EC.iw: 12 dSm−1 Five clones were identified as tolerant and six clones were moderately tolerant whereas Six genotypes were found highly sensitive clones. These tolerant and …,True,-AOlxRAAAAAJ:prnE3K6waGEC,0,http://www.indianjournals.com/ijor.aspx?target=ijor:bkap&volume=34&issue=1&article=009,,,,,0
9135,CIM-Utkrisht: A high essential oil yielding variety of patchouli (Pogostemon cablin (Blanco) Benth) with a unique aroma suitable for cultivation under North Indian conditions,2019,VR SINGH RK LAL and CS CHANOTIYA SS DHAWAN PANKHURI GUPTA and S SRIVASTAVA NAMITA and S TANDON S KUMAR B KUMAR and AD NANNAWARE A CHAUHAN R CHANDRA and T CHATURVEDI and V KUMAR and A YADAV R MAURYA S SHUKLA and A MISHRA S SINGH,41,Journal of Medicinal and Aromatic Plant Sciences,1-4,79-85,,Patchouli (Pogostemon cablin (Blanco) Benth) is an aromatic bushy herb of the Family-Lamiaceae. commonly called the.“Mint or deadnettle family”. The crop is mainly cultivated for its oil used in the manufacture of perfumes. cosmetics. medicines. beverages and in bakery. The oil is a perfume by itself and is highly valued in perfumes. soaps. cosmetics and flavour industries. It is also used as a scent in products like paper towels. laundry detergents. and air fresheners. The new variety CIM-Utkrisht of Patchouli has been developed by CSIR-CIMAP through intensive breeding efforts for improved herb and essential oil yield coupled with high patchouli alcohol (110 litre oil./ha v/s 56 lit/ha and patchouli alcohol 43% v/s 41% in the check). The variety has consistently recorded a higher biomass and oil yield with high patchouli alcohol content in the oil in the field evaluation trials. The potential dry leaves yield of this new variety is 63 q/ha and oil yield is 110 Lit/ha. This new variety also satisfies DUS criteria as it is morphologically distinct from other patchouli varieties and clearly identifiable by its broad. big. dark green to light purple leaves with γ-curcumene (21-26%) and ar-curcumene (8%) as unique aromatic constituents in the essential oil.,True,-AOlxRAAAAAJ:voRn8Q75vc8C,0,https://www.researchgate.net/profile/Dr_R_K_Lal/publication/338670091_Article_History/links/5e229ca2458515ba208fc720/Article-History.pdf,,,,https://www.researchgate.net/profile/Dr_R_K_Lal/publication/338670091_Article_History/links/5e229ca2458515ba208fc720/Article-History.pdf,0
9136,Multi-phase preventive maintenance policy for leased equipment,2019,Ammar Y Alqahtani and Surendra M Gupta and JD Abbey and VDR Guide Jr and S Addelman and S Agrawal and KS Rajesh and Q Murtaza and D Ait-Kadi and R Cléroux and E Akcali and S Çetinkaya and E Akcali and S Çetinkaya and H Üster and CS Aksezer and HK Aksoy and SM Gupta and AY Alqahtani and SM Gupta and AY Alqahtani and SM Gupta and AY Alqahtani and SM Gupta and AY Alqahtani and SM Gupta and AY Alqahtani and SM Gupta and AY Alqahtani and SM Gupta and AY Alqahtani and SM Gupta and AY Alqahtani and SM Gupta and K Nakashima and T Amezquita and B Bras and M Anityasari and H Kaebernick and S Kara and BC Arnold and JS Huang and N Balakrishnan and AP Basu and R Ayres and G Ferrer and T Van Leynseele and J Baik and DNP Murthy and N Jack and S Balachander and AP Bandivadekar and V Kumar and KL Gunter and JW Sutherland and S Barange and S Agarwal and R Barlow and L Hunter and NA Basaly and SB Billatos and A Ben Mabrouk and A Chelbi and M Radhoui and TM Berke and NA Zaino and M Bevilacqua and M Braglia and G Carmignani and FA Zammori and M Bevilacqua and FE Ciarapica and G Giacchetta and SB Billatos and NA Basaly and JD Blackburn and VDR Guide Jr and GC Souza and LN Van Wassenhove and WR Blischke and WR Blischke and WR Blischke and DNP Murthy and WR Blischke and DNP Murthy and WR Blischke and DNP Murthy and WR Blischke and MR Karim and DNP Murthy and R Bogue and C Boks and A Stevels and JE Boon and JA Isaacs and SM Gupta and JE Boon and JA Isaacs and SM Gupta and H Boudhar and M Dahane and N Rezg and S Bouguerra and A Chelbi and N Rezg and MD Bovea and B Wang and MD Bovea and B Wang and B Bras and R Hammond and B Bras and MW McIntosh and L Brennan and SM Gupta and KN Taleb and CR Carter and LM Ellram and C Cederberg and B Mattsson and JW Chan and TK Tong and WL Chang and JH Lin and WL Chang and HC Lo and P Chanintrakul and AE Coronado Mondragon and C Lalwani and CY Wong and N Chari and C Diallo and U Venkatadri and N Chari and C Diallo and U Venkatadri and D Ait-Kadi and M Charter and C Gray and GN Chattopadhyay and DNP Murthy and GN Chattopadhyay and DNP Murthy and GN Chattopadhyay and DNP Murthy and GN Chattopadhyay and A Rahman and JA Chen and YH Chien and FT Cheng,4,,1,xxv-xxvii,American Supplier Institute,This chapter concludes the book.,True,-AOlxRAAAAAJ:MlbNe8tcj-oC,0,http://scholar.google.com/scholar?cluster=10565241721713979246&hl=en&oi=scholarr,,,,,0
9137,Search for H production in the H   decay channel with leptonic  decays in proton-proton collisions at  13 TeV,2019,Albert Sirunyan and Senka Đurić and Damir Lelas and Nikola Godinović and Ivica Puljak and Toni Šćulac and Benjamin Mesić and Tatjana Šuša and Marko Kovač and Dinko Ferenček and Željko Antunović and Andrey Starodumov and Vuko Brigljević and Jelena Luetić and Krešo Kadija and Nate Woods,3,Journal of High Energy Physics,,026-026,,A search is presented for the associated production of a standard model Higgs boson with a top quark-antiquark pair (H). in which the Higgs boson decays into a b quark-antiquark pair. in proton-proton collisions at a centre-of-mass energy  13 TeV. The data correspond to an integrated luminosity of 35.9 fb recorded with the CMS detector at the CERN LHC. Candidate H events are selected that contain either one or two electrons or muons from the  decays and are categorised according to the number of jets. Multivariate techniques are employed to further classify the events and eventually discriminate between signal and background. The results are characterised by an observed H signal strength relative to the standard model cross section.  / . under the assumption of a Higgs boson mass of 125 GeV. A combined fit of multivariate discriminant distributions in all categories results in an observed (expected) upper limit on  of 1.5 (0.9) at 95% confidence level. and a best fit value of 0.72  0.24 (stat)  0.38 (syst). corresponding to an observed (expected) signal significance of 1.6 (2.2) standard deviations above the background-only hypothesis.,True,-AOlxRAAAAAJ:QXUflNFrKNoC,0,https://bib.irb.hr/1010481,,,,https://bib.irb.hr/datoteka/1010481.1804.03682.pdf,0
9138,Broadband Circularly Polarized Planar Slot Antenna for Bluetooth/WiMAX Application,2019,Vikash Kumar and Mohammad Imroz Khan and Avinash Chandra and Sushrut Das,,,,105-111,Springer. Singapore,A wideband circular polarized slot antenna using coplanar waveguide feed (CPW) technique is presented in this work. A rectangular slot is created in the ground plane and an asymmetric patch residing in the rectangular slot is fed by central signal strip. The rectangular slot is perturbed by a conducting stub embedded in the ground. Ground is further modified by etching a few rectangular slots in it aiming at broadband circular polarized behavior. A grounded metallic arm of L-shape is incorporated in the structure which improves the axial ratio bandwidth of the proposed antenna. The proposed antenna provides an overlap band. i.e.. S11 < –10 dB and axial ratio <3 dB from 1.83 to 3.37 GHz which provides a large axial ratio bandwidth of greater than 1.5 GHz for which antenna exhibits circularly polarized behavior thereby covering Bluetooth and WiMAX usable bands.,True,-AOlxRAAAAAJ:RXVP-JhfB5kC,0,https://link.springer.com/chapter/10.1007/978-981-13-3122-0_11,,,,,0
9139,Economic Shift from Agriculture to Unorganized sector with special reference to construction worker in Vaishali district of Bihar,2019,Vijay Kumar,,,,,,This study. Economic shift from agriculture to unorganized sector with special reference to construction worker in Vaishali district of Bihar. is an attempt to understand the typical condition of marginal and landless farmers in villages. In this case. four villages in Bidupur block of Vaishali district in Bihar has been selected for study. This study presents a basic idea of the scenario of migration in India in the context of agriculture worker. followed by past research on this area and associated themes. after which objectives of the study are defined through its conceptual framework. its methodological approach. This forms the first chapter of the dissertation. This is followed by literature review. methodology. data analysis & summary. Later. then Researcher draws a primary conclusion from the study. This study looked at three objectives to achieve the determine goals. These explain the purpose of the proposed study. ➢ To study the ground reality of agricultural activity as well as problems and their ratio of Inputs-outputs. ➢ To study the factors of economic activity shift from primary sector to unorganized sector. ➢ To study the Problem faced by individual in agriculture sector and unorganized sector. The literature review. Chapter Two. established a conceptual framework in the process of seasonal migration and its analysis that how it affects their livelihood and lifestyles and how it has an effect on the farming family and how these families manage their income portfolio for the whole year. The third chapter discusses Methodology like the research type. research design. universe of the study. respondents of the study. sampling procedure. and data tools. In the …,True,-AOlxRAAAAAJ:kZlxZFgF8GAC,0,http://scholar.google.com/scholar?cluster=4578914723424778385&hl=en&oi=scholarr,,,,,0
9140,Coupled Hydro-Mechanical Processes in Bentonite: Numerical Simulation of Lab-Scale Re-Saturation Experiments in an Expansive Clay-Based Geotechnical Barrier.,2019,Vinay Kumar and Jobst Maßmann and Thomas Nagel and Dimitri Naumov and Jan Thiedau and Wenqing Wang and Hua Shao,21,Geophysical Research Abstracts,,,,One concept for future radioactive waste disposal is the use of a multi-barrier system to ensure containment and retardation of radionuclides. An important aspect of the multi-barrier system is the geotechnical barrier. which is used as a buffer around the canisters in the deposition area and as backfill to seal the tunnels. Bentonite. due to its ability to swell with the uptake of water. is the preferred material for buffers. The efficiency of the buffer is the highest when after the re-saturation process a spatially homogeneous density and water content of the buffer is established. Investigations into the homogenization process have been carried out as part of the EU-Funded BEACON project (Bentonite Mechanical Evolution). In the framework of the project. efforts are made in parallel to develop advanced constitutive models describing the mechanical evolution of bentonite and to use the developed models to perform numerical …,True,-AOlxRAAAAAJ:tE63oHuI4N0C,0,http://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=10297006&AN=140490952&h=H5niANGS9unWGZeY3fRz4Axr%2BJH89EAfszjXRD388TGqWzluyaM4vVnKeq6Dp7aMg0rISyOqKC4qeQs4G%2BZryg%3D%3D&crl=c,,,,,0
9141,Evaluation of insecticides against woolly apple aphid Eriosoma lanigerum and its parasitoid Aphelinus mali,2019,Vineet Kumar and Divender Gupta,81,Indian Journal of Entomology,3,467-471,The Entomological Society of India,Evaluation of certain insecticides and biopesticides against the woolly apple aphid Eriosoma lanigerum (Hausmann) on apple revealed that spirotetramat (0.015%) is the most effective resulting in reduction of 68.48 and 61.04% in colony count and colony size. respectively followed by flonicamid (0.05%). Higher concentrations of biopesticides viz.. Beauveria bassiana (2x1010cfu/l). fish oil (1.0%). neem oil (2.0%) and azadirachtin (0.02%) remained at par with each other registering 29.17. 31.32. 28.95 and 29.83% reduction in colony count. Neem oil with 60 to 80% parasitoid (Aphelinus mali) emergence was the safest. whereas. chlorpyriphos (0.04%) with 15 to 20% parasitoid emergence was the most toxic. Spirotetramat and flonicamid were moderately safe to the parasitoid.,True,-AOlxRAAAAAJ:ChifTw0wAgMC,0,http://www.indianjournals.com/ijor.aspx?target=ijor:ije&volume=81&issue=3&article=014,,,,https://www.researchgate.net/profile/K_Sangha/publication/336795052_Effect_of_adjuvants_on_Lecanicillium_lecanii_against_nymphs_of_Lipaphis_erysimi_Kalt/links/5e3d28e7299bf1cdb914c661/Effect-of-adjuvants-on-Lecanicillium-lecanii-against-nymphs-of-Lipaphis-erysimi-Kalt.pdf#page=73,0
9142,Effect of Water and Salts on Popping Quality of Corn Variety-Azad Uttam,2019,Vinod Kumar and L Singh and Alka Katiyar and HC Singh,32,Indian Journal of Agricultural Biochemistry,2,160-165,The Indian Society of Agricultural Biochemists,Laboratory experiments were conducted with various volumes of water (8ml. 10ml. 12ml. 14ml. 16ml. 18ml and 20ml) soaked/dipped corn grains and also corn grains soaked/dipped in various concentrations (8%. 10%. 12%. 14%16%. 18% & 20%) of different salts such as sodium sulphate. sodium carbonate and potassium sulphate to enhance the popping quality of corn variety-Azad Uttam. The range of variability of moisture content. bulk density. popping percentage. weight loss during popping and expansion volume ranged from 8.480–10.46%. 0.141–0.175g/ml. 75–91%. 0.32–1.92% and 100–204 ml. respectively. The soaked/dipped grains of corn variety-Azad Uttam in water gave highest expansion volume at 14% moisture level. However. among the various concentrations of different salts. potassium sulphate soaked/dipped grains of corn showed the highest expansion volume at 12% concentration level. Bulk …,True,-AOlxRAAAAAJ:KsHrIg64uVUC,0,http://www.indianjournals.com/ijor.aspx?target=ijor:ijab&volume=32&issue=2&article=006,,,,,0
9143,City of things: Enabling resource provisioning in smart cities,2019,Harsh Pandey and Arghyanil Das and Vinoth Kumar,,,,,,This system is implemented in areas to find out the effect of global warming. The features humidity level of a certain area is necessary to find the exact status of how Global warming has been affected in certain areas. These details are calculated by sensors system had successfully accomplished the online auto-monitoring of the Humidity environment of a certain area. PH sensor. turbidity. conductivity sensor. flow sensor this sensor value. we calculate the continually and taking the data. analyze after any problem in the sensor value we will calculate to the water purity.,True,-AOlxRAAAAAJ:uL1jBpQtEOcC,0,http://scholar.google.com/scholar?cluster=4812761048154566637&hl=en&oi=scholarr,,,,,0
9144,Fabrication and experimental setup of manually operated sprayer trolley,2019,Sanjay Sain and Ankit Kumar Sain and Hemant Sharma and Vikash Kumar and Lokendra Singh Shekhawat and Shubham Verma and Jaiprakash Bhamniya,,,,,,The population of India is increasing rapidly in order to fulfil their diet and needs. the production of foods must be increased. But this must come at affordable to everyone. In India farming is done by traditional ways besides that there have been larger development of industry and service sector as compared to that of the agriculture sector. To mechanization of agriculture in India. some equipment has been developed. The pesticide sprayer is one among them and it is done by traditional farm workers by carrying backpack type sprayer. which requires human effort or by using an electric pump. To improve the agriculture system and to reduce the human effort and problems associated with the backpack sprayer new equipment is fabricated which will be beneficial to farmers. Mechanically operated sprayer trolley simply uses the kinematic link to convert the kinetic energy to oscillating energy for reciprocating motion of pump. In this system no use of any external energy such as the electrical. engine. any renewal energy etc. Also. minimize the wastage pesticide and time.,True,-AOlxRAAAAAJ:Qvnikpzo9sYC,0,http://scholar.google.com/scholar?cluster=16971598046095324863&hl=en&oi=scholarr,,,,,0
9145,Role of Fungi in the Removal of Heavy Metals and Dyes from Wastewater by Biosorption Processes,2019,Ajay Kumar and Vineet Kumar and Joginder Singh,,,,397-418,Springer. Cham,Contaminations of heavy metals and dyes are a global concern due to their higher toxicity and carcinogenicity. Removal of heavy metals and dyes from aqueous solution by adsorption is a promising technology. Biological methods have advantages over chemical methods. Fungus serves as a biosorbent due to its high metal and dye adsorption capacities. A number of functional groups on the surface of the fungal biosorbent pay a key role in the adsorption of heavy metals and dyes. The beneficial effects of immobilized fungi are based on the fact that high concentrations of the fungi may imply high volumetric productivities. The immobilized fungus is easy to be separated from other components in the reaction mixture. simplifying downstream processing. and more importantly. it can then be used repeatedly and continuously. For getting better success rates in the wastewater treatment. it is important to …,True,-AOlxRAAAAAJ:oR80Mb6WnL8C,0,https://link.springer.com/chapter/10.1007/978-3-030-25506-0_16,,,,https://www.researchgate.net/profile/Sanjeev_Kumar233/publication/336240295_Impact_of_Arbuscular_Mycorrhizal_Fungi_AMF_in_Global_Sustainable_Environments/links/5d983690a6fdccfd0e77d1b6/Impact-of-Arbuscular-Mycorrhizal-Fungi-AMF-in-Global-Sustainable-Environments.pdf#page=416,0
9146,New frontiers in agricultural extension-volume 1,2019,AK Singh and P Craufurd and A Mcdonald and A Kumar and R Singh and B Singh and S Singh and V Kumar and R Malik,,,,,CIMMYT,"CIMMYT manages Intellectual Assets as International Public Goods. The user is free to 
download. print. store and share this work. In case you want to translate or create any other derivative 
work and share or distribute such translation/derivative work. please contact 
CIMMYT-Knowledge-Center@cgiar.org indicating the work you want to use and the kind of use 
you intend; CIMMYT will contact you with the suitable license for that purpose … New frontiers 
in agricultural extension - volume 1. 2019. Singh. AK; Craufurd. P.; Mcdonald. A.; Singh. AK; 
Kumar. A.; Singh. R.; Singh. B.; Singh. S.; Kumar. V.; Malik. R. CIMMYT … Nombre: 61372.pdf 
Tamaño: 8.533Mb Formato: application/pdf Descripción … Mostrando ítems relacionados 
por Título. autor o materia.  ",True,-AOlxRAAAAAJ:wtggH7XvzjUC,0,https://repository.cimmyt.org/handle/10883/20738,,,,,0
9147,Acknowledgement of Reviewers 2017–2018,2019,Mohammad Saeed Abaee and Iran Ahmed and Talat Baran and Latifa Bergaoui and Emilio Bucio and Juraj Mexico Bujdak and Li Slovakia Cai and Jianchao Cai and Riccardo China Carlini and Juan Italy Carlos Moreno-Pirajan and Davide Comoretto and Jose-Luis Cortina Pallas and Rodrigo de Souza and Pierre Dubot and France Durmaz and Abdelhamid Elaissari and France El-Rassy and Nasreddine Ennaceur and Francois-Xavier Felpin and France Fievet and France Fernand and Zhengjiang Fu and Davood Domiri and Rafik Gatri and France Florence and Ramin Ghorbani-Vaghei and Iran Ghosh and Aziz Ghoufi and France Giovanela and Shengmei Guo and Vinod Kumar,,,,,,Chemistry Africa is an international peer-reviewed journal that presents original research studies and reviews in all areas of chemistry. ranging from fundamental aspects to timely applications. The main sub-disciplines covered are organic. organo-metallic. inorganic. physical. theoretical and materials chemistry. The journal highlights the potential of advanced compounds and materials to address important societal questions pertaining to environment. medicine. energy. catalysis. analytical devices. recycling to name but these challenging areas of research. Chemistry Africa team is committed to constantly improve the quality of its content. The journal published 20 papers in 2018 with full details in two double issues. For this Issue 1 of volume 2. 15 peer-reviewed papers are published. Others. planned for next issues. are already available online ahead of print a few days only after acceptance. All published papers …,True,-AOlxRAAAAAJ:QV-RSA2apCgC,0,https://link.springer.com/article/10.1007/s42250-019-00055-0,,,,,0
9148,Investigative Parameters. Maternal and Neonatal Outcome in Patients with Pregnancy Induced Hypertension: A Hospital Based Observational Study,2019,Vijay Kumar and Sandhya Kumari,,,,,Society for Health Care & Research Development,,True,-AOlxRAAAAAJ:dzJfEEo5V9YC,0,https://imsear.searo.who.int/handle/123456789/189107,,,,,0
9149,Improving Network Lifetime of SEECH Clustering Algorithm Using Mobile Sinks and Rendezvous Nodes,2019,Vicky Kumar and Ashok Kumar and Gaurav Sharma,,,,61-69,Springer. Singapore,Wireless sensor networks (WSNs) are composed of many wireless sensors that gather observations from their nearby region and handover to base station. Since the batteries of sensor nodes are non-replaceable/non-rechargeable. therefore enhancing their lifetime is the primary consideration. Many methods have been presented in the literature in order to reduce the battery consumption of nodes. Clustering algorithms are proved to very effective for doing this task. Scalable energy efficient clustering hierarchy (SEECH) algorithm is found very effective for providing uniform cluster head throughout the network. Mobile sink (MS) is also presented in the literature as a way for reducing energy consumption and rendezvous nodes (RN) to collect data for the MS. The presented algorithm combines SEECH clustering algorithm. multiple mobile sinks (MMS) and rendezvous points (RP) for performing the operation in …,True,-AOlxRAAAAAJ:Yqc1LWyveUsC,0,https://link.springer.com/chapter/10.1007/978-981-13-3462-7_6,,,,https://www.researchgate.net/profile/A_Krishnakumar2/publication/330706497_Energy-Efficient_LEACH_Protocol_with_Multipower_Amplification_for_Wireless_Sensor_Networks/links/5c8b55aca6fdcc3817542f70/Energy-Efficient-LEACH-Protocol-with-Multipower-Amplification-for-Wireless-Sensor-Networks.pdf#page=78,0
9150,Paradoxical Coronary Embolism Causing Unstable Angina in an Octogenarian,2019,V Kumar and S Negi and A Ahuja and D Puri,10,J Clin Exp Cardiolog,622,2,,Acute coronary syndrome resulting from paradoxical coronary embolism is a known and dreaded entity. It should be suspected in all patients who present with acute coronary syndrome with normal coronary arteries on angiography. irrespective of age. We report a case of an 80 year old male with unstable angina with atrial septal defect and 95% acute thrombotic occlusion of the right coronary artery with rest of the coronaries being normal on coronary angiography.,True,-AOlxRAAAAAJ:udHeCKuHisAC,0,http://scholar.google.com/scholar?cluster=11678531613281043257&hl=en&oi=scholarr,,,,,0
