1092510,The anti-inflammatory effects of exercise: mechanisms and implications for the prevention and treatment of disease,2011,"['M Gleeson', 'NC Bishop', 'DJ Stensel']",KzgzuMoAAAAJ | Goj-2dkAAAAJ | P0r5qIAAAAAJ,,,,,,Regular exercise reduces the risk of chronic metabolic and cardiorespiratory diseases. in part because exercise exerts anti-inflammatory effects. However. these effects are also likely to be responsible for the suppressed immunity that makes elite athletes more susceptible to,False,,1523,https://www.nature.com/articles/nri3041,,"/scholar?cites=16969019458944455828&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Michael_Gleeson/publication/51548683_The_anti-inflammatory_effects_of_exercise_Mechanisms_and_implications_for_the_prevention_and_treatment_of_disease/links/0d1c84f9501ec70b5c000000/The-anti-inflammatory-effects-of-exercise-Mechanisms-and-implications-for-the-prevention-and-treatment-of-disease.pdf,0,0,0
1092576,Pathogen recognition in the innate immune response,2009,"['H Kumar', 'T Kawai', 'S Akira']",FmH7LksAAAAJ |  | 0TG2laoAAAAJ,,,,,,Immunity against microbial pathogens primarily depends on the recognition of pathogen components by innate receptors expressed on immune and non-immune cells. Innate receptors are evolutionarily conserved germ-line-encoded proteins and include TLRs (Toll,False,,660,https://portlandpress.com/biochemj/article-abstract/420/1/1/44538,,"/scholar?cites=6035854020802549052&as_sdt=5,33&sciodt=0,33&hl=en",https://pdfs.semanticscholar.org/ded6/d108752360f2084cf7e936c2e736f4575951.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092577,MDA5/RIG-I and virus recognition,2008,"['O Takeuchi', 'S Akira']",V8JiuA0AAAAJ | 0TG2laoAAAAJ,,,,,,The innate immune system initially recognizes RNA virus infection and evokes antiviral responses by producing type I interferons (IFNs). Toll-like receptors (TLRs) and cytoplasmic retinoic acid-inducible gene I (RIG-I)-like helicases (RLHs) are the two major receptor,False,,655,https://www.sciencedirect.com/science/article/pii/S0952791508000046?casa_token=NDHtV9adyVsAAAAA:Q9-y3CzrcgsrxuUNH1Vx2k1UROHBx3kFLF9X14K9YapIVWdkw3tPim2qp-G2pKhYF89OZ9Ukvcw,,"/scholar?cites=10142730326686445026&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0952791508000046?casa_token=NDHtV9adyVsAAAAA:Q9-y3CzrcgsrxuUNH1Vx2k1UROHBx3kFLF9X14K9YapIVWdkw3tPim2qp-G2pKhYF89OZ9Ukvcw,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092578,Cytosolic sensing of viruses,2013,"['D Goubau', 'S Deddouche', 'CR e Sousa']", |  | BZjgC5EAAAAJ,,,,,,Cells are equipped with mechanisms that allow them to rapidly detect and respond to viruses. These defense mechanisms rely partly on receptors that monitor the cytosol for the presence of atypical nucleic acids associated with virus infection. RIG-I-like receptors detect,False,,614,https://www.sciencedirect.com/science/article/pii/S1074761313002045,,"/scholar?cites=5477388902391443497&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S1074761313002045,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092579,RNA recognition and signal transduction by RIG‐I‐like receptors,2009,"['M Yoneyama', 'T Fujita']",z6NenD4AAAAJ | ,,,,,,Viral infection is detected by cellular sensor molecules as foreign nucleic acids and initiates innate antiviral responses. including the activation of proinflammatory cytokines and type I interferon (IFN). Recent identification of cytoplasmic viral sensors. such as retinoic acid,False,,596,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1600-065X.2008.00727.x?casa_token=3GwCxMY0cGkAAAAA:mXxVG4U3CAZD6qgOLIx9vbHYFeYkswP9iAbuT6qAklh41xF6E11QUERfyaeaWY_jtgMCN_Y9Uar4_ps,,"/scholar?cites=11534837755749905648&as_sdt=5,33&sciodt=0,33&hl=en",https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1600-065X.2008.00727.x?casa_token=2GeNbUMSj5wAAAAA:Vjq3SiM0dLmzO0PPx3FmvFxjb2Gm9X7rVtKzmJMaF41rFBU9TYMRzZdhM7-x-PI1-lA-c_flL6N4E38,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092580,Ribose 2′-O-methylation provides a molecular signature for the distinction of self and non-self mRNA dependent on the RNA sensor Mda5,2011,"['R Züst', 'L Cervantes-Barragan', 'M Habjan', 'R Maier']", | o3237GUAAAAJ |  | ,,,,,,The 5′ cap structures of higher eukaryote mRNAs have ribose 2′-O-methylation. Likewise. many viruses that replicate in the cytoplasm of eukaryotes have evolved 2′-O-methyltransferases to autonomously modify their mRNAs. However. a defined biological role,False,,551,https://www.nature.com/articles/ni.1979.pdf?origin=ppub,,"/scholar?cites=9076648339140511045&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nature.com/articles/ni.1979,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092581,Recognition of viruses by cytoplasmic sensors,2010,"['C Wilkins', 'M Gale Jr']", | JO6gCPIAAAAJ,,,,,,The immune response to virus infection is initiated when pathogen recognition receptors (PRRs) of the host cell recognize specific nonself-motifs within viral products (known as a pathogen-associated molecular pattern or PAMP) to trigger intracellular signaling events,False,,472,https://www.sciencedirect.com/science/article/pii/S095279150900226X?casa_token=ZRmlsncaqd0AAAAA:z3tZcNm3AM_7uClZc8yjxJ6At-bsc9karAu5henVCV0uP2Kg-UGPia9rDfy7t6TbWN-ubC8mzT0,,"/scholar?cites=670883866832702878&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S095279150900226X?casa_token=ZRmlsncaqd0AAAAA:z3tZcNm3AM_7uClZc8yjxJ6At-bsc9karAu5henVCV0uP2Kg-UGPia9rDfy7t6TbWN-ubC8mzT0,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092582,Activation of MDA5 requires higher-order RNA structures generated during virus infection,2009,"['A Pichlmair', 'O Schulz', 'CP Tan', 'J Rehwinkel']", | GANW6A0AAAAJ |  | ,,,,,,Recognition of virus presence via RIG-I (retinoic acid inducible gene I) and/or MDA5 (melanoma differentiation-associated protein 5) initiates a signaling cascade that culminates in transcription of innate response genes such as those encoding the alpha/beta interferon,False,,441,https://jvi.asm.org/content/83/20/10761.short,,"/scholar?cites=7184261607014839140&as_sdt=5,33&sciodt=0,33&hl=en",https://jvi.asm.org/content/jvi/83/20/10761.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092583,Sensing of RNA viruses: a review of innate immune receptors involved in recognizing RNA virus invasion,2012,"['S Jensen', 'AR Thomsen']",zNYN6JcAAAAJ | j6LQaIcAAAAJ,,,,,,Our knowledge regarding the contribution of the innate immune system in recognizing and subsequently initiating a host response to an invasion of RNA virus has been rapidly growing over the last decade. Descriptions of the receptors involved and the molecular,False,,458,https://jvi.asm.org/content/86/6/2900.short,,"/scholar?cites=9264600829447681912&as_sdt=5,33&sciodt=0,33&hl=en",https://jvi.asm.org/content/jvi/86/6/2900.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092584,Association of RIG-I with innate immunity of ducks to influenza,2010,"['MRW Barber', 'JR Aldridge']", | TmWEs6MAAAAJ,,,,,,Ducks and wild waterfowl perpetuate all strains of influenza viruses in nature. In their natural host. influenza viruses typically cause asymptomatic infection and little pathology. Ducks are often resistant to influenza viruses capable of killing chickens. Here. we show that the,False,,397,https://www.pnas.org/content/107/13/5913/,,"/scholar?cites=7425475633728972480&as_sdt=5,33&sciodt=0,33&hl=en",https://www.pnas.org/content/pnas/107/13/5913.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092585,Central roles of NLRs and inflammasomes in viral infection,2010,['TD Kanneganti'],Ar0hdf0AAAAJ,,,,,,The immune response to viral infections is determined by a complex interplay between the pathogen and the host. Innate immune cells express a set of cytosolic sensors to detect viral infection. Recognition by these sensors induces the production of type I interferons and the,False,,396,https://www.nature.com/articles/nri2851,,"/scholar?cites=12458320668880563859&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc3909537/,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092586,Mitochondrial-associated endoplasmic reticulum membranes (MAM) form innate immune synapses and are targeted by hepatitis C virus,2011,"['SM Horner', 'HM Liu', 'HS Park']",cciGWrkAAAAJ | rJ4Pl2AAAAAJ | ,,,,,,RIG-I is a cytosolic pathogen recognition receptor that engages viral RNA in infected cells to trigger innate immune defenses through its adaptor protein MAVS. MAVS resides on mitochondria and peroxisomes. but how its signaling is coordinated among these organelles,False,,392,https://www.pnas.org/content/108/35/14590.short,,"/scholar?cites=8942451837270050063&as_sdt=5,33&sciodt=0,33&hl=en",https://www.pnas.org/content/pnas/108/35/14590.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092587,DENV inhibits type I IFN production in infected cells by cleaving human STING,2012,"['S Aguirre', 'AM Maestre', 'S Pagni', 'JR Patel']",LW8NdYUAAAAJ | CID6VXYAAAAJ |  | TPIeJAQAAAAJ,,,,,,Dengue virus (DENV) is a pathogen with a high impact on human health. It replicates in a wide range of cells involved in the immune response. To efficiently infect humans. DENV must evade or inhibit fundamental elements of the innate immune system. namely the type I,False,,384,https://journals.plos.org/plospathogens/article?id=10.1371/journal.ppat.1002934,,"/scholar?cites=11533798929442160913&as_sdt=5,33&sciodt=0,33&hl=en",https://journals.plos.org/plospathogens/article?id=10.1371/journal.ppat.1002934,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092588,Guidelines for the use and interpretation of assays for monitoring autophagy,2021,"['DJ Klionsky', 'AK Abdel-Aziz', 'S Abdelfatah', 'M Abdellatif']", |  |  | gwsTRQ4AAAAJ,,,,,,In 2008. we published the first set of guidelines for standardizing research in autophagy. Since then. this topic has received increasing attention. and many scientists have entered the field. Our knowledge base and relevant new technologies have also been expanding,False,,7068,https://www.tandfonline.com/doi/abs/10.1080/15548627.2020.1797280?casa_token=XsJgOIvJKYcAAAAA:mdtB_4nF7LtV43pl9_-WyM1A8gCPc0VY-eEAwXaE6dCsw6gJb3wMqjz9-VSeSSVwnwZmNBQmquDkwg,,"/scholar?cites=5466665393835199140&as_sdt=5,33&sciodt=0,33&hl=en",https://www.tandfonline.com/doi/pdf/10.1080/15548627.2020.1797280?casa_token=8pgwU_BoRG0AAAAA:TGKDD0NLLx906X-W7tXZbCvYfdClMxxJaSqhx1s1pgZIuBYfUbCdVYYE4tuTc_OXcuURPPQE4kFxmg,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092589,Methods in mammalian autophagy research,2010,"['N Mizushima', 'T Yoshimori', 'B Levine']",Cb3b6ckAAAAJ | AItNk6UAAAAJ | jGYFnSkAAAAJ,,,,,,Autophagy has been implicated in many physiological and pathological processes. Accordingly. there is a growing scientific need to accurately identify. quantify. and manipulate the process of autophagy. However. as autophagy involves dynamic and,False,,3916,https://www.sciencedirect.com/science/article/pii/S0092867410000632,,"/scholar?cites=2117856163305370579&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0092867410000632,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092590,Autophagy in immunity and inflammation,2011,"['B Levine', 'N Mizushima', 'HW Virgin']",jGYFnSkAAAAJ | Cb3b6ckAAAAJ | 77002ZYAAAAJ,,,,,,Autophagy is an essential. homeostatic process by which cells break down their own components. Perhaps the most primordial function of this lysosomal degradation pathway is adaptation to nutrient deprivation. However. in complex multicellular organisms. the core,False,,2708,https://www.nature.com/articles/nature09782,,"/scholar?cites=15886727642237963563&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nature.com/articles/nature09782,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092591,The role of Atg proteins in autophagosome formation,2011,"['N Mizushima', 'T Yoshimori']",Cb3b6ckAAAAJ | AItNk6UAAAAJ,,,,,,Macroautophagy is mediated by a unique organelle. the autophagosome. which encloses a portion of cytoplasm for delivery to the lysosome. Autophagosome formation is dynamically regulated by starvation and other stresses and involves complicated membrane,False,,2285,https://www.annualreviews.org/doi/abs/10.1146/annurev-cellbio-092910-154005,,"/scholar?cites=2030372074096803752&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092592,Autophagy: cellular and molecular mechanisms,2010,"['D Glick', 'S Barth', 'KF Macleod']", |  | ,,,,,,Autophagy is a self‐degradative process that is important for balancing sources of energy at critical times in development and in response to nutrient stress. Autophagy also plays a housekeeping role in removing misfolded or aggregated proteins. clearing damaged,False,,2107,https://onlinelibrary.wiley.com/doi/abs/10.1002/path.2697,,"/scholar?cites=14052558229394394513&as_sdt=5,33&sciodt=0,33&hl=en",https://onlinelibrary.wiley.com/doi/pdf/10.1002/path.2697,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092593,mTOR regulation of autophagy,2010,"['CH Jung', 'SH Ro', 'J Cao', 'NM Otto', 'DH Kim']",d1bwfyoAAAAJ |  |  |  | -qfGxx8AAAAJ,,,,,,Nutrient starvation induces autophagy in eukaryotic cells through inhibition of TOR (target of rapamycin). an evolutionarily-conserved protein kinase. TOR. as a central regulator of cell growth. plays a key role at the interface of the pathways that coordinately regulate the,False,,1953,https://www.sciencedirect.com/science/article/pii/S0014579310000360,,"/scholar?cites=12377723745012181333&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0014579310000360,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092594,The Beclin 1 network regulates autophagy and apoptosis,2011,"['R Kang', 'HJ Zeh', 'MT Lotze', 'D Tang']", |  |  | ,,,,,,Beclin 1. the mammalian orthologue of yeast Atg6. has a central role in autophagy. a process of programmed cell survival. which is increased during periods of cell stress and extinguished during the cell cycle. It interacts with several cofactors (Atg14L. UVRAG. Bif-1,False,,1910,https://www.nature.com/articles/cdd2010191,,"/scholar?cites=5283534509677514018&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nature.com/articles/cdd2010191,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092595,Mammalian autophagy: core molecular machinery and signaling regulation,2010,"['Z Yang', 'DJ Klionsky']",FyWf5ioAAAAJ | pGGjfS8AAAAJ,,,,,,Autophagy. a cellular catabolic pathway. is evolutionarily conserved from yeast to mammals. Central to this process is the formation of autophagosomes. double-membrane vesicles responsible for delivering long-lived proteins and excess or damaged organelle into the,False,,1775,https://www.sciencedirect.com/science/article/pii/S0955067409002282?casa_token=Lsxs_73v8vUAAAAA:vICcop1HgEbDf3IB49c6WslM3b7HGkrfx9sjGXMgC1nY9HTA3PfTTUPsPA5-Ndxh-qjctC2gnu8,,"/scholar?cites=1327306742072677684&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0955067409002282?casa_token=Lsxs_73v8vUAAAAA:vICcop1HgEbDf3IB49c6WslM3b7HGkrfx9sjGXMgC1nY9HTA3PfTTUPsPA5-Ndxh-qjctC2gnu8,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092596,Regulation of mammalian autophagy in physiology and pathophysiology,2010,"['B Ravikumar', 'S Sarkar', 'JE Davies']", | S2lIIKsAAAAJ | qKl1xokAAAAJ,,,,,,(Macro) autophagy is a bulk degradation process that mediates the clearance of long-lived proteins and organelles. Autophagy is initiated by double-membraned structures. which engulf portions of cytoplasm. The resulting autophagosomes ultimately fuse with lysosomes,False,,1671,https://journals.physiology.org/doi/abs/10.1152/physrev.00030.2009,,"/scholar?cites=10632460458395951118&as_sdt=5,33&sciodt=0,33&hl=en",https://journals.physiology.org/doi/full/10.1152/physrev.00030.2009,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092597,The emerging mechanisms of isoform-specific PI3K signalling,2010,"['B Vanhaesebroeck', 'J Guillermet-Guibert']",nJ8G3S0AAAAJ | hHuimsoAAAAJ,,,,,,Phosphoinositide 3-kinases (PI3Ks) function early in intracellular signal transduction pathways and affect many biological functions. A further level of complexity derives from the existence of eight PI3K isoforms. which are divided into class I. class II and,False,,1449,https://www.nature.com/articles/nrm2882,,"/scholar?cites=670346553813314124&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092598,Network organization of the human autophagy system,2010,"['C Behrends', 'ME Sowa', 'SP Gygi', 'JW Harper']", |  |  | 5q0DNGIAAAAJ,,,,,,Autophagy. the process by which proteins and organelles are sequestered in autophagosomal vesicles and delivered to the lysosome/vacuole for degradation. provides a primary route for turnover of stable and defective cellular proteins. Defects in this system are,False,,1357,https://www.nature.com/articles/nature09204,,"/scholar?cites=299026260713190267&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2901998/,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092599,Autophagosomes form at ER–mitochondria contact sites,2013,"['M Hamasaki', 'N Furuta', 'A Matsuda', 'A Nezu']", |  |  | ,,,,,,Autophagy is a tightly regulated intracellular bulk degradation/recycling system that has fundamental roles in cellular homeostasis 1. Autophagy is initiated by isolation membranes. which form and elongate as they engulf portions of the cytoplasm and organelles. Eventually,False,,1258,https://www.nature.com/articles/nature11910,,"/scholar?cites=9036771846268402206&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Atsuo_Amano/publication/235776462_Autophagosomes_form_at_ER-mitochondria_contact_sites/links/0912f51391e06d9086000000.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092600,Autophagy modulation as a potential therapeutic target for diverse diseases,2012,"['DC Rubinsztein', 'P Codogno', 'B Levine']",2ZdUvsUAAAAJ | 0JYZwg0AAAAJ | jGYFnSkAAAAJ,,,,,,Autophagy is an essential. conserved lysosomal degradation pathway that controls the quality of the cytoplasm by eliminating protein aggregates and damaged organelles. It begins when double-membraned autophagosomes engulf portions of the cytoplasm. which,False,,1243,https://www.nature.com/articles/nrd3802,,"/scholar?cites=4015679391956401383&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nature.com/articles/nrd3802,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092601,ULK1 induces autophagy by phosphorylating Beclin-1 and activating VPS34 lipid kinase,2013,"['RC Russell', 'Y Tian', 'H Yuan', 'HW Park', 'YY Chang']",ESqd1RoAAAAJ | iMWMragAAAAJ |  | zR1mxf4AAAAJ | ,,,,,,Autophagy is the primary cellular catabolic program activated in response to nutrient starvation. Initiation of autophagy. particularly by amino-acid withdrawal. requires the ULK kinases. Despite its pivotal role in autophagy initiation. little is known about the mechanisms,False,,1140,https://www.nature.com/articles/ncb2757,,"/scholar?cites=13027365424648813315&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc3885611/,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092602,The autophagosome: origins unknown. biogenesis complex,2013,"['CA Lamb', 'T Yoshimori', 'SA Tooze']",18eEdloAAAAJ | AItNk6UAAAAJ | Mdq0YxYAAAAJ,,,,,,Healthy cells use autophagy as a general'housekeeping'mechanism and to survive stress. including stress induced by nutrient deprivation. Autophagy is initiated at the isolation membrane (originally termed the phagophore). and the coordinated action of ATG,False,,1021,https://www.nature.com/articles/nrm3696,,"/scholar?cites=6573429956895377519&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092603,Phosphoinositides: tiny lipids with giant impact on cell regulation,2013,['T Balla'],,,,,,,Phosphoinositides (PIs) make up only a small fraction of cellular phospholipids. yet they control almost all aspects of a cell's life and death. These lipids gained tremendous research interest as plasma membrane signaling molecules when discovered in the 1970s and,False,,1015,https://journals.physiology.org/doi/abs/10.1152/physrev.00028.2012,,"/scholar?cites=10994314859412766902&as_sdt=5,33&sciodt=0,33&hl=en",https://journals.physiology.org/doi/full/10.1152/physrev.00028.2012,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092604,Autophagy. immunity. and microbial adaptations,2009,"['V Deretic', 'B Levine']",S34WqcoAAAAJ | jGYFnSkAAAAJ,,,,,,Autophagy adjusts cellular biomass and function in response to diverse stimuli. including infection. Autophagy plays specific roles in shaping immune system development. fueling host innate and adaptive immune responses. and directly controlling intracellular microbes,False,,909,https://www.sciencedirect.com/science/article/pii/S1931312809001838,,"/scholar?cites=4779192237438421017&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S1931312809001838,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092605,Dual role of 3-methyladenine in modulation of autophagy via different temporal patterns of inhibition on class I and III phosphoinositide 3-kinase,2010,"['YT Wu', 'HL Tan', 'G Shui', 'C Bauvy', 'Q Huang']", |  | ROweqlEAAAAJ |  | ,,,,,,A group of phosphoinositide 3-kinase (PI3K) inhibitors. such as 3-methyladenine (3-MA) and wortmannin. have been widely used as autophagy inhibitors based on their inhibitory effect on class III PI3K activity. which is known to be essential for induction of autophagy. In this,False,,908,https://www.sciencedirect.com/science/article/pii/S0021925820747447,,"/scholar?cites=6549793772981344714&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0021925820747447,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092606,An overview of autophagy: morphology. mechanism. and regulation,2014,"['KR Parzych', 'DJ Klionsky']", | pGGjfS8AAAAJ,,,,,,Significance: Autophagy is a highly conserved eukaryotic cellular recycling process. Through the degradation of cytoplasmic organelles. proteins. and macromolecules. and the recycling of the breakdown products. autophagy plays important roles in cell survival and,False,,904,https://www.liebertpub.com/doi/abs/10.1089/ars.2013.5371,,"/scholar?cites=2937342508612697092&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3894687/,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092607,Principles and current strategies for targeting autophagy for cancer treatment,2011,"['RK Amaravadi', 'J Lippincott-Schwartz', 'XM Yin']",pbH7XAoAAAAJ |  | ,,,,,,Autophagy is an evolutionarily conserved. intracellular self-defense mechanism in which organelles and proteins are sequestered into autophagic vesicles that are subsequently degraded through fusion with lysosomes. Cells. thereby. prevent the toxic accumulation of,False,,841,https://clincancerres.aacrjournals.org/content/17/4/654.short,,"/scholar?cites=8959104978444058157&as_sdt=5,33&sciodt=0,33&hl=en",https://clincancerres.aacrjournals.org/content/clincanres/17/4/654.full.pdf,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1092608,Autophagy and apoptosis dysfunction in neurodegenerative disorders,2014,"['S Ghavami', 'S Shojaei', 'B Yeganeh', 'SR Ande']",uX7QLiMAAAAJ | bAlHTbAAAAAJ | S3l_BwYAAAAJ | ,,,,,,Autophagy and apoptosis are basic physiologic processes contributing to the maintenance of cellular homeostasis. Autophagy encompasses pathways that target long-lived cytosolic proteins and damaged organelles. It involves a sequential set of events including double,False,,732,https://www.sciencedirect.com/science/article/pii/S0301008213001044,,"/scholar?cites=16132963078698091215&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0301008213001044,0,0,0
,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
