1278838,Application of decision tree learning in modelling CO2 equilibrium absorption in ionic liquids,2017,Mohammad M Ghiasi and Amir H Mohammadi,242,Journal of Molecular Liquids,,594-605,Elsevier,Over the past few years. many kinds of researches have been devoted to the issue of greenhouse gas (GHG) emissions. Using a solvent-based technology for capturing CO2 as one of the main GHG is a common choice in practical applications. In addition to the well-known organic solvents. ionic liquids (ILs) can be utilized to remove CO2 from atmosphere/industrial streams. This study is aimed at investigating the performance of Classification And Regression Tree (CART) methodology in modeling CO2 solubility in different ILs as a function of system's temperature and pressure as well as the properties of ILs including critical temperature. critical pressure. and acentric factor. To this end. a tree-based model was developed using an extensive database containing more than 5330 experimental data on the solubility of CO2 in 66 ILs. Findings reveal that the proposed model's outcomes are in excellent agreement with …,True,cOErD0AAAAAJ:-f6ydRqryjwC,20,https://www.sciencedirect.com/science/article/pii/S0167732217311947,3252548719001826115,/scholar?cites=3252548719001826115,,,,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1278839,Prediction of solubility of solid compounds in supercritical CO2 using a connectionist smart technique,2017,Mohammad Reza Dadkhah and Afshin Tatar and Armin Mohebbi and Ali Barati-Harooni and Adel Najafi-Marghmaleki and Mohammad M Ghiasi and Amir H Mohammadi and Fathollah Pourfayaz,120,The Journal of Supercritical Fluids,,181-190,Elsevier,In this communication. an Adaptive Neuro-Fuzzy Inference System (ANFIS) was developed for estimation of solubility of several solid species in supercritical CO2. A total of 795 data points were collected from the literature and used in the process of model development and evaluation. The Genetic Algorithm (GA) was implemented to optimize the radius of influence of initial Fuzzy Inference System (FIS). The tuning parameters of FIS structure were optimized by utilizing a new method based on conjugation of hybrid and Particle Swarm Optimization (PSO) method namely CHPSO method. The accuracy of the proposed model was evaluated using graphical and statistical analysis and by comparing the results with another model reported in the literature. Results show that the developed conjugate ANFIS model is robust and precise in prediction of experimental data and is superior to other literature model.,True,cOErD0AAAAAJ:8k81kl-MbHgC,20,https://www.sciencedirect.com/science/article/pii/S0896844616301711,4015944586097186116,/scholar?cites=4015944586097186116,,,,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1278840,Modeling of stability conditions of natural gas clathrate hydrates using least squares support vector machine approach,2016,Mohammad M Ghiasi and Hamidreza Yarveicy and Milad Arabloo and Amir H Mohammadi and Reza M Behbahani,223,Journal of Molecular Liquids,,1081-1092,Elsevier,This paper concerns a novel computer-based approach namely Least Square version of Support Vector Machine (LSSVM) algorithm to estimate/represent hydrate forming/dissociating conditions of various gases in the presence of pure water or aqueous solutions of salt(s) and/or alcohol(s). To this end. several models have been presented to predict the hydrate dissociating temperature (HDT) of C1. C2. C3. i-C4. CO2. H2S. N2. and natural gas mixtures in pure water or additive containing solutions. For modeling purpose. an extensive database comprising more than 3900 experimental data have been gathered from the literate from 1940 to 2013. The collected databank covers wide range of experimental conditions at solid/liquid/vapor or solid/ice/vapor equilibrium of distinct hydrate systems. All the proposed models reproduce the targets with R2 of greater than 0.97. The predictions of the developed LSSVM …,True,cOErD0AAAAAJ:KlAtU1dfN6UC,20,https://www.sciencedirect.com/science/article/pii/S016773221631368X,10954151993701816692,/scholar?cites=10954151993701816692,,,,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1278841,Determination of methane‐hydrate phase equilibrium in the presence of electrolytes or organic inhibitors by using a semi‐theoretical framework,2013,Mohammad M Ghiasi and Amir H Mohammadi,1,Energy Technology,9,519-529,WILEY‐VCH Verlag,A thermodynamic‐based procedure was developed that is capable of predicting the incipient hydrate dissociation temperature in the presence of a single electrolyte or organic inhibitor aqueous solution. In the proposed framework. the two‐suffix Margules activity model is used to take into account the concentration of inhibitor and the Clausius–Clapeyron approach is employed to calculate the hydrate dissociation enthalpy. The presented model uses the Peng–Robinson (PR) equation of state (EoS) to compute the compressibility factor of the gas phase. The introduced model is then specified for predicting the methane‐hydrate dissociation temperature (MHDT) in the presence aqueous solutions of NaCl. KCl. CaCl2. MgCl2. methanol. ethylene glycol. diethylene glycol. triethylene glycol. 1‐propanol. and 2‐propanol. Finally. the optimal values of the Margules coefficient are obtained due to the type of additive. The …,True,cOErD0AAAAAJ:u-x6o8ySG0sC,18,https://onlinelibrary.wiley.com/doi/abs/10.1002/ente.201300063,13134960992254281182,/scholar?cites=13134960992254281182,,,https://www.academia.edu/download/39195348/02e7e53620c5a6662f000000.pdf,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1278842,CO2 capture with aqueous solution of sodium glycinate: Modeling using an ensemble method,2017,Hamidreza Saghafi and Mohammad M Ghiasi and Amir H Mohammadi,62,International Journal of Greenhouse Gas Control,,23-30,Elsevier,As a type of amino acid salt. sodium glycinate (SG) is introduced as a potential solvent for CO2 capture from gas streams like sour natural gas and flue gas. Modeling and assessment of the experimental data of CO2 loading capacity of SG aqueous solution are the main objectives of the present study. To this end. a well-known ensemble method namely the Adaptive Boosting (AdaBoost) technique was utilized in conjunction with the Classification and Regression Tree (CART) algorithm for modeling the CO2 solubility in SG solution as a function of the temperature of the system. CO2 partial pressure. and concentration of SG in the aqueous phase. Then. the Leverage method was employed for investigating the range of applicability of the developed model and quality of the collected experimental data. Furthermore. the AdaBoost-CART was compared to multilayer artificial neural network (MLP-ANN) and least squares …,True,cOErD0AAAAAJ:qUcmZB5y_30C,14,https://www.sciencedirect.com/science/article/pii/S1750583616308295,13965904610171256616,/scholar?cites=13965904610171256616,,,,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1278843,Prediction of methanol loss in liquid hydrocarbon phase during natural gas hydrate inhibition using rigorous models,2015,Mohammad M Ghiasi and Milad Arabloo and Alireza Bahadori and Sohrab Zendehboudi,33,Journal of Loss Prevention in the Process Industries,,1-9,Elsevier,Methanol is the most widely used natural gas hydrate inhibitor and it is only effective as a hydrate inhibitor in the aqueous phase. Methanol is not regenerated in natural gas inhibition process due to its intermittent application in most cases. However. a significant cost is associated with the process because of methanol loss while utilizing this inhibitor. In this work. several intelligent models along with a new mathematical correlation are presented in terms of methanol concentration in aqueous phase and temperature to precisely forecast the methanol loss in the saturated hydrocarbons phase. An excellent match was noticed between the calculated results and literature data.,True,cOErD0AAAAAJ:YsMSGLbcyi4C,14,https://www.sciencedirect.com/science/article/pii/S0950423014001806,7149578819456391491,/scholar?cites=7149578819456391491,,,,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1278844,Development of soft computing methods to predict moisture content of natural gases,2015,Mohammad M Ghiasi and Zohre Esmaeili-Jaghdan and Mohamad A Halali and Moonyong Lee and Ali Abbas and Alireza Bahadori,55,Journal of the Taiwan Institute of Chemical Engineers,,36-41,Elsevier,In this paper. several numerical models have been presented for predicting the water content of natural gases in equilibrium with liquid water. Machine learning approaches including multilayer perceptron (MLP) neural network. radial basis function (RBF) neural network. and least squares support vector machine (LSSVM) algorithm have been utilized for precise determination of water content of natural gases.The presented models work for pressures up to 69 MPa and temperatures between 298.15 and 450.15 K as well as acid gas mole fractions up to 0.4. With accordance to the error analysis results it was found that the proposed LSSVM. RBF. and MLP models reproduce targets with the average absolute relative deviations (%AARD) being less than 2.8%. 4.1%. and 7.7%. respectively. Coefficients of determination values of the developed models are found to be greater than 0.99. illustrating good association of …,True,cOErD0AAAAAJ:LkGwnXOMwfcC,13,https://www.sciencedirect.com/science/article/pii/S1876107015001236,14958558915866850750,/scholar?cites=14958558915866850750,,,,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1278845,Decision tree-based methodology to select a proper approach for wart treatment,2019,Mohammad M Ghiasi and Sohrab Zendehboudi,108,Computers in Biology and Medicine,,400-409,Elsevier,The human papillomaviruses (HPVs) can be responsible for various types of benign tumors called warts. Although warts can grow on all parts of the human body. common warts and plantar warts (as the most prevalent warts) grow principally on the hands and feet soles. respectively. Different treatment approaches such as cryotherapy and immunotherapy can be used to conquer the disease. However. the best healing method should be selected based on the patient circumstances. This study employs the classification and regression tree (CART) algorithm to develop accurate predictive models capable of analyzing the response of patients having common and/or plantar warts to the cryotherapy and/or immunotherapy methods. To develop a CART classifier for the cryotherapy method. independent parameters including the age and gender of patient. number of warts. type of wart. surface area of warts. and the time …,True,cOErD0AAAAAJ:OU6Ihb5iCvQC,10,https://www.sciencedirect.com/science/article/pii/S001048251930109X,8519882968550757825,/scholar?cites=8519882968550757825,,,,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1278846,Fossil fuel depletion and socio-economic scenarios: An integrated approach,2014,Iñigo Capellán-Pérez and Margarita Mediavilla and Carlos de Castro and Óscar Carpintero and Luis Javier Miguel,77,Energy,,641-666,Pergamon,The progressive reduction of high-quality-easy-to-extract energy is a widely recognized and already ongoing process. Although depletion studies for individual fuels are relatively abundant. few of them offer a global perspective of all energy sources and their potential future developments. and even fewer include the demand of the socio-economic system.This paper presents an Economy-Energy-Environment model based on System Dynamics which integrates all those aspects: the physical restrictions (with peak estimations for oil. gas. coal and uranium). the techno-sustainable potential of renewable energy estimated by a novel top-down methodology. the socio-economic energy demands. the development of alternative technologies and the net CO2 emissions.We confront our model with the basic assumptions of previous Global Environmental Assessment (GEA) studies. The results show that demand-driven …,True,2luBjEUAAAAJ:UeHWp8X0CEIC,212,https://www.sciencedirect.com/science/article/pii/S0360544214011219,10390867757688751787,/scholar?cites=10390867757688751787,,,https://www.researchgate.net/profile/Inigo_Capellan-Perez/publication/267862897_Fossil_fuel_depletion_and_socio-economic_scenarios_An_integrated_approach/links/5a94072845851535bcd9ce71/Fossil-fuel-depletion-and-socio-economic-scenarios-An-integrated-approach.pdf,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1278847,The energy requirements of a developed world,2016,Iñaki Arto and Iñigo Capellán-Pérez and Rosa Lago and Gorka Bueno and Roberto Bermejo,33,Energy for Sustainable Development,,1-13,Elsevier,Through history. special attention has been paid to the study of the relationship between the energy use of a country and its level of development. While the interest of this research area is unquestionable. the energy indicators commonly used (e.g. total primary energy) are problematic. In the current context of globalization. the energy used by a country is not anymore a suitable indicator for measuring the total energy requirements associated with its level of development; the significant variable is the energy consumed worldwide to produce the goods and services demanded by that country. i.e. its energy footprint. In this study. we compare the human development index of 40 countries with their total primary energy demand and total primary energy footprint for the period 1995–2008. The results show that the total primary energy demand underestimates the energy required to maintain a high level of development …,True,2luBjEUAAAAJ:ufrVoPGSRksC,186,https://www.sciencedirect.com/science/article/pii/S0973082616301892,7521460328577367367,/scholar?cites=7521460328577367367,,,https://www.sciencedirect.com/science/article/pii/S0973082616301892,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1278848,Assessing vulnerabilities and limits in the transition to renewable energies: Land requirements under 100% solar energy scenarios,2017,I Capellán-Pérez and C de Castro and I Arto,77,Renewable and Sustainable Energy Reviews,,760-782,,The transition to renewable energies will intensify the global competition for land. Nevertheless. most analyses to date have concluded that land will not pose significant constraints on this transition. Here. we estimate the land-use requirements to supply all currently consumed electricity and final energy with domestic solar energy for 40 countries considering two key issues that are usually not taken into account: (1) the need to cope with the variability of the solar resource. and (2) the real land occupation of solar technologies. We focus on solar since it has the highest power density and biophysical potential among renewables. The exercise performed shows that for many advanced capitalist economies the land requirements to cover their current electricity consumption would be substantial. the situation being especially challenging for those located in northern latitudes with high population densities and high …,True,2luBjEUAAAAJ:Wp0gIr-vW9MC,88,https://www.sciencedirect.com/science/article/pii/S1364032117304720,4090708646769084648,/scholar?cites=4090708646769084648,,,https://digital.csic.es/bitstream/10261/157540/4/Capellan_et_al_2017_preprint.pdf,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1278849,Dynamic Energy Return on Energy Investment (EROI) and material requirements in scenarios of global transition to renewable energies,2019,Iñigo Capellán-Pérez and Carlos de Castro and Luis Javier Miguel González,26,Energy Strategy Reviews,,100399,Elsevier,A novel methodology is developed to dynamically assess the energy and material investments required over time to achieve the transition from fossil fuels to renewable energy sources in the electricity sector. The obtained results indicate that a fast transition achieving a 100% renewable electric system globally by 2060 consistent with the Green Growth narrative could decrease the EROI of the energy system from current ~12:1 to ~3:1 by the mid-century. stabilizing thereafter at ~5:1. These EROI levels are well below the thresholds identified in the literature required to sustain industrial complex societies. Moreover. this transition could drive a substantial re-materialization of the economy. exacerbating risk availability in the future for some minerals. Hence. the results obtained put into question the consistence and viability of the Green Growth narrative.,True,2luBjEUAAAAJ:O3NaXMp0MMsC,61,https://www.sciencedirect.com/science/article/pii/S2211467X19300926,2997656525505022563,/scholar?cites=2997656525505022563,,,https://www.sciencedirect.com/science/article/pii/S2211467X19300926,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1278850,The transition towards renewable energies: Physical limits and temporal conditions,2013,Margarita Mediavilla and Carlos de Castro and Iñigo Capellán and Luis Javier Miguel and Iñaki Arto and Fernando Frechoso,52,Energy Policy,,297-311,Elsevier,The perspectives of the depletion of fossil energy resources. together with the consequences of climate change. have provoked the development of numerous national and pluri-national energy policies. However. there have been few overall studies on the evolution of these resources. This paper uses a dynamic model to study the exhaustion patterns of world fossil and nuclear fuels and their possible replacement by renewable energy sources. The results show that peak oil will be the first restriction and it will not be easily overcome. Electric vehicles can produce some interesting savings. but they are insufficient to avoid the decline in oil. Biofuels are even more limited. due to the enormous extensions of fertile land they require and their low productivity. This shows that overcoming the decline in oil will need much more ambitious policies than the mere substitution of technology. If the “oil–economy” relationship …,True,2luBjEUAAAAJ:u5HHmVD_uO8C,60,https://www.sciencedirect.com/science/article/pii/S0301421512008087,13654977801586856443,/scholar?cites=13654977801586856443,,,https://www.researchgate.net/profile/Margarita_Mediavilla/publication/256476421_The_transition_towards_renewable_energies_Physical_limits_and_temporal_conditions/links/5bc59d0f299bf17a1c55918e/The-transition-towards-renewable-energies-Physical-limits-and-temporal-conditions.pdf,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1278851,Renewable Energy Cooperatives as an instrument towards the energy transition in Spain,2018,Iñigo Capellán-Pérez and Álvaro Campos-Celador and Jon Terés-Zubiaga,123,Energy Policy,,215-229,Elsevier,Renewable Energy Sources (RES) offer a key transformative potential from a social point of view due to their modularity and capacity to generate energy at local level. allowing for the development of democratic and participative bottom-up initiatives. Spanish RES cooperatives. unlike other European countries. are few in number. Here. we review their development by applying the Multi-Level Perspective approach. Spanish RES cooperatives have recently come up against a hostile regulatory and economic context. which has induced specific organizational and operating structures such as the application of innovative participation methods and investment tools. Spanish RES cooperatives regularly collaborate in sharing learning processes and experiences. having also demonstrated their capacity to spread new ideas at both social and political levels. However. despite their growth and territorial spread over the last …,True,2luBjEUAAAAJ:TFP_iSt0sucC,56,https://www.sciencedirect.com/science/article/pii/S0301421518305937,6679301156030370073,/scholar?cites=6679301156030370073,,,https://www.researchgate.net/profile/Inigo_Capellan-Perez/publication/327551016_Renewable_Energy_Cooperatives_as_an_instrument_towards_the_energy_transition_in_Spain/links/5b963ade299bf1473938dd73/Renewable-Energy-Cooperatives-as-an-instrument-towards-the-energy-transition-in-Spain.pdf,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1278852,Likelihood of climate change pathways under uncertainty on fossil fuel resource availability,2016,Iñigo Capellán-Pérez and Inaki Arto and Josue M Polanco-Martinez and Mikel González-Eguino and Marc B Neumann,9,Energy & Environmental Science,8,2482-2496,Royal Society of Chemistry,Uncertainties concerning fossil fuel resource availability have traditionally been deemphasized in climate change research as global baseline emission scenarios (i.e.. scenarios that do not consider additional climate policies) have been built on the assumption of abundant fossil fuel resources for the 21st century. However. current estimates are subject to critical uncertainties and an emerging body of literature is providing revised estimates. Here we consider the entire range of revised estimates. applying an integrated assessment model to perform a likelihood analysis of climate change pathways. Our results show that. by the end of the century. the two highest emission pathways from the IPCC. the Representative Concentration Pathways RCP6 and RCP8.5. where the baseline scenarios currently lie. have probabilities of being surpassed of 42% and 12%. respectively. In terms of temperature change. the …,True,2luBjEUAAAAJ:Se3iqnhoufwC,44,https://pubs.rsc.org/en/content/articlehtml/2016/ee/c6ee01008c,680847679775837998,/scholar?cites=680847679775837998,,,https://pubs.rsc.org/en/content/articlehtml/2016/ee/c6ee01008c,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1278853,More growth? An unfeasible option to overcome critical energy constraints and climate change,2015,Iñigo Capellán-Pérez and Margarita Mediavilla and Carlos de Castro and Óscar Carpintero and Luis Javier Miguel,10,Sustainability Science,3,397-411,Springer Japan,Growing scientific evidence shows that world energy resources are entering a period shaped by the depletion of high-quality fuels. whilst the decline of the easy-to-extract oil is a widely recognized ongoing phenomenon. The end of the era of cheap and abundant energy flows brings the issue of economic growth into question. stimulating research for alternatives as the de-growth proposal. The present paper applies the system dynamic global model WoLiM that allows economic. energy and climate dynamics to be analyzed in an integrated way. The results show that. if the growth paradigm is maintained. the decrease in fossil fuel extraction can only be partially compensated by renewable energies. alternative policies and efficiency improvements. very likely causing systemic energy shortage in the next decades. If a massive transition to coal would be promoted to try to compensate the decline of oil and gas …,True,2luBjEUAAAAJ:zYLM7Y9cAGgC,36,https://link.springer.com/article/10.1007/s11625-015-0299-3,9595364817880618316,/scholar?cites=9595364817880618316,,,http://www.eis.uva.es/energiasostenible/wp-content/uploads/2015/05/AAM_More_growth_SS_2015.pdf,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1278854,MEDEAS: a new modeling framework integrating global biophysical and socioeconomic constraints,2020,Iñigo Capellán-Pérez and Ignacio de Blas and Jaime Nieto and Carlos de Castro and Luis Javier Miguel and Óscar Carpintero and Margarita Mediavilla and Luis Fernando Lobejón and Noelia Ferreras-Alonso and Paula Rodrigo and Fernando Frechoso and David Álvarez-Antelo,13,Energy & Environmental Science,3,986-1017,Royal Society of Chemistry,A diversity of integrated assessment models (IAMs) coexists due to the different approaches developed to deal with the complex interactions. high uncertainties and knowledge gaps within the environment and human societies. This paper describes the open-source MEDEAS modeling framework. which has been developed with the aim of informing decision-making to achieve the transition to sustainable energy systems with a focus on biophysical. economic. social and technological restrictions and tackling some of the limitations identified in the current IAMs. MEDEAS models include the following relevant characteristics: representation of biophysical constraints to energy availability; modeling of the mineral and energy investments for the energy transition. allowing a dynamic assessment of the potential mineral scarcities and computation of the net energy available to society; consistent representation of climate …,True,2luBjEUAAAAJ:35N4QoGY0k4C,27,https://pubs.rsc.org/hy/content/articlehtml/2020/ee/c9ee02627d,174754767664262151,/scholar?cites=174754767664262151,,,https://pubs.rsc.org/hy/content/articlehtml/2020/ee/c9ee02627d,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1278855,Evaluating the environmental performance of the high speed rail project in the Basque Country. Spain,2017,Gorka Bueno and David Hoyos and Iñigo Capellán-Pérez,62,Research in Transportation Economics,,44-56,Elsevier,This paper analyses the contribution of the high speed rail project in the Basque Country. Spain. to energy consumption reduction and to climate change mitigation by means of a simplified Life Cycle Assessment. The calculation of CO2 emissions and energy consumption reductions over the service lifetime of the infrastructure (60 years) shows that. even in the most optimistic scenarios considered. it would neither compensate the CO2 emissions linked to its construction and maintenance (2.71 MtCO2). nor would it contribute to net energy savings before 55 years of service. Robustness of these results leads us to conclude that GHG emissions reduction and energy savings should not be used as a general argument in favour of investing in high-speed rail infrastructure.,True,2luBjEUAAAAJ:YOwf2qJgpHMC,22,https://www.sciencedirect.com/science/article/pii/S0739885916301172,10582169975154967417,/scholar?cites=10582169975154967417,,,https://www.academia.edu/download/53189137/AAM_Evaluating_the_environmental_performance_of_the_High_Speed_Rail_project_in_the_Basque_Country__Spain.pdf,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1278856,Peak-oil and ecological economics,2017,Christian Kerschner and Inigo Capellán-Peréz,,"Routdlege Handbook of Ecological Economics: Nature and Society; Spash, CL, Ed",,425-435,,Peak-Oil as a concept was coined in 2002. when Collin Campbell and Kjell Aleklett founded the Association of the Study of Peak-Oil (ASPO). 2 Its early members used a curve-fitting method developed by fellow petroleum geologist K. Hubbert to forecast future oil production (eg Aleklett and Campbell. 2003; Campbell and Laherrère. 1998). In the mid-20th Century. Hubbert empirically discovered that the maximum extraction rate of crude oil from the wells of a region follows a bell shaped (Hubbert) curve. due to geological constraints. Hubbert applied his findings to forecast conventional oil extraction for the United States of America (USA) and globally.The concept of peaking resources is now wide spread. but oil merits particular attention. Oil is the largest proportion of total global primary energy needs—33% in 2014 (BP. 2015)—being critical for key economic sectors of industrialised economies such as transportation. agriculture and the chemical industry (Kerschner et al.. 2013; Murphy and Hall. 2011). It is also expected to be the first global energy supply constraint.,True,2luBjEUAAAAJ:hFOr9nPyWt4C,21,https://geeds.es/wp-content/uploads/2019/06/Chap41_KerschnerCapellan_FIN_22_5-v3MIK.pdf,6370860736758781663,/scholar?cites=6370860736758781663,,,https://geeds.es/wp-content/uploads/2019/06/Chap41_KerschnerCapellan_FIN_22_5-v3MIK.pdf,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1278857,Concentrated Solar Power: actual performance and foreseeable future in high penetration scenarios of renewable energies,2018,Carlos De Castro and Iñigo Capellán-Pérez,3,,3,1-20,Springer International Publishing,Analyses proposing a high share of concentrated solar power (CSP) in future 100% renewable energy scenarios rely on the ability of this technology. through storage and/or hybridization. to partially avoid the problems associated with the hourly/daily (short-term) variability of other variable renewable sources such as wind or solar photovoltaic. However. data used in the scientific literature are mainly theoretical values. In this work. the actual performance of CSP plants in operation from publicly available data from four countries (Spain. the USA. India. and United Arab Emirates) has been estimated for three dimensions: capacity factor (CF). seasonal variability. and energy return on energy invested (EROI). In fact. the results obtained show that the actual performance of CSP plants is significantly worse than that projected by constructors and considered by the scientific literature in the theoretical studies: a CF …,True,2luBjEUAAAAJ:bEWYMUwI8FkC,16,https://link.springer.com/article/10.1007/s41247-018-0043-6,3969652964454869519,/scholar?cites=3969652964454869519,,,https://medeas.eu/sites/default/files/Castro_et_al-2018-BioPhysical_Economics_and_Resource_Quality.pdf,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1278858,Is community energy really non-existent in post-socialist Europe? Examining recent trends in 16 countries,2020,Inigo Capellán-Pérez and Nadia Johanisova and Jasminka Young and Conrad Kunze,61,Energy Research & Social Science,,101348,Elsevier,Community energy (CE) initiatives are developing in many regions of the world through a great diversity of typologies. Europe has a leading role with thousands of ongoing projects of small and medium size. which are however unevenly distributed over the continent. The density of CE projects is highest in North-Western and parts of Central Europe; on the contrary. their spread in post-socialist European countries (PSECs) has been reported to be much more limited. However. the (under)development of CE in PSECs remains an understudied topic in the literature. In this paper. we present an exploratory overview of the situation and briefly discuss its potential explanatory factors for 16 PSECs. We find differing development levels of progress. with Croatia outstanding with a diversity of projects and a certain maturation of the field. the Czech Republic. Hungary. Poland. Slovakia and Slovenia with a reduced number of …,True,2luBjEUAAAAJ:J_g5lzvAfSwC,14,https://www.sciencedirect.com/science/article/pii/S2214629619308862,7818102511719012160,/scholar?cites=7818102511719012160,,,https://geeds.es/wp-content/uploads/2019/11/Perspective-ERSS_CE-in-post-socialist-Europe_AAM.pdf,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1278859,New climate scenario framework implementation in the GCAM integrated assessment model,2014,Iñigo Capellán Pérez and Mikel González Eguino and Ignacio Arto Olaizola and Alberto Ansuategi and Kishore Dhavala and Pralit Patel and Anil Markandya,,,,,Basque Centre for Climate Change/Klima Aldaketa Ikergai,This report has various objectives: (i) to provide an overview of the climate Integrated Assessment approach; (ii) to describe the Global Climate Assessment Model (GCAM); (iii) to outline the new IPCC scenario framework represented by the Shared Socio-economic Pathways (SSPs) and the Representative Concentration Pathways (RCPs); and (iv) to document the implementation of the new scenario framework in version 3.1 of the GCAM. The GCAM baseline is thus calibrated to the “Middle of the Road” or SSP2 scenario using the data calculated by the OECD. The implications of this scenario are important because it will probably become a standard scenario among the research community. The exogenous variables. the implications for income convergence and the results in terms of energy mix. emissions. temperature and radiative forcing of SSP2 implementation in the GCAM are presented at both global and regional levels. These results are also compared with the GCAM-Reference baseline and the IPCC SRES representative scenarios. Then the feasibility. cost and implications of a climate policy that seeks to stabilize temperature at 2ºC (2.6 W/m2 RCP) using a global uniform carbon tax are analyzed. The study is completed by a decomposition analysis that enables the main driving factors of CO2 variation to be identified. including population. affluence. energy intensity. carbon intensity and fossil-fuel share of the energy mix. Finally we draw some conclusions and highlight points for further research.,True,2luBjEUAAAAJ:u-x6o8ySG0sC,13,https://addi.ehu.es/handle/10810/14271,2786000945268231733,/scholar?cites=2786000945268231733,,,https://addi.ehu.es/bitstream/handle/10810/14271/BC3WP201404.pdf?sequence=1&isAllowed=y,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
