63429,Structural Characterization. Kinetic Studies. and in Vitro Biological Activity of New cis-Diamminebis-cholylglycinate (O. O ‘) Pt (II) and cis-Diamminebis-ursodeoxycholate (O …,2000,Julio J Criado and María F Domínguez and Manuel Medarde and Emilio R Fernández and Rocío IR Macías and José JG Marín,11,Bioconjugate chemistry,2,167-174,American Chemical Society,The complexes cis-diamminebis-cholylglycinate (O.O‘) [Pt(II) C52H90N4O12Pt. for convenience referred to as Bamet-R1] and cis-diamminebis-ursodeoxycholate (O.O‘) Pt(II) (C48H84N2O8Pt. Bamet-UD2) were prepared. The structural integrity of the compounds was confirmed by elemental analysis. FT-IR. NMR. FAB-MS. and UV spectroscopies. The kinetic study of both compounds was accomplished by combining the conductivity measurement and those of the analysis of the electronic spectra in aqueous solution for NaCl concentrations of 4 mM (similar to cytoplasmatic concentration). 150 mM (similar to plasmatic concentration). and 500 mM. In water. the compound Bamet-R1 showed a half-life. t1/2. of 3.0 h. This compound forms the chelate species through loss of a ligand. and the other one acts as a bidentate ligand. Ring opening in the presence of chloride ion was produced with a kCl−of 0.25 M-1 h-1. The …,True,cL_TePcAAAAJ:1Aeql8wG3wEC,57,https://pubs.acs.org/doi/abs/10.1021/bc9901088,1507750125461308465,/scholar?cites=1507750125461308465,,https://www.researchgate.net/profile/Julio_Criado/publication/318722336_cisgly_urso/data/59799bda45851570a1c04f6e/cisgly-urso.txt,0
63430,Gestational age and origin of human milk influence total lipid and fatty acid contents,1998,Ricardo Rueda and María Ramírez and José Luis García-Salmerón and José Maldonado and Angel Gil,42,Annals of nutrition and metabolism,1,12-22,Karger Publishers,The human milk composition may be influenced by several factors. such as gestational age or genetic characteristics and dietary habits of different populations. To analyze the total lipid and fatty acid contents of human milk. we have conducted two studies. one on mothers who had delivered preterm and term newborns and another on mothers from two different sociocultural backgrounds (Spain and Panama). The total lipid content (g/100 g wet weight) was significantly higher in term (2.76 ± 0.66; mean ± SD) than in preterm mature milk (1.06 ± 0.4). The relative amount of 18:1n-9 was significantly higher in preterm than in term milk for transitional and mature milk. whereas that for the colostrum followed the opposite trend. Concerning the comparison between milk from mothers born in different countries. the relative contents of each of the fatty acids 16:0. 16:1n-7. 18:2n-6. 18:3n-3. and 22:5n-3 were higher in …,True,cL_TePcAAAAJ:eJXPG6dFmWUC,57,https://www.karger.com/Article/Abstract/12713,5563192036077865094,/scholar?cites=5563192036077865094,,,0
63431,Changes in the fatty acids pattern of red blood cell phospholipids induced by type of milk. dietary nucleotide supplementation. and postnatal age in preterm infants.,1988,María L Pita and María R Fernández and Carolina De-Lucchi and Antonio Medina and Antonio Martínez-Valverde and Ricardo Uauy and Angel Gil,7,Journal of pediatric gastroenterology and nutrition,5,740-747,,The fatty acid profile of red blood cell phospholipids and the total phospholipid and cholesterol contents of erythrocyte membrane in preterm infants in the first month of life were studied. Influences of human milk and adapted formula and dietary nucleotides supplementation at a level similar to that found in human milk were evaluated. Nineteen preterm newborn infants with adequate weight for gestational age were fed their own mother's preterm human milk. 18 with a standard milk formula and 18 with the same formula supplemented with nucleotides. Blood samples were obtained at birth from cord blood. and at 30 days of age. At 1 month of life. linoleic acid rose in formula fed infants compared to those fed human milk (p less than 0.05) and relative amounts of 20: 3w6. 20: 4w6. 22: 4w6. 22: 5w6. and total polyunsaturates of the w6 series greater than 18 carbon atoms were significantly decreased in standard milk formula fed infants (p less than 0.05-0.01). No significant differences for these fatty acids were found between human milk and nucleotide milk formula infants. Docosahexaenoic acid (22: 6w3) decreased from birth to 1 month of age in formula fed infants (p less than 0.01) but not in human milk fed infants. Infants fed nucleotide milk formula showed intermediate values for 20: 3w6 and 20: 4w6 (p less than 0.1) between infants fed human milk and those fed standard milk formula.(ABSTRACT TRUNCATED AT 250 WORDS),True,cL_TePcAAAAJ:UxriW0iASnsC,57,https://europepmc.org/article/med/3183878,9140666154827105065,/scholar?cites=9140666154827105065,,,0
63432,Systematic reviews of the role of omega-3 fatty acids in the prevention and treatment of disease,2012,Angel Gil and Luis Serra-Majem and Philip C Calder and Ricardo Uauy,107,British Journal of Nutrition,S2,S1-S2,Cambridge University Press,//static.cambridge.org/content/id/urn%3Acambridge.org%3Aid%3Aarticle%3AS0007114512001420/resource/name/firstPage-S0007114512001420a.jpg,True,cL_TePcAAAAJ:rmuvC79q63oC,56,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/systematic-reviews-of-the-role-of-omega3-fatty-acids-in-the-prevention-and-treatment-of-disease/763F6FDEA1E7766FC333E2CD66765001,10246700715042122549,/scholar?cites=10246700715042122549,,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/763F6FDEA1E7766FC333E2CD66765001/S0007114512001420a.pdf/div-class-title-systematic-reviews-of-the-role-of-omega-3-fatty-acids-in-the-prevention-and-treatment-of-disease-div.pdf,0
63433,Patterns of spatial variation of assemblages associated with intertidal rocky shores: a global perspective,2010,Juan José Cruz-Motta and Patricia Miloslavich and Gabriela Palomo and Katrin Iken and Brenda Konar and Gerhard Pohle and Tom Trott and Lisandro Benedetti-Cecchi and César Herrera and Alejandra Hernández and Adriana Sardi and Andrea Bueno and Julio Castillo and Eduardo Klein and Edlin Guerra-Castro and Judith Gobin and Diana Isabel Gómez and Rafael Riosmena-Rodríguez and Angela Mead and Gregorio Bigatti and Ann Knowlton and Yoshihisa Shirayama,5,PloS one,12,e14354,Public Library of Science,Assemblages associated with intertidal rocky shores were examined for large scale distribution patterns with specific emphasis on identifying latitudinal trends of species richness and taxonomic distinctiveness. Seventy-two sites distributed around the globe were evaluated following the standardized sampling protocol of the Census of Marine Life NaGISA project (www.nagisa.coml.org). There were no clear patterns of standardized estimators of species richness along latitudinal gradients or among Large Marine Ecosystems (LMEs); however. a strong latitudinal gradient in taxonomic composition (i.e.. proportion of different taxonomic groups in a given sample) was observed. Environmental variables related to natural influences were strongly related to the distribution patterns of the assemblages on the LME scale. particularly photoperiod. sea surface temperature (SST) and rainfall. In contrast. no environmental variables directly associated with human influences (with the exception of the inorganic pollution index) were related to assemblage patterns among LMEs. Correlations of the natural assemblages with either latitudinal gradients or environmental variables were equally strong suggesting that neither neutral models nor models based solely on environmental variables sufficiently explain spatial variation of these assemblages at a global scale. Despite the data shortcomings in this study (e.g.. unbalanced sample distribution). we show the importance of generating biological global databases for the use in large-scale diversity comparisons of rocky intertidal assemblages to stimulate continued sampling and analyses.,True,cL_TePcAAAAJ:vMKmsr18IoIC,56,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0014354,10104761442515118398,/scholar?cites=10104761442515118398,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0014354,0
63434,Dietary phospholipids rich in long-chain polyunsaturated fatty acids improve the repair of small intestine in previously malnourished piglets,1999,Jose M Lopez-Pedrosa and María Ramírez and María I Torres and Angel Gil,129,The Journal of nutrition,6,1149-1155,Oxford University Press,Malnourished piglets were studied to establish how a diet containing long-chain polyunsaturated fatty acids (LC-PUFA) of the (n-6) and (n-3) series. esterified in the form of phospholipids. affects intestinal recovery after severe malnutrition. Piglets (7-d-old) were randomly assigned to two groups. One group was fed a piglet milk formula and the other was malnourished by protein-energy restriction for 30 d. Healthy and malnourished piglets were then divided into two subgroups fed for 10 d either an adapted milk formula (C and M) or the same diet supplemented with LC-PUFA phospholipids (C-P and M-P). The M-P group had greater protein. DNA. cholesterol and phospholipid levels and a lower triglyceride level in the jejunal segment than did the M group. The fatty acid composition of the jejunal mucosa and microsomes of the M-P piglets did not differ from that of healthy piglets (C). However. in jejunal mucosa …,True,cL_TePcAAAAJ:V3AGJWp-ZtQC,56,https://academic.oup.com/jn/article-abstract/129/6/1149/4721946,12584948304495145898,/scholar?cites=12584948304495145898,,https://academic.oup.com/jn/article/129/6/1149/4721946,0
63435,Beverage consumption habits and association with total water and energy intakes in the Spanish population: findings of the ANIBES study,2016,Mariela Nissensohn and Almudena Sánchez-Villegas and Rosa M Ortega and Javier Aranceta-Bartrina and Ángel Gil and Marcela González-Gross and Gregorio Varela-Moreiras and Lluis Serra-Majem,8,Nutrients,4,232,Multidisciplinary Digital Publishing Institute,Background: Inadequate hydration is a public health issue that imposes a significant economic burden. In Spain. data of total water intake (TWI) are scarce. There is a clear need for a national study that quantifies water and beverage intakes and explores associations between the types of beverages and energy intakes. Methods: The Anthropometry. Intake and Energy Balance Study ANIBES is a national survey of diet and nutrition conducted among a representative sample of 2285 healthy participants aged 9–75 years in Spain. Food and beverage intakes were assessed in a food diary over three days. Day and time of beverage consumption were also recorded. Results: On average. TWI was 1.7 L (SE 21.2) for men and 1.6 L (SE 18.9) for women. More than 75% of participants had inadequate TWI. according to European Food Safety Authority (EFSA) recommendations. Mean total energy intake (EI) was 1810 kcal/day (SE 11.1). of which 12% was provided by beverages. Water was the most consumed beverage. followed by milk. The contribution of alcoholic drinks to the EI was near 3%. For caloric soft drinks. a relatively low contribution to the EI was obtained. only 2%. Of eight different types of beverages. the variety score was positively correlated with TWI (r= 0.39) and EI (r= 0.23). suggesting that beverage variety is an indicator of higher consumption of food and drinks. Conclusions: The present study demonstrates that well-conducted surveys such as the ANIBES study have the potential to yield rich contextual value data that can emphasize the need to undertake appropriate health and nutrition policies to increase the total water intake at the …,True,cL_TePcAAAAJ:j2GSQqY3pL0C,55,https://www.mdpi.com/2072-6643/8/4/232,6816852598583152808,/scholar?cites=6816852598583152808,,https://www.mdpi.com/2072-6643/8/4/232/pdf,0
63436,Bioecological and nutritional control of disease: prebiotics. probiotics and synbiotics.,2006,S Bengmark and A Gil,21,,,"72-84, 73",,A growing number of patients worlwide suffer acute and chronic diseases. Evidence supports the association of chronic diseases to modern lifestyle habits and malfunction of the immune system. Morbidity and mortality for patients affected of chronic diseases is unacceptably high despite advanced surgical and medical treatments. Nowadays there is an increasing interest in the bioecological and nutritional control of diseases. The use of prebiotics. probiotics and synbiotics. eg antioxidants. anti-inflammatory omega-3 lipid emulsions. bioactive fibers. lactic acid bacteria (LAB). etc. appears as a new tool for the treatment of disease. The effects of antioxidants and omega-3 lipid emulsions remain largely unexplored. but significant modulatory effects on neutrophils and morbidity have been observed. It is burning that these compounds are tried in patients including surgically and critically ill patients. Some bioactive fibers and some probiotic bacteria have demonstrated extraordinary efficacy to restore and maintain immunity and prevent complications. Lactic acid bacteria (LAB) have demonstrated ability to reduce or eliminate potential pathogen micro-organisms. as well as various toxins. mutagens and carcinogens; they also promote apoptosis. synthesize and release numerous nutrients. antioxidants. growth-factors. coagulation and other bioactive compounds. and modulate the innate and adaptive immune defence mechanisms. More recent studies suggest that LAB promote and maintain gastrointestinal (GI) motility and prevent GI paralysis and postoperative ileus and have the ability to inhibit inflammation. Further studies are needed to ascertain the …,True,cL_TePcAAAAJ:1yQoGdGgb4wC,55,https://europepmc.org/article/med/16771075,2130272740042045715,/scholar?cites=2130272740042045715,,,0
63437,Protein disorder–order interplay to guide the growth of hierarchical mineralized structures,2018,Sherif Elsharkawy and Maisoon Al-Jawad and Maria F Pantano and Esther Tejeda-Montes and Khushbu Mehta and Hasan Jamal and Shweta Agarwal and Kseniya Shuturminska and Alistair Rice and Nadezda V Tarakina and Rory M Wilson and Andy J Bushby and Matilde Alonso and Jose C Rodriguez-Cabello and Ettore Barbieri and Armando del Río Hernández and Molly M Stevens and Nicola M Pugno and Paul Anderson and Alvaro Mata,9,Nature communications,1,1-12,Nature Publishing Group,A major goal in materials science is to develop bioinspired functional materials based on the precise control of molecular building blocks across length scales. Here we report a protein-mediated mineralization process that takes advantage of disorder–order interplay using elastin-like recombinamers to program organic–inorganic interactions into hierarchically ordered mineralized structures. The materials comprise elongated apatite nanocrystals that are aligned and organized into microscopic prisms. which grow together into spherulite-like structures hundreds of micrometers in diameter that come together to fill macroscopic areas. The structures can be grown over large uneven surfaces and native tissues as acid-resistant membranes or coatings with tuneable hierarchy. stiffness. and hardness. Our study represents a potential strategy for complex materials design that may open opportunities for hard tissue repair …,True,cL_TePcAAAAJ:Nd0en6mz4yEC,54,https://www.nature.com/articles/s41467-018-04319-0,17904404296905046656,/scholar?cites=17904404296905046656,,https://www.nature.com/articles/s41467-018-04319-0,0
63438,“The 3/3 strategy”: a successful multifaceted hospital wide hand hygiene intervention based on WHO and continuous quality improvement methodology,2012,Gabriel Mestre and Cristina Berbel and Purificación Tortajada and Margarita Alarcia and Roser Coca and Gema Gallemi and Irene Garcia and Mari Mar Fernández and Mari Carmen Aguilar and José Antonio Martínez and Jesús Rodríguez-Baño,7,PloS one,10,e47200,Public Library of Science,Background Only multifaceted hospital wide interventions have been successful in achieving sustained improvements in hand hygiene (HH) compliance.   Methodology/Principal Findings Pre-post intervention study of HH performance at baseline (October 2007– December 2009) and during intervention. which included two phases. Phase 1 (2010) included multimodal WHO approach. Phase 2 (2011) added Continuous Quality Improvement (CQI) tools and was based on: a) Increase of alcohol hand rub (AHR) solution placement (from 0.57 dispensers/bed to 1.56); b) Increase in frequency of audits (three days every three weeks: “3/3 strategy”); c) Implementation of a standardized register form of HH corrective actions; d) Statistical Process Control (SPC) as time series analysis methodology through appropriate control charts. During the intervention period we performed 819 scheduled direct observation audits which provided data from 11.714 HH opportunities. The most remarkable findings were: a) significant improvements in HH compliance with respect to baseline (25% mean increase); b) sustained high level (82%) of HH compliance during intervention; c) significant increase in AHRs consumption over time; c) significant decrease in the rate of healthcare-acquired MRSA; d) small but significant improvements in HH compliance when comparing phase 2 to phase 1 [79.5% (95% CI: 78.2–80.7) vs 84.6% (95% CI:83.8–85.4). p<0.05]; e) successful use of control charts to identify significant negative and positive deviations (special causes) related to the HH compliance process over time (“positive”: 90.1% as highest HH compliance coinciding with …,True,cL_TePcAAAAJ:8p-ueveQw4wC,54,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0047200,10312231556350485611,/scholar?cites=10312231556350485611,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0047200,0
63439,Clinical outcome of spontaneous non‐aneurysmal subarachnoid hemorrhage in 108 patients,2012,D Cánovas and A Gil and M Jato and M de Miquel and F Rubio,19,European Journal of Neurology,3,457-461,Blackwell Publishing Ltd,Background:  The cause of spontaneous subarachnoid hemorrhage (SAH) is unknown in 15% of cases; idiopathic SAH has a better prognosis than aneurysmal SAH. When bleeding is confined to the perimesencephalic cisterns. SAH has an especially benign course.Methods:  We retrospectively studied 108 patients admitted for spontaneous non‐aneurysmal SAH between 1991 and 2004. We divided patients into two groups according to the bleeding pattern at cranial CT: perimesencephalic pattern (n = 60) and aneurysmal pattern (n = 48). We included only patients in whom no source of bleeding was detected at angiography; patients with aneurysmal pattern underwent at least two angiographic examinations. Mean follow‐up was 5.5 years; follow‐up consisted of telephone interview in 84.7% of patients.Results:  All but one patient with perimesencephalic pattern were classified as grade I or II on the …,True,cL_TePcAAAAJ:d3xjRt2Mi1YC,54,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1468-1331.2011.03542.x,13942180109945108087,/scholar?cites=13942180109945108087,,,0
63440,Association testing of TCF7L2 polymorphisms with type 2 diabetes in multi-ethnic youth,2011,D Dabelea and LM Dolan and R D’Agostino and AM Hernandez and JB McAteer and RF Hamman and EJ Mayer-Davis and S Marcovina and JM Lawrence and C Pihoker and JC Florez,54,Diabetologia,3,535-539,Springer-Verlag,Common variants in the transcription factor 7-like 2 (TCF7L2) gene have been associated with type 2 diabetes in adults. However. it is not known whether TCF7L2 variation increases the risk of early onset type 2 diabetes. Using a case–control design. we examined whether the reported variants [rs12255372 (T/G) and rs7903146 (T/C)] are associated with type 2 diabetes in SEARCH for Diabetes in Youth study participants.Variants were genotyped in 694 non-Hispanic white (NHW) youth (86 cases. mean age 15.5 years. mean BMI 34.8; and 608 controls. mean age 14.4 years. mean BMI 22.3) and 545 African-American (AA) youth (154 cases. mean age 15.9. mean BMI 37; and 391 controls. mean age 14.8. mean BMI 23.8). Logistic regression adjusted for age. sex. BMI and West African ancestry …,True,cL_TePcAAAAJ:9UF2BbDYXHIC,54,https://link.springer.com/article/10.1007/s00125-010-1982-7,7515525838635772995,/scholar?cites=7515525838635772995,,https://link.springer.com/article/10.1007/s00125-010-1982-7,0
63441,Alimentos funcionañes y salud en las etapas infantil y juvenil,2010,Javier Aranceta and Ángel Gil,,,,"X, 203-X, 203",,"(instance:"" regional"") AND (year_cluster:("" 2002"") AND pais_afiliacao:(""^ iUnited States^ eEstados""))(instance:"" regional"") AND (year_cluster:("" 2002"") AND pais_afiliacao:(""^ iUnited States^ eEstados""))(instance:"" regional"") AND (year_cluster:("" 2002"") AND pais_afiliacao:(""^ iUnited States^ eEstados""))(instance:"" regional"") AND (year_cluster:("" 2002"") AND pais_afiliacao:(""^ iUnited States^ eEstados""))",True,cL_TePcAAAAJ:6fxomyk5x4cC,54,https://pesquisa.bvsalud.org/portal/resource/pt/biblio-871318,3332258721916477376,/scholar?cites=3332258721916477376,,,0
63442,Influence of dietary nucleotides on plasma immunoglobulin levels and lymphocyte subsets of preterm infants,1999,J Navarro and J Maldonado and E Narbona and A Ruiz‐Bravo and JL García Salmerón and JA Molina and A Gil,10,Biofactors,1,67-76,IOS Press,We examined the effects of nucleotide supplementation to a preterm adapted milk formula on the lymphocyte subsets and plasma IgG. IgM and IgA levels in preterm infants for the first three months of life. Two groups of preterm infants received a milk formula or the same formula supplemented with CMP. AMP. UMP. GMP and IMP to mimic the concentration of acid‐soluble nucleotides found in human milk. Blood samples were obtained at birth. 10 days. 20–30 days and 3 months of age. Preterm infants fed the nucleotide formula exhibited higher plasma levels of IgM in all postnatal study periods than neonates fed the standard formula; moreover. IgA was also higher at 3 months of age in nucleotide formula fed infants. No major differences were seen between groups for IgG levels and lymphocyte subsets. Thus. dietary nucleotides appear to exert actions on immature human neonate lymphocytes enhancing the in …,True,cL_TePcAAAAJ:SdhP9T11ey4C,54,https://content.iospress.com/articles/biofactors/bio312,12590694602640909863,/scholar?cites=12590694602640909863,,,0
63443,E. Nucleotides and Related Compounds,1995,ANGEL GIL and RICARDO UAUY,,Handbook of milk composition,,436,Elsevier,Nucleotides play important roles in major physiologic and biochemical functions. They act as precursors for nucleic acid synthesis (DNA and RNA) and are also fundamental to intermediary metabolism. Adenosine triphosphate (ATP). an adenine nucleotide. is the major molecule responsible for the transfer of chemical energy from energy-yielding reactions to energy-requiring processes. Other adenine nucleotides. such as nicotinamide adenine dinucleotide (NAD). nicotinamide adenine dinucleotide phosphate. flavine adenine dinucleotide. and coenzyme A. are key in the synthesis of lipids. carbohydrates. and proteins. They also are essential for the transfer of reducing equivalents in cellular oxidative processes. Nucleotides and nucleic acids are constantly being formed and degraded. especially in tissues with rapid turnover rates such as skin. intestinal mucosa. white and red blood cells. and the immune system. Growing organs also require constant formation of new DNA and have a rapid turnover of RNA (Lehninger. 1982. McGillivray. 1983).,True,cL_TePcAAAAJ:VOx2b1Wkg3QC,54,http://books.google.com/books?hl=en&lr=&id=MAbQjY0ppgQC&oi=fnd&pg=PA436&dq=info:hwO_N2R9RcIJ:scholar.google.com&ots=sGZEoaQBVc&sig=qxUt3fXgI9T7_MaA1NvNX08rjZ0,13998732886136521607,/scholar?cites=13998732886136521607,,,0
63444,Plasma fatty acid profile in advanced cirrhosis: unsaturation deficit of lipid fractions.,1990,Eduard Cabré and José L Periago and Agueda Abad-Lacruz and Ferrán González-Huix and Juana González and Maria Esteve-Comas and Fernando Fernández-Bañares and Ramón Planas and Angel Gil and Fermin Sánchez-Medina and Miquel A Gassull,85,American Journal of Gastroenterology (Springer Nature),12,,,Fatty acid (FA) profile of plasma total lipids. phospholipids (PL). cholesteryl esters (CE). and triglycerides (TG) were measured in 101 patients with advanced liver cirrhosis and in 44 age-and sex-matched healthy controls. Plasma levels of lipidic phosphorus. esterified cholesterol. and TG also were measured. and the unsaturation index (UI) was calculated for each fraction. Total plasma concentrations of saturated FA. linoleate. and polyunsaturated FA (PUFA) were lower in cirrhotics than in controls. This profile was also found in plasma levels of PL-and CE-associated FA. No detectable amounts of C20: 3n9 were found in cirrhotic patients. Percent FA distribution of lipid fractions showed a lower percentage of linoleate and PUFA and a higher relative amount of saturated and monoenoic FA in cirrhotics than in controls. As a consequence. the UI of PL and CE was diminished in liver cirrhosis. Linoleate and PUFA …,True,cL_TePcAAAAJ:B3FOqHPlNUQC,54,http://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=00029270&AN=16121133&h=0EvRLLEuKsnwjTXe497C54Tdqu254PlFbOlesAaArg0F%2BjJBDcJ8HKB9S3mEntkHMxkrtoWkivt8bXVvMXk2mw%3D%3D&crl=c,14085262824984226760,/scholar?cites=14085262824984226760,,,0
63445,Changes in the fatty acid profiles of plasma lipid fractions induced by dietary nucleotides in infants born at term.,1988,A Gil and E Lozano and C De-Lucchi and J Maldonado and JA Molina and ML Pita,42,European Journal of Clinical Nutrition,6,473-481,,This study was designed to determine the polyunsaturated fatty acid (PUFA) composition of plasma lipid fractions in newborn infants fed human milk (HM). milk formula (MF) or nucleotide-supplemented milk formula (NMF) during the first month of life. Linoleic acid was increased in infants fed formulas in all plasma lipid fractions with respect to those fed HM. Plasma phospholipids in MF-fed infants had lower percentages of PUFA of both omega 6 and omega 3 series. namely arachidonic and docosahexaenoic acids. than those fed HM or NMF; the unsaturation index was decreased in infants fed MF as compared to those fed HM or NMF. Arachidonic acid showed a similar behaviour in plasma cholesteryl esters as in phospholipids. No changes for long chain PUFA among the groups studied were observed for plasma triglycerides and free fatty acids. These results support previous findings that dietary nucleotides are involved in the regulation of desaturation and elongation of linoleic and linolenic acid to their longer superior homologous fatty acids. We suggest that dietary nucleotides may reverse the partial inhibition of delta 5-desaturase caused by an excess of linoleic acid in the diet during early postnatal life.,True,cL_TePcAAAAJ:8AbLer7MMksC,54,https://europepmc.org/article/med/3409855,14008705941338345536,/scholar?cites=14008705941338345536,,,0
63446,Polygenic risk score of sporadic late‐onset Alzheimer's disease reveals a shared architecture with the familial and early‐onset forms,2018,Carlos Cruchaga and Jorge L Del‐Aguila and Benjamin Saef and Kathleen Black and Maria Victoria Fernandez and John Budde and Laura Ibanez and Yuetiva Deming and Manav Kapoor and Giuseppe Tosto and Richard P Mayeux and David M Holtzman and Anne M Fagan and John C Morris and Randall J Bateman and Alison M Goate and Dominantly Inherited Alzheimer Network (DIAN) and Disease Neuroimaging Initiative (ADNI) and NIA‐LOAD family study and Oscar Harari,14,Alzheimer's & Dementia,2,205-214,,To determine whether the extent of overlap of the genetic architecture among the sporadic late‐onset Alzheimer's Disease (sLOAD). familial late‐onset AD (fLOAD). sporadic early‐onset AD (sEOAD). and autosomal dominant early‐onset AD (eADAD).Polygenic risk scores (PRSs) were constructed using previously identified 21 genome‐wide significant loci for LOAD risk.We found that there is an overlap in the genetic architecture among sEOAD. fLOAD. and sLOAD. The highest association of the PRS and risk (odds ratio [OR] = 2.27; P = 1.29 × 10−7) was observed in sEOAD. followed by fLOAD (OR = 1.75; P = 1.12 × 10−7) and sLOAD (OR = 1.40; P = 1.21 × 10−3). The PRS was associated with cerebrospinal fluid ptau181‐Aβ42 on eADAD (P = 4.36 × 10−2).Our analysis confirms that the genetic factors identified for LOAD modulate risk in sLOAD and fLOAD and also …,True,cL_TePcAAAAJ:4x91efyQ1HQC,53,https://alz-journals.onlinelibrary.wiley.com/doi/abs/10.1016/j.jalz.2017.08.013,8403965685281979895,/scholar?cites=8403965685281979895,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5803427/,0
63447,Anisotropy of photopolymer parts made by digital light processing,2017,Mario Monzón and Zaida Ortega and Alba Hernández and Rubén Paz and Fernando Ortega,10,Materials,1,64,Multidisciplinary Digital Publishing Institute,Digital light processing (DLP) is an accurate additive manufacturing (AM) technology suitable for producing micro-parts by photopolymerization. As most AM technologies. anisotropy of parts made by DLP is a key issue to deal with. taking into account that several operational factors modify this characteristic. Design for this technology and photopolymers becomes a challenge because the manufacturing process and post-processing strongly influence the mechanical properties of the part. This paper shows experimental work to demonstrate the particular behavior of parts made using DLP. Being different to any other AM technology. rules for design need to be adapted. Influence of build direction and post-curing process on final mechanical properties and anisotropy are reported and justified based on experimental data and theoretical simulation of bi-material parts formed by fully-cured resin and partially-cured resin. Three photopolymers were tested under different working conditions. concluding that post-curing can. in some cases. correct the anisotropy. mainly depending on the nature of photopolymer. View Full-Text,True,cL_TePcAAAAJ:5bGIVMdsOr0C,53,https://www.mdpi.com/1996-1944/10/1/64,18147487251389209264,/scholar?cites=18147487251389209264,,https://www.mdpi.com/1996-1944/10/1/64/pdf,0
63448,Removing uranium and radium from a natural water,2006,A Baeza and M Fernandez and M Herranz and F Legarda and C Miro and A Salas,173,"Water, air, and soil pollution",1,57-69,Springer Netherlands,Different types of iron- or aluminium-based coagulants were used to study the influence of the key water potabilization processes of coagulation. flocculation. and decantation on the elimination of significant concentrations of uranium and radium. We first determined the physico-chemical and radiological characteristics of a natural water to use in the trials. to which we then added known activities of 233U and 226Ra. While the efficiency of the decontamination processes was found to be independent of coagulant dose. there was a clear dependence on the pH at which the coagulation was carried out. with the optimum for the elimination of uranium being pH 6 and for radium pH 10. Uranium elimination was independent of the type of coagulant used. but the best radium elimination was with the iron-based reagents.,True,cL_TePcAAAAJ:JkxM1axsR-IC,53,https://link.springer.com/article/10.1007/s11270-005-9026-5,17961090902550494343,/scholar?cites=17961090902550494343,,https://www.academia.edu/download/49219897/s11270-005-9026-520160929-27731-1h2vusm.pdf,0
63449,CALIDA DE VIDA EN LA HIPERTENSION ARTERIAL,1992,A Roca-Cusachs and J Ametlla and S Calero and O Comas and M Fernández and R Lospaus and J Monmany and R Morera and M Muñoz and A Peris and F Puig,98,Medicina clinica,13,486-490,Elsevier,,True,cL_TePcAAAAJ:Xt3t5HrhCpYC,53,http://scholar.google.com/scholar?cluster=3144801378866873384&hl=en&oi=scholarr,3144801378866873384,/scholar?cites=3144801378866873384,,,0
63450,Chronic low back pain and the risk of depression or anxiety symptoms: insights from a longitudinal twin study,2017,Matt Fernandez and Lucia Colodro-Conde and Jan Hartvigsen and Manuela L Ferreira and Kathryn M Refshauge and Marina B Pinheiro and Juan R Ordoñana and Paulo H Ferreira,17,The spine journal,7,905-912,Elsevier,Pain is commonly associated with symptoms of depression or anxiety. although this relationship is considered bidirectional. There is limited knowledge regarding causal relationships.This study aims to investigate whether chronic low back pain (LBP) increases the risk of depression or anxiety symptoms. after adjusting for shared familial factors.This is a longitudinal. genetically informative study design from the Murcia Twin Registry in Spain.The patient sample included 1.269 adult twins with a mean age of 53 years.The outcome of depression or anxiety symptoms was evaluated with EuroQol questionnaire.Using logistic regression analyses. twins were initially assessed as individuals in the total sample analysis. followed by a co-twin case-control. which was partially (dizygotic [DZ] twins) and fully (monozygotic [MZ] twins) adjusted …,True,cL_TePcAAAAJ:3z482UoT1zoC,52,https://www.sciencedirect.com/science/article/pii/S1529943017300761,14484561678526431152,/scholar?cites=14484561678526431152,,https://geneqol-consortium.org/wp-content/uploads/2018/09/Fernandez_Chronic-low-back-pain-and-depression-or-anxiety-twin-study_Spine-J-2017.pdf,0
63451,The Mediterranean diet: Culture. health and science,2015,Lorenzo M Donini and Lluis Serra-Majem and Mònica Bulló and Ángel Gil and Jordi Salas-Salvadó,113,British Journal of Nutrition,S2,S1-S3,Cambridge University Press,//static.cambridge.org/content/id/urn%3Acambridge.org%3Aid%3Aarticle%3AS0007114515001087/resource/name/firstPage-S0007114515001087a.jpg,True,cL_TePcAAAAJ:E7VqQtBCVmcC,52,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/mediterranean-diet-culture-health-and-science/6AF55CEF9680EF6282E14450CB05BE87,2549485115443037142,/scholar?cites=2549485115443037142,,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/6AF55CEF9680EF6282E14450CB05BE87/S0007114515001087a.pdf/mediterranean_diet_culture_health_and_science.pdf,0
