id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year
3070,"A new approach to deduce macroscopic properties of specific polymer melts using Monte Carlo coarse graining is proposed. Distribution functions for bond lengths and angles of chemically realistic single chains are used as input. As a first application we predict the Vogel-Fulcher temperature for Bisphenol A polycarbonate.The chemistry of polymers produces an increasing amount of different new species with a wide variety of physical properties such as entanglement length or glass transition temperature. There exist several attempts, where one tries to estimate properties from microscopic modeling. One class of attempts originates in quantum",Wolfgang Paul and Kurt Binder and Kurt Kremer and Dieter W Heermann,119,9131519305534355479,Macromolecules,23,6332-6334,American Chemical Society,"Structure-property correlation of polymers, a Monte Carlo approach",https://pubs.acs.org/doi/pdf/10.1021/ma00023a041,24,1991
3071,"We introduce a variation of the dissipative particle dynamics (DPD) thermostat that allows for controlling transport properties of molecular fluids. The standard DPD thermostat acts only on a relative velocity along the interatomic axis. Our extension includes the damping of the perpendicular components of the relative velocity, whilst keeping the advantages of conserving Galilei invariance and within our error bar also hydrodynamics. This leads to a second friction parameter for tuning the transport properties of the system. Numerical simulations of a simple Lennard-Jones fluid and liquid water demonstrate a very sensitive behaviour of the transport properties, e.g., viscosity, on the strength of the new friction parameter. We envisage that the new thermostat will be very useful for the coarse-grained and adaptive resolution simulations of soft matter, where the diffusion constants and viscosities of the coarse-grained …",Christoph Junghans and Matej Praprotnik and Kurt Kremer,115,14352156622339849262,Soft Matter,1,156-161,Royal Society of Chemistry,Transport properties controlled by a thermostat: An extended dissipative particle dynamics thermostat,https://pubs.rsc.org/ko/content/articlehtml/2008/sm/b713568h,4,2008
3072,"Polymer materials range from industrial commodities, such as plastic bags, to high-tech polymers used for optical applications, and all the way to biological systems, where the most prominent example is DNA. They can be crystalline, amorphous (glasses, melts, gels, rubber), or in solution. Polymers in the glassy state are standard materials for many applications (yogurt cups, compact discs, housings for technical equipment, etc.).",Kurt Kremer and Florian Müller-Plathe,115,17702092792373976221,MRS bulletin,3,205-210,Cambridge University Press,Multiscale problems in polymer science: simulation approaches,https://www.cambridge.org/core/journals/mrs-bulletin/article/multiscale-problems-in-polymer-science-simulation-approaches/0D68E73D8887FE02E54B66193FE27C4C,26,2001
3073,"We present a triple-scale simulation of a molecular liquid, in which the atomistic, coarse-grained, and continuum descriptions of the liquid are concurrently coupled. The presented multiscale approach, which covers the length scales ranging from the micro- to macroscale, is a combination of two dual-scale models: a particle-based adaptive resolution scheme (AdResS), which couples the atomic and mesoscopic scales, and a hybrid continuum-molecular dynamics scheme (HybridMD). The combined AdResS-HybridMD scheme successfully sorts out the problem of large molecule insertion in the hybrid particle-continuum simulations of molecular liquids. The combined model is shown to correctly describe the hydrodynamics within a hybrid particle-continuum framework. The presented approach opens up the possibility to perform efficient grand-canonical molecular dynamics simulations of truly open molecular liquid …",Rafael Delgado-Buscalioni and Kurt Kremer and Matej Praprotnik,113,16636848063242357459,The Journal of chemical physics,11,114110,American Institute of Physics,Concurrent triple-scale simulation of molecular liquids,https://aip.scitation.org/doi/abs/10.1063/1.2890729,128,2008
3074,"The redesigned Extensible Simulation Package for Research on Soft matter systems (ESPResSo++) is a free, open-source, parallelized, object-oriented simulation package designed to perform many-particle simulations, principally molecular dynamics and Monte Carlo, of condensed soft matter systems. In addition to the standard simulation methods found in well-established packages, ESPResSo++ provides the ability to perform Adaptive Resolution Scheme (AdResS) simulations which are multiscale simulations of molecular systems where the level of resolution of each molecule can change on-the-fly. With the main design objective being extensibility, the software features a highly modular C++ kernel that is coupled to a Python user interface. This makes it easy to add new algorithms, setup a simulation, perform online analysis, use complex workflows and steer a simulation. The extreme flexibility of the software …",Jonathan D Halverson and Thomas Brandes and Olaf Lenz and Axel Arnold and Staš Bevc and Vitaliy Starchenko and Kurt Kremer and Torsten Stuehn and Dirk Reith,111,16263384330356203698,Computer Physics Communications,4,1129-1149,North-Holland,ESPResSo++: A modern multiscale simulation package for soft matter systems,https://www.sciencedirect.com/science/article/pii/S0010465512004006,184,2013
3075,"The static and dynamic propertiesof polymeric melts are analyzed by an extended Monte Carlo simulation of self-avoiding walks (SAWs) on the diamond lattice for chain lengths up to 200 steps. For the static properties we find that the mean square end-to-end distancefor melts at concentrations c-* 1 is equal to the result for a single chain at T=, the temperature. We choose conditions where SAW effects on the polymer configurations are screened out over distances much smaller than the coil radius. Neither the dynamic structure function S (k, t) nor the mean square displacements of inner monomers show any onset of reptation but are well accounted for by the Rouse model. Reptation is only found for a system where all chains except one were frozen in. But it also turns out here that recent theories can describe our results only qualitatively.",Kurt Kremer,108,1527881180700260523,Macromolecules,10,1632-1638,American Chemical Society,Statics and dynamics of polymeric melts: a numerical analysis,https://pubs.acs.org/doi/pdf/10.1021/ma00244a015,16,1983
3076,"We present molecular-dynamics simulations on strongly charged polyelectrolytes in poor solvent. The resulting pearl necklace conformations are analyzed in detail. Fluctuations in the number of pearls and their sizes lead only to small signatures in the form factor and the force-extension relation, which is a severe obstacle for experimental observations. We find that the position of the first peak in the structure factor varies with the monomer density as≈ ρ m 0.35 for all densities. This is a qualitative difference to polyelectrolyte solutions in good solvent which scale as ρ m 1/3 and ρ m 1/2 in the dilute and semi-dilute concentration regime, respectively.",Hans Jörg Limbach and Christian Holm and Kurt Kremer,107,12783868905861899614,EPL (Europhysics Letters),4,566,IOP Publishing,Structure of polyelectrolytes in poor solvent,https://iopscience.iop.org/article/10.1209/epl/i2002-00256-8/meta,60,2002
3077,"We present a simple but versatile off-lattice model for computer simulation studies of amphiphilic systems, constructed mainly for the purpose of computational efficiency. The surfactant molecules are modeled as A-B dimers, where unlike species repel each other, while identical species are also subject to an attraction whose strength drives the various ordering phenomena. This latter potential has been tuned for a good match of interparticle distances, while its short range facilitates fast force calculations. The most important properties of the model are investigated by Molecular Dynamics simulation. In particular, we study the stability of the fluid ordered lamellar phase, as well as the unmixing of the binary fluid of pure A and B.",Th Soddemann and Burkhard Dünweg and Kurt Kremer,106,2537205540319366518,The European Physical Journal E,1,409-419,"EDP Sciences, Springer-Verlag, Società Italiana di Fisica",A generic computer model for amphiphilic systems,https://link.springer.com/content/pdf/10.1007/s10189-001-8054-4.pdf,6,2001
3078,"We present a first set of molecular dynamics (MD) simulations of solutions of strongly charged, salt-free polyelectrolyte chains in poor solvent with explicit counterions. As a function of concentration the regime from dominating electrostatic interaction to strong screening is covered. The conformations vary from strongly stretched rods to isolated, stable collapsed chains involving counterion condensation.",Uwe Micka and Kurt Kremer,106,13496141281559861972,EPL (Europhysics Letters),2,189,IOP Publishing,Strongly charged flexible polyelectrolytes in poor solvents—from stable spheres to necklace chains,https://iopscience.iop.org/article/10.1209/epl/i2000-00133-6/meta,49,2000
3079,"The dynamical properties of randomly cross-linked polymer melts, far above the vulcanization threshold, are studied using molecular-dynamics simulations. The mean-square displacements of the middle and end monomers of the chains as well as the cross-links are considered. The dynamics scattering function S (q, t) as measured by neutron spin echoes is also calculated. The average strand length between two cross-links is about 1/4 of the entanglement length of the un-cross-linked melt. By introducing a new intermonomer potential, we can explicitly test the influence of trapped entanglements. For the present system, the frozen entanglements change the plateau modulus by about 25%.",Edgardo R Duering and Kurt Kremer and Gary S Grest,105,8188257685824250258,Physical review letters,25,3531,American Physical Society,Relaxation of randomly cross-linked polymer melts,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.67.3531,67,1991
3080,"The “bond fluctuation method”, a coarse-grained lattice model for polymers is discussed. This lattice model is especially useful to obtain static and dynamic properties of dense and/or branched polymers, in all spacial dimensions. The method can be tailored to a CRAY. For the sake of simplicity the vectorizing version of the algorithm is explained in an example in 2 dimensions. The source code for the d-dimensional case is given in an appendix.",Hans-Peter Wittmann and Kurt Kremer,105,4093686412201626706,Computer Physics Communications,3,309-330,North-Holland,Vectorized version of the bond fluctuation method for lattice polymers,https://www.sciencedirect.com/science/article/pii/0010465590900475,61,1990
3081,"One of the best performing semiconducting polymers used in bulk heterojunction devices is PCDTBT, a polycarbazole derivative with solar-conversion efficiencies as high as 7.2%. Here we report the formation of bilayer ordering in PCDTBT, and postulate that this structural motif is a direct consequence of the polymer's molecular design. This bilayer motif is composed of a pair of backbones arranged side-to-side where the alkyl tails are on the outer side. This is in stark contrast to the monolayer ordering found in other conjugated polymers. The crystalline bilayer phase forms at elevated temperatures and persists after cooling to room temperature. The existence of bilayer ordering, along with its high-packing fraction of conjugated moieties, may guide the synthesis of new materials with improved optoelectronic properties.",Xinhui Lu and Htay Hlaing and David S Germack and Jeff Peet and Won Ho Jo and Denis Andrienko and Kurt Kremer and Benjamin M Ocko,104,7972021456499576642,Nature communications,1,1-7,Nature Publishing Group,Bilayer order in a polycarbazole-conjugated polymer,https://www.nature.com/articles/ncomms1790?page=2,3,2012
3082,"The authors report adaptive resolution molecular dynamics simulations of a flexible linear polymer in solution. The solvent, i.e., a liquid of tetrahedral molecules, is represented within a certain radius from the polymer’s center of mass with a high level of detail, while a lower coarse-grained resolution is used for the more distant solvent. The high resolution sphere moves with the polymer and freely exchanges molecules with the low resolution region through a transition regime. The solvent molecules change their resolution and number of degrees of freedom on the fly. The authors show that their approach correctly reproduces the static and dynamic properties of the polymer chain and surrounding solvent.",Matej Praprotnik and Luigi Delle Site and Kurt Kremer,104,10361903536931648228,The Journal of chemical physics,13,04B603,American Institute of Physics,A macromolecule in a solvent: Adaptive resolution molecular dynamics simulation,https://aip.scitation.org/doi/abs/10.1063/1.2714540,126,2007
3083,"Employing molecular dynamics simulations of a coarse-grained model, the equilibrium swelling behavior of a cross-linked polyelectrolyte gel has been investigated with a bead-spring defect-free network with diamond-like topology under good solvent conditions and close to the θ-point, the counterions were treated explicitly. To examine the validity range of simple scaling arguments we varied the amount of charges in the system, the length of the network chains, the strength of the electrostatic interactions for both solvent qualities over a wide range of parameters. We find that classical theories only apply in the limit of weak electrostatics and suggest corrections based on the microscopic interplay of the systems’ components accessible in a simulation, which model successfully our measured data.",Bernward A Mann and Christian Holm and Kurt Kremer,101,3107095183310281287,The Journal of chemical physics,15,154903,American Institute of Physics,Swelling of polyelectrolyte networks,https://aip.scitation.org/doi/abs/10.1063/1.1882275,122,2005
3084,"The glass transition of a two‐dimensional melt of lattice polymers is discussed. The glass temperature Tg is determined by the free volume approach, by the isothermal compressibility as well as by other methods. The decay of the bond autocorrelation function displays typical glasslike behavior. The time temperature superposition law detected in the dynamical polymer structure factor and in orientational autocorrelation functions can be explained by simple dynamical scaling arguments. Mean square displacements observed over more than five decades in time yield very precise diffusion constants as a function of temperature.",Hans‐Peter Wittmann and Kurt Kremer and Kurt Binder,101,11545754361043311103,The Journal of chemical physics,8,6291-6306,American Institute of Physics,Glass transition of polymer melts: A two‐dimensional Monte Carlo study in the framework of the bond fluctuation method,https://aip.scitation.org/doi/abs/10.1063/1.462620,96,1992
3085,"Simulation data are presented for a coarse-grained model of polycarbonate (BPA-PC), which allow for a detailed comparison of different ways to study the chain dynamics and predict the entanglement molecular weight. Most of the standard experimental quantities are determined for the very same set of systems and thus provide an opportunity for a detailed comparison of data far beyond typical experiments or simulations. By employing a suitably coarse-grained model, which still contains the essentials of the BPA-PC structure, simulation times compared to atomistic simulations could be extended by several orders of magnitude, reaching well into the characteristic experimental regime. We find that a recently developed topological entanglement analysis compares well with a direct determination of the modulus from simulations as with experiments on well-characterized samples. This confirms the extraordinarily …",S Leon and Nico van der Vegt and Luigi Delle Site and Kurt Kremer,98,10660345203313377911,Macromolecules,19,8078-8092,American Chemical Society,Bisphenol A polycarbonate: Entanglement analysis from coarse-grained MD simulations,https://pubs.acs.org/doi/abs/10.1021/ma050943m,38,2005
3086,"We describe the development of a coarse grained model for molecular dynamics (MD) simulations of a liquid-crystalline (LC) compound with an azobenzene mesogen. It is investigated how coarse graining methods originally developed to simulate amorphous polymeric systems can be extended to liquid crystals. The coarse grained (CG) model is constructed in a way that it allows carrying over of chemical details (i.e. the form of specific/attractive interactions) from the atomistic to the CG level, devising a new route to construct mesoscale models for liquid crystals with a close link to chemically more realistic atomistic ones. In addition it is possible to switch between the atomistic and the CG levels of resolution on demand through an inverse mapping procedure. By this we obtain representative large-scale atomistic coordinates based on CG structures and long-time atomistic trajectories generated from CG mesoscale …",Christine Peter and Luigi Delle Site and Kurt Kremer,95,2482617904009509731,Soft Matter,4,859-869,Royal Society of Chemistry,Classical simulations from the atomistic to the mesoscale and back: coarse graining an azobenzene liquid crystal,https://pubs.rsc.org/ko/content/articlehtml/2008/sm/b717324e,4,2008
3087,"The paper gives a short overview on recent approaches to link several time and length scales in soft matter simulations. Special attention is given to the fact that in contrast to low molecular weight compounds, intramolecular entropy is as important as the energetic contribution. First applications to industrially relevant problems are mentioned.",Kurt Kremer and Florian Müller-Plathe,93,10940511609111105274,Molecular Simulation,8-9,729-750,Taylor & Francis Group,Multiscale simulation in polymer science,https://www.tandfonline.com/doi/abs/10.1080/0892702021000002458,28,2002
3088,"We present simulations of the basic analytic model of weakly charged polyelectrolytes: monovalently charged monomers with Debye-Hückel interaction coupled by harmonic springs. Quantities such as the chain radii, bond lengths, structure factors, persistence lengths, and scaling properties were examined. The persistence length L P shows a sublinear dependence on the screening length r D= 1/κ (L P∼ κ− y, y< 1) in strong contrast to all known analytical approaches which propose either y= 2 or y= 1. The observed exponent y varies as a function of κ and the bond length b.© 1996 The American Physical Society.",Uwe Micka and Kurt Kremer,93,7924296302201347603,Physical Review E,3,2653,American Physical Society,Persistence length of the Debye-Hückel model of weakly charged flexible polyelectrolyte chains,https://journals.aps.org/pre/abstract/10.1103/PhysRevE.54.2653,54,1996
3089,"We establish a link between the microscopic ordering and the charge-transport parameters for a highly crystalline polymeric organic semiconductor, poly(2,5-bis(3-tetradecylthiophen-2-yl)thieno[3,2-b]thiophene) (PBTTT). We find that the nematic and dynamic order parameters of the conjugated backbones, as well as their separation, evolve linearly with temperature, while the side-chain dynamic order parameter and backbone paracrystallinity change abruptly upon the (also experimentally observed) melting of the side chains around 400 K. The distribution of site energies follows the behavior of the backbone paracrystallinity and can be treated as static on the time scale of a single-charge transfer reaction. On the contrary, the electronic couplings between adjacent backbones are insensitive to side-chain melting and vary on a much faster time scale. The hole mobility, calculated after time-averaging of the electronic …",Carl Poelking and Eunkyung Cho and Alexander Malafeev and Viktor Ivanov and Kurt Kremer and Chad Risko and Jean-Luc Brédas and Denis Andrienko,91,18412928071073965748,The Journal of Physical Chemistry C,4,1633-1640,American Chemical Society,"Characterization of charge-carrier transport in semicrystalline polymers: electronic couplings, site energies, and charge-carrier dynamics in poly (bithiophene-alt …",https://pubs.acs.org/doi/abs/10.1021/jp311160y,117,2013
3090,We introduce a new random walk with the property that it is strictly self-avoiding and grows forever. It belongs to a different universality class from the usual self-avoiding walk. By definition the critical exponent γ is equal to 1. To calculate the exponent ν of the mean square end-to-end distance we have performed exact enumerations on the square lattice up to 22 steps. This gives the value ν= 0.57±0.01.,K Kremer and JW Lyklema,91,13758682311852498115,Physical review letters,4,267,American Physical Society,Indefinitely growing self-avoiding walk,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.54.267,54,1985
3091,"The adsorption of highly oppositely charged flexible polyelectrolytes on a charged sphere is investigated by means of Monte Carlo simulations in a fashion which resembles the layer-by-layer deposition technique introduced by Decher. Electroneutrality is ensured at each step by the presence of monovalent counterions (anions and cations). We study in detail the structure of the equilibrium complex. Our investigations of the first few layer formations strongly suggest that multilayering on a charged colloidal sphere is not possible as an equilibrium process with purely electrostatic interactions. We especially focus on the influence of specific (nonelectrostatic) short-range attractive interactions (e.g., van der Waals) on the stability of the multilayers. ",René Messina and Christian Holm and Kurt Kremer,86,13298156175998265089,Langmuir,10,4473-4482,American Chemical Society,Polyelectrolyte multilayering on a charged sphere,https://pubs.acs.org/doi/abs/10.1021/la026988n,19,2003
3092,"We present a dual-resolution molecular dynamics (MD) simulation of liquid water employing a recently introduced Adaptive Resolution Scheme (AdResS). The spatially adaptive molecular resolution procedure allows for changing from a coarse-grained to an all-atom representation and vice versa on-the-fly. In order to find the most appropriate coarse-grained water model to be employed with AdResS, we first study the accuracy of different coarse-grained water models in reproducing the structural properties of the all-atom system. Typically, coarse-grained molecular models have a higher diffusion constant than the corresponding all-atom models due to the reduction in degrees of freedom (DOFs) upon coarse-graining that eliminates the fluctuating forces associated with those integrated-out molecular DOFs. Here, we introduce the methodology to obtain the same diffusional dynamics across different resolutions …",Silvina Matysiak and Cecilia Clementi and Matej Praprotnik and Kurt Kremer and Luigi Delle Site,85,16507884909489687910,The Journal of chemical physics,2,024503,American Institute of Physics,Modeling diffusive dynamics in adaptive resolution simulation of liquid water,https://aip.scitation.org/doi/abs/10.1063/1.2819486,128,2008
3093,"where thenormalization is S (0)= Nb, and we calculate the spherically averaged quantity, S (q). In the range 2ir/R< q< 2x/6, whereR is the average end-to-end distance and b is the bond length, S (q) scales as q-1/"" for neutral polymers with/?~ Nb"". 1 The ideal chainand good solvent chain values of v are V2 and 0.588 («= 3/g), respectively. Scaling predictions for S (q) have been based on the picture that the polyelectrolyte’s structure is composed of rodlike segments which together form an ideal chain. 3-710 For wavevectors greaterthan the inverse segment length, or persistence length, Lp, 8-9 the form factor should scale as 1/q. For q< 2x/Lp, the ideal chain would yield v= V2. However, we have good solvent chains and should see v «3/5 at dilute densities and v= V2 for semidilute anddense solutions.We show our calculated S (q) spanning dilute and semidilute ranges for the 64 bead chains in Figure 1. For this …",Mark J Stevens and Kurt Kremer,84,10027543010030720339,Macromolecules,17,4717-4719,American Chemical Society,Form factor of salt-free linear polyelectrolytes,https://pubs.acs.org/doi/pdf/10.1021/ma00069a048,26,1993
3094,"We numerically analyze mesh entanglements in model polymer networks. We find G-G ph≊ 0.85 ρ ent k BT, where ρ ent is the entanglement density, G the shear modulus which was measured in extensive molecular dynamics simulations of stretched samples, and G ph the phantom model prediction for the equivalent system without topological constraints. A simple model calculation of the prefactor is in close agreement with the observed value.© 1996 The American Physical Society.",Ralf Everaers and Kurt Kremer,81,15717344818997783797,Physical Review E,1,R37,American Physical Society,Topological interactions in model polymer networks,https://journals.aps.org/pre/abstract/10.1103/PhysRevE.53.R37,53,1996
3095,"Revised Manuscript Received June 13, 1995 Introduction. The classical theories of rubber elasticity1-9 provide a simple and at least qualitatively successful explanation of the entropic elasticity of these materials. Their fundamental assumption is that (I) the elastic response of the network is composed of contribu-tions of the individual network strands, which may be treated as independent entropic springs. For moderate extensions these springs can be regarded as harmonic due to the Gaussian distribution of the end-to-end vector R of flexible polymers in a melt: p (xy¿)=() p (y) p (z)",Ralf Everaers and Kurt Kremer,81,4620926622410617576,Macromolecules,21,7291-7294,American Chemical Society,Test of the foundations of classical rubber elasticity,https://pubs.acs.org/doi/pdf/10.1021/ma00125a039,28,1995
3096,"We have conducted a triple-scale simulation of liquid water by concurrently coupling atomistic, mesoscopic, and continuum models of the liquid. The presented triple-scale hydrodynamic solver for molecular liquids enables the insertion of large molecules into the atomistic domain through a mesoscopic region. We show that the triple-scale scheme is robust against the details of the mesoscopic model owing to the conservation of linear momentum by the adaptive resolution forces. Our multiscale approach is designed for molecular simulations of open domains with relatively large molecules, either in the grand canonical ensemble or under nonequilibrium conditions.",Rafael Delgado-Buscalioni and Kurt Kremer and Matej Praprotnik,80,8502298681395542906,The Journal of chemical physics,24,244107,American Institute of Physics,Coupling atomistic and continuum hydrodynamics through a mesoscopic model: application to liquid water,https://aip.scitation.org/doi/abs/10.1063/1.3272265,131,2009
3097,"Using atomistic molecular dynamics simulations we study solid and liquid crystalline columnar discotic phases formed by alkyl-substituted hexabenzocoronene mesogens. Correlations between the molecular structure, packing, and dynamical properties of these materials are established.",Denis Andrienko and Valentina Marcon and Kurt Kremer,80,5853000648553953476,The Journal of chemical physics,12,124902,American Institute of Physics,Atomistic simulation of structure and dynamics of columnar phases of hexabenzocoronene derivatives,https://aip.scitation.org/doi/abs/10.1063/1.2354156,125,2006
3098,"We present a dual-resolution coarse-graining scheme for efficient molecular dynamics simulations of bisphenol-A-polycarbonate (BP− A− PC) liquids in contact with a (111) nickel surface. The essential feature of this model is the strong adsorption of phenoxy chain ends, and the absence of adsorption by other parts of the chains. Details of how phenoxy chain ends interact with the nickel surface were extracted from Car-Parrinello molecular dynamics calculations of adsorption of phenol on nickel. These calculations show that phenol adsorption on nickel is short ranged (< 3 Å) and strongly dependent on the C 1− C 4 orientation of the ring. The structure of BP− A− PC prevents internal phenylene groups from interacting with the surface, due to steric hindrances from the noninteracting isopropylidenes. These dependencies are incorporated in the coarse-grained model of the BP− A− PC chain by resolving chain …",Cameron F Abrams and Luigi Delle Site and Kurt Kremer,80,15530270085429336816,Physical Review E,2,021807,American Physical Society,Dual-resolution coarse-grained simulation of the bisphenol--polycarbonate/nickel interface,https://journals.aps.org/pre/abstract/10.1103/PhysRevE.67.021807,67,2003
3099,"We discuss the hydrodynamic radius RH of polymer chains in good solvent, and show that the leading order correction to the asymptotic law RH∝Nν (N degree of polymerization, ν≈0.59) is an “analytic” term of order N−(1−ν), which is directly related to the discretization of the chain into a finite number of beads. This result is further corroborated by exact calculations for Gaussian chains, and extensive numerical simulations of different models of good-solvent chains, where we find a value of 1.591±0.007 for the asymptotic universal ratio RG/RH, RG being the chain’s gyration radius. For Θ chains the data apparently extrapolate to RG/RH≈1.44, which is different from the Gaussian value 1.5045, but in accordance with previous simulations. We also show that the experimentally observed deviations of the initial decay rate in dynamic light scattering from the asymptotic Benmouna–Akcasu value can partly be …",Burkhard Dünweg and Dirk Reith and Martin Steinhauser and Kurt Kremer,80,7541719246820656087,The Journal of chemical physics,2,914-924,American Institute of Physics,Corrections to scaling in the hydrodynamic properties of dilute polymer solutions,https://aip.scitation.org/doi/abs/10.1063/1.1483296,117,2002
3100,We investigate spherical macroions in the strong Coulomb coupling regime within the primitive model in salt-free environment. We first show that the ground state of an isolated colloid is naturally overcharged by simple electrostatic arguments illustrated by the Gillespie rule. We furthermore demonstrate that in the strong Coulomb coupling this mechanism leads to ionized states and thus to long range attractions between like-charged spheres. We use molecular dynamics simulations to study in detail the counterion distribution for one and two highly charged colloids for the ground state as well as for finite temperatures. We compare our results in terms of a simple version of a Wigner crystal theory and find excellent qualitative and quantitative agreement.,René Messina and Christian Holm and Kurt Kremer,80,6546966244444432842,Physical Review E,2,021405,American Physical Society,Strong electrostatic interactions in spherical colloidal systems,https://journals.aps.org/pre/abstract/10.1103/PhysRevE.64.021405,64,2001
3101,"In the context of a few characteristic examples, the perspectives of computational materials science for polymeric systems are being discussed. The examples chosen cover the range from atomistic/quantum models to coarse grained bead spring polymer models.         Cartoon of the average chain conformations near the surface. Since the chains are relatively short and only the chain ends adsorb, there is no entanglement network, which would otherwise enhance the bulk adhesion to the surface. Black lines represent chains with both chain ends stuck to the surface, red lines represent chains with only one chain end stuck to the surface and the other in the bulk, and light blue lines represent chains in the bulk.29   ",Kurt Kremer,79,15285889922213407463,Macromolecular Chemistry and Physics,2,257-264,WILEY‐VCH Verlag,Computer simulations for macromolecular science,https://onlinelibrary.wiley.com/doi/abs/10.1002/macp.200290079,204,2003
3102,"Starting from equilibrated melts of linear polymerschains, we investigate the static properties of randomly cross-linked polymer networks. Distributions of strand length, dangling ends, and self-cross-links are investigated. We find that the distributions are well described by simple exponentials. We also study systems where the chain ends are cross-linked. Here also the distributions are very well described by a simple exponential, however, with a strongly enhanced probability for short and long strands between cross-links.",Gary S Grest and Kurt Kremer,78,16247964503865920524,Macromolecules,23,4994-5000,American Chemical Society,Statistical properties of random cross-linked rubbers,https://pubs.acs.org/doi/pdf/10.1021/ma00225a020,23,1990
3103,"Atomistic molecular dynamics simulations are performed to analyze the diffusion of phenol molecules in a bisphenol-A-polycarbonate melt in the zero concentration limit for the temperature range from 500 K to 640 K. The transition from a hopping diffusion to a continuous diffusion is observed. Visualization of the diffusion process reveals a strong coupling between the polymer dynamics, i.e., size and shape fluctuations of the pore space and the hopping of the penetrant. Proper equilibration of the melt has been ensured by application of a novel multiscale simulation approach.",Oliver Hahn and Damian A Mooney and Florian Müller-Plathe and Kurt Kremer,77,3362833600223478786,The Journal of chemical physics,13,6061-6068,American Institute of Physics,A new mechanism for penetrant diffusion in amorphous polymers: Molecular dynamics simulations of phenol diffusion in bisphenol-A-polycarbonate,https://aip.scitation.org/doi/abs/10.1063/1.479904,111,1999
3104,"The systematic exploration of chemical compound space holds many promises toward structure–function relationships and material design. In the context of computer simulations, progress is hampered by both the sheer number of compounds and the efforts associated with parametrizing a force field for every new molecule. A coarse-grained (CG) representation provides not only a reduced phase space but also a smaller number of compounds, due to the redundancy of CG representations mapping to the same structure. Though many CG models require the explicit force-field parametrization of a molecule with all others, others assume transferability by means of mixing rules, such as the Martini force field. To alleviate the burden associated with tedious parametrizations for each new compound, the present work aims at automating the mapping and parametrization of common small organic molecules for Martini …",Tristan Bereau and Kurt Kremer,76,14977165505804584263,Journal of chemical theory and computation,6,2783-2791,American Chemical Society,Automated parametrization of the coarse-grained Martini force field for small organic molecules,https://pubs.acs.org/doi/abs/10.1021/acs.jctc.5b00056,11,2015
3105,"Soft condensed matter, involving such diverse systems as synthetic or biological macromolecules to colloids, is a fast growing research area due to its scientific and technological relevance. Beyond scaling theories of simple model systems the dynamics and rheology of complex fluids have been extensively studied through various experimental techniques and computer simulations. While these techniques typically address a single dynamic quantity it is a challenge to develop simulation methodologies that can directly access different dynamic quantities as well as a broad range of length and time scales of specific systems. Here we present a hierarchical simulation approach to overcome these problems. We predict polymer dynamics over a broad spectrum of length and time scales ranging from segmental relaxation on the monomer level to long time chain diffusion. As an example we study various dynamical …",Vagelis A Harmandaris and Kurt Kremer,76,3380654597806123058,Soft Matter,20,3920-3926,Royal Society of Chemistry,Predicting polymer dynamics at multiple length and time scales,https://pubs.rsc.org/en/content/articlehtml/2009/sm/b905361a,5,2009
3106,"Combining atomistic molecular dynamic simulations, Marcus–Hush theory description of charge transport rates, and master equation description of charge dynamics, we correlate the temperature-driven change of the mesophase structure with the change of charge carrier mobilities in columnar phases of hexabenzocoronene derivatives. The time dependence of fluctuations in transfer integrals shows that static disorder is predominant in determining charge transport characteristics. Both site energies and transfer integrals are distributed because of disorder in the molecular arrangement. It is shown that the contributions to the site energies from polarization and electrostatic effects are of opposite sign for positive charges. We look at three mesophases of hexabenzocoronene: herringbone, discotic, and columnar disordered. All results are compared to time resolved microwave conductivity data and show excellent …",James Kirkpatrick and Valentina Marcon and Kurt Kremer and Jenny Nelson and Denis Andrienko,76,835195947752187172,The Journal of chemical physics,9,094506,American Institute of Physics,Columnar mesophases of hexabenzocoronene derivatives. II. Charge carrier mobility,https://aip.scitation.org/doi/abs/10.1063/1.2969764,129,2008
3107,"An all-atom force field for phenol is parameterized to replicate its pure liquid properties over a wide range of temperatures (333.15 to 523.15 K). Using molecular dynamics techniques, thermodynamic properties, such as liquid density and heat of vaporization, are shown to be in good agreement with available experimental data. Diffusion coefficients, evaluated from simple hydrodynamic theory (using experimental viscosities), show reasonable agreement with diffusion results from simulation. The liquid structure exhibits a preferential `T'-shape conformer about the O–H alcohol group. Where a `robust' force field is sought (e.g. one having a wide temperature range), a need for its careful parameterization is demonstrated.",DA Mooney and Florian Müller-Plathe and Kurt Kremer,75,16756224731564300021,Chemical physics letters,1-3,135-142,North-Holland,Simulation studies for liquid phenol: properties evaluated and tested over a range of temperatures,https://www.sciencedirect.com/science/article/pii/S0009261498008604,294,1998
