id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year
214,"The isothermal crystallization behavior of low-molecular-weight (DP ≅ 50) poly(l-lactide-b-d-lactide) diblock copolymers is reported, as studied by small- and wide-angle X-ray scattering. The symmetric diblock copolymer crystallizes in the stereocomplex form for the whole range of crystallization temperatures, while the one with a block ratio of 80/20 grows into homocrystallites. For an intermediate block ratio (66/33), the stereocomplex form is obtained at high crystallization temperatures while a coexistence region with homocrystal phase exists at low temperatures. In addition to the transition enthalpy, size effects and kinetic routes play a role in the competition between the stereocomplex and the homocrystalline forms. The lamellar spacing (long period and crystal thickness) shows a different temperature dependence for the three diblock copolymers, which is discussed in relation to the specific morphology and …",Liangbin Li and Zhiyuan Zhong and Wim H de Jeu and Pieter J Dijkstra and Jan Feijen,71,16029975753206186936,Macromolecules,23,8641-8646,American Chemical Society,Crystal Structure and Morphology of Poly(l-lactide-b-d-lactide) Diblock Copolymers,https://pubs.acs.org/doi/abs/10.1021/ma049077o,37,2004
215,"The release of vitamin B12 (1355 Da) from matrices based on multiblock copolymers was studied. The copolymers were composed of hydrophilic poly(ethylene glycol)-terephthalate (PEGT) blocks and hydrophobic poly(butylene terephthalate) (PBT) blocks. Vitamin B12 loaded films were prepared by using a water-in-oil emulsion method. The copolymer properties, like permeability, could be varied by increasing the PEG-segment length from 300 up to 4000 g/mol and by changing the wt% of PEGT. From permeation and release experiments, the diffusion coefficient of vitamin B12 through PEGT/PBT films of different compositions was determined. The diffusion coefficient of vitamin B12 was strongly dependent on the composition of the copolymers. Although an increased wt% of PEGT (at a constant PEG-segment length) resulted in a higher diffusion coefficient, a major effect was observed at increasing PEG-segment …",R van Dijkhuizen-Radersma and FLAMA Péters and NA Stienstra and Dirk W Grijpma and Jan Feijen and K De Groot and JM Bezemer,71,10668811795494994374,Biomaterials,6,1527-1536,Elsevier,Control of vitamin B12 release from poly (ethylene glycol)/poly (butylene terephthalate) multiblock copolymers,https://www.sciencedirect.com/science/article/pii/S0142961201002861,23,2002
216,"The ring‐opening polymerization of ω‐pentadecalactone (PDL), a 16‐membered lactone, in the bulk and in solution using yttrium isopropoxide as an initiator was investigated. All isopropoxide groups of yttrium isopropoxide participated in the initiation and the polymerization took place via acyl‐oxygen cleavage of the monomer. The molecular weights of the resulting polymers could be controlled effectively by varying the monomer/initiator ratio. An induction period was observed for the bulk polymerization conducted at 60°C. DSC analyses indicated that poly(ω‐pentadecalactone) is a highly crystalline polymer, having a high crystallization rate.",Zhiyuan Zhong and Pieter J Dijkstra and Jan Feijen,71,12503707787605111329,Macromolecular chemistry and physics,12,1329-1333,WILEY‐VCH Verlag GmbH,Controlled ring‐opening polymerization of ω‐pentadecalactone with yttrium isopropoxide as an initiator,https://onlinelibrary.wiley.com/doi/abs/10.1002/1521-3935(20000801)201:12%3C1329::AID-MACP1329%3E3.0.CO;2-8,201,2000
217,"Covalently bound conjugates of human serum albumin and heparin were prepared as compounds which could improve the blood-compatibility of polymer surfaces either by preadsorption or by covalent coupling of the conjugates onto blood contacting surfaces. The conjugates (10–16 weight % of heparin) were obtained by a condensation reaction between albumin and heparin using 1-ethyl-3-(dimethylaminopropyl)-carbodiimide. Unreacted albumin and heparin were removed by diethylaminoethyl (DEAE)-cellulose and Cibacron Blue Sepharose chromatography respectively. The activity of the heparin component incorporated in the albumin-heparin conjugates (Ac) was compared with that of the heparin used for the synthesis of the conjugates (Anat) by thrombin time, inhibition of Factor Xa and the activated partial thromboplastin time (APTT) assays. The Ac/Anat ratio for the above assays was as follows' …",Wim E Hennink and Jan Feijen and Charles D Ebert and Sung Wan Kim,71,7971437746916878842,Thrombosis research,1,1-13,Pergamon,"Covalently bound conjugates of albumin and heparin: synthesis, fractionation and characterization",https://www.sciencedirect.com/science/article/pii/0049384883901202,29,1983
218,"PNIPAAm-containing polymersomes (N/Ps) were prepared by injecting a solution of poly(ethylene glycol)-b-poly(D,L-lactide) (mPEG-PDLLA) and poly(N-isopropylacrylamide) (PNIPAAm) in THF into water to incorporate PNIPAAm into polymersomes (Ps). At 37 °C, hydrogel-containing Ps (Hs, hydrosomes) with an average diameter of 127 nm as measured with dynamic light scattering (DLS) were obtained which may be used as potential novel carriers for anticancer drugs and proteins. Dual-labeled N/Ps (FITC-N/RB-Ps) were prepared analogously using rhodamine B tagged mPEG-PDLLA (mPEG-PDLLA-RB) and fluorescein isothiocyanate labeled PNIPAAm (FITC-N). The co-localization of RB labeled Ps (RB-Ps) and FITC-N in RB-Ps was shown by dual fluorescence CLSM. Fluorescence correlation spectroscopy (FCS) and fluorescence anisotropy (FA) measurements with these systems gave further evidence for …",Jung Seok Lee and Wei Zhou and Fenghua Meng and Dianwen Zhang and Cees Otto and Jan Feijen,70,8444139013450542516,Journal of controlled release,3,400-408,Elsevier,Thermosensitive hydrogel-containing polymersomes for controlled drug delivery,https://www.sciencedirect.com/science/article/pii/S0168365910004074,146,2010
219,"Amphiphilic block copolymers containing poly(dimethylsiloxane), poly(ethylene oxide), and heparin (PDMS‐PEO‐Hep) have been prepared via a series of coupling reactions using functionalized prepolymers, diisocyanates, and derivatized heparins. All intermediate steps of the synthesis yield quantifiable products with reactive end‐groups, while the final products demonstrate bioactive, covalently bound heparin moieties. Due to the solvent systems required, commercial sodium heparin was converted to its benzyltrimethyl ammonium salt to enhance its solubility. The same procedure was applied to heparin degraded by nitrous acid in order to covalently couple it in solutions with the semitelechelic copolymers. As might be expected, this derivatization reduces the apparent bioactivity of the heparin. However, preliminary findings suggest that the bioactivity can be restored by reforming the heparin sodium salt.",DW Grainger and SW Kim and Jan Feijen,70,9976439426053037792,Journal of biomedical materials research,3,231-249,"John Wiley & Sons, Inc.",Poly (dimethylsiloxane)‐poly (ethyleneoxide)‐heparin block copolymers. I. Synthesis and characterization,https://onlinelibrary.wiley.com/doi/abs/10.1002/jbm.820220307,22,1988
220,"The aim of this study is to investigate the applicability of flexible and elastic poly(trimethylene carbonate) (PTMC) structures prepared by stereolithography as scaffolds for cartilage tissue engineering. A three‐armed methacrylated PTMC macromer with a molecular weight of 3100 g mol−1 is used to build designed scaffolds with a pore diameter of 350 ± 12 μm and a porosity of 54.0 ± 2.2%. Upon seeding of bovine chondrocytes in the scaffolds, the cells adhere and spread on the PTMC surface. After culturing for 6 weeks, also cells with a round morphology are present, indicative of the differentiated chondrocyte phenotype. Sulphated glycosaminoglycans and fibrillar collagens are deposited by the cells. During culturing for 6 weeks, the compression moduli of the constructs increases 50% to approximately 100 kPa.",Sigrid Schüller‐Ravoo and Sandra M Teixeira and Jan Feijen and Dirk W Grijpma and André A Poot,69,16678656712226769791,Macromolecular bioscience,12,1711-1719,,Flexible and Elastic Scaffolds for Cartilage Tissue Engineering Prepared by Stereolithography Using Poly (trimethylene carbonate)‐B ased Resins,https://onlinelibrary.wiley.com/doi/abs/10.1002/mabi.201300399,13,2013
221,"Aliphatic poly(ester‐amide)s were prepared by polycondensation of N,N′‐1,4 butanediylbis(6‐hydroxyhexanamide), dimethyl adipate, and 1,4‐butanediol, using Ti(OBu)4 as a catalyst. For polymers with a bisamide monomer content below 25 mol‐%, Mw between 20 000 and 50 000 were obtained after 10–12 h polymerization at temperatures of 170–190°C. Mw values decrease with increasing amide content. The symmetrical and uniform structure of the amide segments is retained in the polymer. Less than 5 mol‐% of the symmetry of the amide segments is lost due to alcoholysis of the amide bonds in the first h of polymerization as found from NMR analysis. When the polymerizations were performed using adipic acid instead of dimethyl adipate a significant loss (up to 30 mol‐%) of the symmetry of the amide segments occurs through acidolysis.",Hendrik R Stapert and Anna‐Malin Bouwens and Pieter J Dijkstra and Jan Feijen,69,8021868057136387601,Macromolecular chemistry and physics,8,1921-1929,WILEY‐VCH Verlag GmbH,"Environmentally degradable aliphatic poly (ester‐amide) s based on short, symmetrical and uniform bisamide‐diol blocks, 1. Synthesis and interchange reactions",https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1521-3935(19990801)200:8%3C1921::AID-MACP1921%3E3.0.CO;2-R,200,1999
222,"The influence of solid-liquid demixing, liquid-liquid demixing and vitrification on the morphology of polylactide membranes has been investigated. To study the effects of crystallization of polylactides on the membrane and morphology, polylactides of varying stereoregularity were used. The polymers applied were poly-l-lactide (PLLA) and copolymers with different molar ratios of l-lactide and d-lactide [poly-L95/D5-lactide (PLA95), poly-L80/D20-lactide (PLA80) and poly-L50/D50-lactide (PDLLA)]. Solutions of polylactides in chloroform cast on a glass plate were immersed in methanol. From solutions containing the slowly crystallizing PLA80 or uncrystallizable PDLLA porous membranes were obtained if the phase separated system was removed from the nonsolvent bath within a few hours after immersion. After longer equilibration times in methanol the structure collapsed. The swelling in the nonsolvent methanol …",P Van de Witte and H Esselbrugge and PJ Dijkstra and JWA Van den Berg and J Feijen,69,3719360088969401102,Journal of membrane science,2,223-236,Elsevier,Phase transitions during membrane formation of polylactides. I. A morphological study of membranes obtained from the system polylactide-chloroform-methanol,https://www.sciencedirect.com/science/article/pii/0376738895000682,113,1996
223,"The preparation, characterization, and in vitro bone marrow cell culturing on porous PEOT/PBT copolymer scaffolds are described. These scaffolds are meant for use in bone tissue engineering. Previous research has shown that PEOT/PBT copolymers showed in vivo degradation, calcification, and bone bonding. Despite this, several of these copolymers do not support bone marrow cell growth in vitro. Surface modification, such as gas‐plasma treatment, is needed to improve the in vitro cell attachment. Porous structures were prepared using a freeze‐drying and a salt‐leaching technique, the latter one resulting in highly porous interconnected structures of large pore size. Gas‐plasma treatment with CO2 generated a surface throughout the entire structure that enabled bone marrow cells to attach. The amount of DNA was determined as a measure for the amount of cells present on the scaffolds. No significant effect …",Menno B Claase and Dirk W Grijpma and Sandra C Mendes and Joost D de Bruijn and Jan Feijen,68,13776769119369765767,"Journal of Biomedical Materials Research Part A: An Official Journal of The Society for Biomaterials, The Japanese Society for Biomaterials, and The Australian Society for Biomaterials and the Korean Society for Biomaterials",2,291-300,"Wiley Subscription Services, Inc., A Wiley Company","Porous PEOT/PBT scaffolds for bone tissue engineering: Preparation, characterization, and in vitro bone marrow cell culturing",https://onlinelibrary.wiley.com/doi/abs/10.1002/jbm.a.10418,64,2003
224,"The ring-opening polymerization of l-lactide with calcium alkoxides generated in-situ from bis(tetrahydrofuran)calcium bis[bis(trimethylsilyl)amide] and 2-propanol are presented. The polymerization in THF at room temperature proceeds rapidly and in a living manner, giving poly(l-lactide)s of controlled molecular weight, low polydispersity, and tailored end-functionalities. Kinetic studies show the absence of an induction period and a pseudo-first order rate constant of 6.41 L mol−1 min−1, which is significantly higher than for related Y5(μ-O)(O i Pr)13− or aluminum alkoxide-initiated polymerizations. The initiation involves a two-step process: (1) alcoholysis of bis(tetrahydrofuran)calcium bis[bis(trimethylsilyl)amide] to give the corresponding calcium alkoxide and (2) ring-opening of l-lactide via acyl-oxygen cleavage and insertion into the calcium-alkoxide bond. In the presence of excess …",Zhiyuan Zhong and Stefan Schneiderbauer and Pieter J Dijkstra and Matthias Westerhausen and Jan Feijen,68,16783297589877472143,Journal of Polymers and the Environment,1,31-38,Kluwer Academic Publishers-Plenum Publishers,Fast and Living Ring-Opening Polymerization of l-Lactide Initiated with In-situ–Generated Calcium Alkoxides,https://link.springer.com/article/10.1023/A:1016092420618,9,2001
225,"In situ gelating dextran-tyramine (Dex-TA) injectable hydrogels have previously shown promising features for cartilage repair. Yet, despite suitable mechanical properties, this system lacks intrinsic biological signals. In contrast, platelet lysate-derived hydrogels are rich in growth factors and anti-inflammatory cytokines, but mechanically unstable. We hypothesized that the advantages of these systems may be combined in one hydrogel, which can be easily translated into clinical settings. Platelet lysate was successfully incorporated into Dex-TA polymer solution prior to gelation. After enzymatic crosslinking, rheological and morphological evaluations were performed. Subsequently, the effect of platelet lysate on cell migration, adhesion, proliferation and multi-lineage differentiation was determined. Finally, we evaluated the integration potential of this gel onto osteoarthritis-affected cartilage. The mechanical properties …",Liliana S Moreira Teixeira and Jeroen CH Leijten and Jos WH Wennink and Anindita G Chatterjea and Jan Feijen and Clemens A van Blitterswijk and Pieter J Dijkstra and Marcel Karperien,67,5274438012623266193,Biomaterials,14,3651-3661,Elsevier,The effect of platelet lysate supplementation of a dextran-based hydrogel on cartilage formation,https://www.sciencedirect.com/science/article/pii/S0142961212000981,33,2012
226,"For the treatment of cardiovascular disease, functional arterial blood vessel prostheses with an inner diameter less than 6 mm are needed. This article gives an overview of the preparation of such vascular grafts by means of tissue engineering.",Y Song and Jan Feijen and Dirk W Grijpma and Andreas A Poot,67,17434602405294590441,Clinical hemorheology and microcirculation,1-4,357-374,IOS Press,Tissue engineering of small-diameter vascular grafts: a literature review,https://content.iospress.com/articles/clinical-hemorheology-and-microcirculation/ch1486,49,2011
227,"The infection risk of biomaterial implants is determined by an interplay of bacterial adhesion and surface growth of the adhering organisms. In this study, we compared initial adhesion and surface growth of Pseudomonas aeruginosa AK1 (zeta potential −7 mV) on negatively charged (PMMA/MAA, zeta potential −18 mV) and positively charged (PMMA/TMAEMA-Cl, zeta-potential +12 mV) methacrylate copolymers in situ in a parallel plate flow chamber. Initial adhesion was measured using phosphate-buffered saline and subsequent surface growth of the adhering bacteria using nutrient broth as growth medium. Initial adhesion was twice as fast on the positively charged methacrylate than on the negatively charged copolymer. Surface growth, however, was absent on the positively charged copolymer, while on the negatively charged methacrylate the number of bacteria increased exponentially during surface …",B Gottenbos and HC Van Der Mei and HJ Busscher and DW Grijpma and J Feijen,67,10974120540605640009,Journal of Materials Science: Materials in Medicine,12,853-855,Kluwer Academic Publishers,Initial adhesion and surface growth of Pseudomonas aeruginosa on negatively and positively charged poly (methacrylates),https://link.springer.com/article/10.1023/A:1008989416939,10,1999
228,"Prosthetic valve endocarditis is an infrequent, but serious complication of cardiac valve replacement. The infection is caused by the adherence of bacteria to the prosthetic valve or to tissue at the site of implantation. Recently it was shown that antibacterial peptides from blood platelets are involved in clearance and killing of bacteria adhering to vegetations induced in a model for prosthetic valve endocarditis using rabbits. The application of these antibacterial proteins in a release system, incorporated in the Dacron sewing ring of the prosthetic heart valve would diminish the incidence of endocarditis. In this study a release system for small cationic proteins based on cross-linked gelatin was developed and characterised. Furthermore, the system was evaluated with respect to the uptake and in vitro release of lysozyme, a small cationic protein that was chosen as a model protein for small cationic antibacterial proteins …",Alma J Kuijpers and Gerard HM Engbers and Pauline B van Wachem and Jeroen Krijgsveld and Sebastian AJ Zaat and Jacob Dankert and Jan Feijen,67,15316686421782703824,Journal of controlled release,1-3,235-247,Elsevier,Controlled delivery of antibacterial proteins from biodegradable matrices,https://www.sciencedirect.com/science/article/pii/S0168365997002575,53,1998
229,"The narcotic antagonist naltrexone (I) was modified at the 3 and 14 hydroxyl positions and covalently coupled to a biodegradable poly(α-amino acid) backbone through a labile bond. Selective acetylation of I with acetic anhydride gave naltrexone-3-acetate (II), which was subsequently succinoylated to naltrexone-3-acetate-14-hemisuccinate (III) with succinic anhydride. The polymeric backbone chosen for initial coupling experiments was poly-N 5-(3-hydroxypropyl)-L-glutamine (PHPG). The side-chain hydroxyl functionality permitted covalent bonding of III through an ester linkage. Hydrolysis of covalently bound drug to give naltrexone or its derivatives (II and III) should be much slower than diffusion of drug through the polymer matrix. While hydrolysis of naltrexone from the polymer side chain is first order, release of drug from the matrix can be zero order due to the geometry of the device and the physical …",Naoki Negishi and David B Bennett and Chong-Su Cho and Seo Young Jeong and Wolfgang AR Van Heeswijk and Jan Feijen and Sung Wan Kim,67,17133486079383482777,Pharmaceutical Research,4,305-310,Kluwer Academic Publishers-Plenum Publishers,Coupling of naltrexone to biodegradable poly (α-amino acids),https://link.springer.com/article/10.1023/A:1016493103302,4,1987
230,"Appl'NO ‘: 09/676’648 A? brous polymer implant loaded With one or more bioac (22) Filed; Sep, 29, 2000 tive agents is prepared using a Wet spinning technique.",,66,235036662565374789,,,,,Preparation of fibrous polymer implant containing bioactive agents using wet spinning technique,https://patents.google.com/patent/US6685957B1/en,,2004
231,"Thrombus formation at the surface of blood contacting devices can be prevented by local release of heparin. Preferably, the release rate should be constant for prolonged periods of time. The minimum heparin release rate to achieve thromboresistance will be different for various applications and should therefore be adjustable. In this study a new type of heparin release system is presented which may be applied as a coating for blood contacting devices. The system is based on the covalent immobilization of heparin onto porous structures via hydrolysable bonds. This approach was evaluated by the immobilization of heparin onto a porous cellulosic substrate via ester bonds. Cuprophan was used as a model substrate and N,N′-carbonyldiimidazole as a coupling agent. Heparinized Cuprophan incubated in phosphate buffered saline showed a release of heparin due to the hydrolysis of the ester bonds between …",WLJ Hinrichs and HWM Ten Hoopen and MJB Wissink and GHM Engbers and J Feijen,64,3482580584303113260,Journal of controlled release,2,163-176,Elsevier,Design of a new type of coating for the controlled release of heparin,https://www.sciencedirect.com/science/article/pii/S0168365996015714,45,1997
232,"An article for the controlled delivery of an active substance, comprising a hollow space fully enclosed by a wall and filled in full or in part with one or more active substances, which wall is made using a biodegradable polymeric material permeable to the active substance, wherein the wall is composed mainly of a combination of at least two different polymeric materials in which one polymeric material is permeable to the active substance and is degradable and the other polymeric material is relatively poorly permeable to the active substance and is degradable and the conveyor path for the delivery of the active substance from the hollow space to the surroundings of the article is a continuous distance leading at least through the polymeric material permeable to the active substance.",,64,4127127082461018194,,,,,"Article for the controlled delivery of an active substance, comprising a hollow space fully enclosed by a wall and filled in full or in part with one or more active substances",https://patents.google.com/patent/US5496557A/en,,1996
233,"In future, the function of collagen-based biomaterials as temporary scaffolds for the generation of new tissue may be emphasized. In this study the function of dermal sheep collagen (DSC) crosslinked with carbodiimide (ENDSC) as repair material for abdominal wall defects in rats was compared with that of commercial hexamethylenediisocyanate-crosslinked HDSC. The results indicate that early after implantation both ENDSC and HDSC functioned well as a matrix for cellular ingrowth. However during further implantation HDSC soon degraded resulting in herniations, while ENDSC showed a delay in the degradation time of at least 20 weeks. ENDSC thereby enabled collagen new-formation and functioned as a guidance for muscle overgrowth. These results are very promising concerning the problem of the ongoing foreign body reaction with continuing risk of implant rejection observed in clinical practice with non …",PB Van Wachem and MJA Van Luyn and LHH Olde Damink and PJ Dijkstra and J Feijen and P Nieuwenhuis,64,4091756960350518545,The International journal of artificial organs,4,230-239,SAGE Publications,Tissue regenerating capacity of carbodiimide-crosslinked dermal sheep collagen during repair of the abdominal wall,https://journals.sagepub.com/doi/abs/10.1177/039139889401700407,17,1994
234,"C6H804, Mr= 144.1, P21/c, a= 8.050 (2), b= 9.086 (1), c= 9.713 (2) A, fl= 102.86 (3), Z= 4, V= 693 A3, Dx= 1.38 g cm-3,/ZMoK= 1.1 cm-~. Data collection was carried out at 293 K. All hydrogen atoms were located. The molecule has approximate C2 symmetry. R= 4.6, Rw= 3.8% for 872 reflexions. The compound D-, L-lactide is shown to be the racemate of D-, D-and L-, L-lactide.Introduction. Over the past fifteen years there has been considerable interest in the application of poly-(D-, L-lactic acid) in medicine and surgery (Kronenthal, 1975), for example as a grafting material for per-forated eardrums (Feenstra, van der Ven, Kohn & Feijen, 1980). The preferred method of preparation is the ring-opening polymerization of racemic lactide [or",GJ Van Hummel and Sybolt Harkema and FE Kohn and Jan Feijen,63,15511612742869264479,Acta Crystallographica Section B: Structural crystallography and crystal chemistry,5,1679-1681,International Union of Crystallography,"Structure of 3, 6-dimethyl-1, 4-dioxane-2, 5-dione [D-, D-(L-, L-) lactide]",https://scripts.iucr.org/cgi-bin/paper?S0567740882006840,38,1982
235,"Poly(amido amine) (SS-PAA) random and block copolymers having bioreducible disulfide bonds in the main chain and amino groups with distinctly different basicity in the side chain were designed and synthesized by Michael addition polymerization between N, N′-cystaminebisacrylamide (CBA) and two amine monomers, i.e., histamine (HIS) and 3-(dimethylamino)-1-propylamine (DMPA). Copolymers containing variable HIS/DMPA ratios show higher ability to bind DNA than p(CBA-HIS) homopolymer and condense DNA into the polyplexes with particle sizes (< 150 nm) that are smaller than polyplexes of p(CBA-HIS) (∼ 220 nm). The buffer capacities of the copolymers increase with increasing HIS/DMPA ratio. These copolymers are able to transfect COS-7 cells in vitro with efficiencies that increase with increasing HIS/DMPA ratio. The random and block copolymers at a HIS/DMPA ratio of 70/30 combines optimal …",Chao Lin and Zhiyuan Zhong and Martin C Lok and Xulin Jiang and Wim E Hennink and Jan Feijen and Johan FJ Engbersen,62,7258100437467717282,Journal of controlled release,1,67-75,Elsevier,Random and block copolymers of bioreducible poly (amido amine) s with high-and low-basicity amino groups: study of DNA condensation and buffer capacity on gene transfection,https://www.sciencedirect.com/science/article/pii/S0168365907003628,123,2007
236,"Three different conjugates having adriamycin (ADR) bound to the side chain carboxyl groups of high-molecular weight poly (α-l-glutamic acid)(PGA) either directly or by interpolation of GlyGly and GlyGlyGlyLeu spacers, respectively, were compared with respect to immunogenicity and cytotoxicity in mice as well as release of drug by lysosomal enzymes. The cytotoxic efficacy of a single ip dose of each conjugate (5 mg ADR-equiv./kg) against L1210 leukemia cells implanted ip in DBA 2 mice was studied by monitoring the survival time, the body weight and the number of long-term survivors (LTS). PGA-GlyGlyGlyLeu-ADR and PGA-GlyGly-ADR significantly enhanced the mean survival time (MST) of treated animals compared with the untreated control group (T/C 148–149%) as did free ADR (T/C 147%). The tetrapeptide-spacer containing conjugate effected the presence of LTS at day 50 (2 5) as did free ADR (1 5 …",CJT Hoes and J Grootoonk and R Duncan and IC Hume and M Bhakoo and JMW Bouma and J Feijen,61,8513727176358113838,Journal of controlled release,1,37-53,Elsevier,Biological properties of adriamycin bound to biodegradable polymeric carriers,https://www.sciencedirect.com/science/article/pii/016836599390069H,23,1993
237,"The in vitro degradation of glycine‐DL‐lactic acid copolymers was studied as a function of the composition. These polydepsipeptides were prepared by ring‐opening copolymerization of 6‐methyl‐2,5‐morpholinedione and DL‐lactide. The degradation of discs of the copolymers was performed in a phosphate buffer at pH 7.4 and 37°C. The decrease in molecular weight and weight was determined until complete weight loss had occurred. Poly(DL‐lactide) was used as a reference material. All (co)‐polymers show an immediate decrease in molecular weight, whereas the weight remains almost unchanged during a longer period of time. Decrease in weight started earlier as the glycine content of the copolymer increased. The lactic acid content of the residual material increased during the weight loss showing a higher solubility of polymer fragments with a relatively high content of glycine residues. From the hydrolysis …",J Helder and Pieter J Dijkstra and Jan Feijen,61,4553520922571523478,Journal of biomedical materials research,8,1005-1020,"John Wiley & Sons, Inc.",In vitro degradation of glycine/DL‐lactic acid copolymers,https://onlinelibrary.wiley.com/doi/abs/10.1002/jbm.820240804,24,1990
238,"Synthetic biodegradable polymers are of great value for the preparation of implants that are required to reside only temporarily in the body. The use of biodegradable polymers obviates the need for a second surgery to remove the implant, which is the case when a nondegradable implant is used. After implantation in the body, biomedical devices may be subjected to degradation and erosion. Understanding the mechanisms of these processes is essential for the development of biomedical devices or implants with a specific function, for example, scaffolds for tissue-engineering applications. For the engineering and regeneration of soft tissues (e.g., blood vessels, cardiac muscle and peripheral nerves), biodegradable polymers are needed that are flexible and elastic. The scaffolds prepared from these polymers should have tuneable degradation properties and should perform well under long-term cyclic deformation …",Erhan Bat and Zheng Zhang and Jan Feijen and Dirk W Grijpma and André A Poot,60,7184103300088592517,Regenerative medicine,3,385-398,Future Medicine Ltd,Biodegradable elastomers for biomedical applications and regenerative medicine,https://www.futuremedicine.com/doi/abs/10.2217/rme.14.4,9,2014
239,"Monomethoxy poly(ethylene glycol)-block-poly(trimethylene carbonate) (mPEG3–PTMC11, Mn of mPEG = 3.1 × 103 and Mn of PTMC = 10.8 × 103 g/mol) was synthesized by ring-opening polymerization of TMC using mPEG3 as an initiator and stannous octoate as a catalyst. The block copolymer has a broad melting range with a peak at 49.5 °C and a heat of fusion of 47.6 J/g. The heat of fusion normalized to the mPEG content is higher than that of the mPEG3 polymer, suggesting that PTMC segments are also semi-crystalline. The mPEG3–PTMC11 films were stable in water at room temperature, whereas at 37 °C the film specimens disintegrated and the amphiphilic block copolymer self-assembled into micellar-like nanoparticles with average sizes up to 210 nm. The critical association concentration (CAC) of the formed micellar-like particles is 1.35 × 10− 3 mg/ml. The average size and polydispersity index of the …",Zheng Zhang and Dirk W Grijpma and Jan Feijen,60,16966928813537241022,Journal of controlled release,1,57-63,Elsevier,Thermo-sensitive transition of monomethoxy poly (ethylene glycol)-block-poly (trimethylene carbonate) films to micellar-like nanoparticles,https://www.sciencedirect.com/science/article/pii/S0168365906000356,112,2006
240,"Glutaraldehyde fixation of bioprosthetic tissue has been used successfully for almost 40 years. However, it is generally recognized that glutaraldehyde fixation of bioprostheses is associated with the occurrence of calcification. Accordingly, many efforts have been undertaken to develop techniques for the fixation of bioprostheses, which will not lead to calcification. Here we describe a new improved carbodiimide based cross-linking method. Rather than cross-linking the tissue through its free primary amine groups, these groups were first blocked with butanal and the tissue was then cross-linked by means of carbodiimide activation of tissue carboxylic acid groups followed by a reaction with a poly(propylene glycol)bis 2-(aminopropyl) ether, (Jeffamine™). It was demonstrated that cross-linked porcine leaflets had a calcification of less than 1 mg/g tissue after 8 weeks sub-dermal implantion in rats. Furthermore, aortic …",Frank Everaerts and Mark Torrianni and Marja van Luyn and Pauline van Wachem and Jan Feijen and Mark Hendriks,59,8008240195692153468,Biomaterials,24,5523-5530,Elsevier,"Reduced calcification of bioprostheses, cross-linked via an improved carbodiimide based method",https://www.sciencedirect.com/science/article/pii/S0142961203012262,25,2004
241,Human serum albumin (HSA) was labeled in various ways and with different radioactive labels (Technetium-99m and Iodine-125). Characterization with electrophoresis on polyacryl gel and immunoelectrophoresis did not reveal differences between labeled and nonlabeled HSA. The release of the label from labeled proteins in phosphate buffer (pH 7.4) was studied as a function of time. 125I-labeled proteins were stable and 99mTc-labeled proteins showed different stabilities depending on the labeling method which was used. The adsorption behavior of labeled HSA and HSA onto polystyrene (PS) and silicon rubber (SR) was studied by using two methods. It appeared that all labeled HSA compounds showed a preferential adsorption onto PS (and SR) substrates. The 99mTc-labeled HSA showed a high value of the preferential adsorption factor (φ ⪢ 1). The φ value for 125I-labeled HSA was about 1.4. It was also …,AT Van der Scheer and Jan Feijen and Jan Klein Elhorst and Paul GLC Krugers Dagneaux and Cees A Smolders,59,5781138997195124681,Journal of colloid and interface science,1,136-145,Academic Press,The feasibility of radiolabeling for human serum albumin (HSA) adsorption studies,https://www.sciencedirect.com/science/article/pii/0021979778901947,66,1978
242,"Amphiphilic block copolymers containing poly(dimethylsiloxane), poly(ethylene oxide), as well as heparin‐coated glass beads and tubes were evaluated for the amounts and activities of surface‐immobilized heparin. Because the amphiphilic copolymer system is thermodynanmcally predicted to demonstrate low‐energy phase enrichment on the surfaces of aircast films, studies were also undertaken to understand the in vitro results. Solvent‐cast copolymer films have a heterogeneous microphase‐separated structure according to transmission electron micrographs. Wilhelmy plate contact angle analysis indicates significant surface restructuring occurs upon hydration. Attenuated total reflectance infrared spectroscopy studies of the desiccated and hydrated films at two different sampling depths show compositional heterogeneity as a function of depth, as well as near surface restructuring allowing surface enrichment …",DW Grainger and K Knutson and SW Kim and Jan Feijen,58,65794641477350571,Journal of biomedical materials research,4,403-431,"John Wiley & Sons, Inc.",Poly(dimethylsiloxane)‐poly(ethylene oxide)‐heparin block copolymers II: Surface characterization and in vitro assessments,https://onlinelibrary.wiley.com/doi/abs/10.1002/jbm.820240402,24,1990
