,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
209469,"Dr., Malaysian Rubber Board.",@lgm.gov.my,152,aldjYAgAAAAJ,{'indices'},Polymer|Rubber|Emulsion|Lipid|Topical drug delivery,Lee Siang Yin,https://scholar.google.com/citations?view_op=medium_photo&user=aldjYAgAAAAJ,118,7,6,5,4,0,0
209470,University of Alberta,@ualberta.ca,152,0I60Pz8AAAAJ,{'indices'},Polymer|Surface|Peptide,Yuhao Ma,https://scholar.google.com/citations?view_op=medium_photo&user=0I60Pz8AAAAJ,131,5,4,3,3,0,0
209471,Purdue University; Shenzhen University,@purdue.edu,152,8Hv7nzMAAAAJ,{'indices'},polymer|biomedical applications,Jiayingzi Wu,https://scholar.google.com/citations?view_op=medium_photo&user=8Hv7nzMAAAAJ,147,5,5,4,4,0,0
209472,University of Michigan,@umich.edu,151,I9pielkAAAAJ,{'indices'},organic chemistry|polymer|materials,Chen Kong,https://scholar.google.com/citations?view_op=medium_photo&user=I9pielkAAAAJ,120,5,5,5,4,0,0
209473,Ton Duc Thang University,@tdt.edu.vn,151,UtlXPI8AAAAJ,{'indices'},Organic Chemistry|Polymer|Pharmaceutical Chemistry,Phuoc Dien Pham,https://scholar.google.com/citations?view_op=medium_photo&user=UtlXPI8AAAAJ,81,7,6,7,3,0,0
209474,Sichuan University,@stu.scu.edu.cn,151,nKSm-U8AAAAJ,{'indices'},polymer,Ye Yuan,https://scholar.google.com/citations?view_op=medium_photo&user=nKSm-U8AAAAJ,151,8,8,7,7,0,0
209475,"Yachay Tech, Ecuador",@yachaytech.edu.ec,150,X8YpGKcAAAAJ,{'indices'},Foam|cellular structure|polymer|polymer nanocomposites|metals,Juan Lobos Martin,https://scholar.google.com/citations?view_op=medium_photo&user=X8YpGKcAAAAJ,83,6,6,6,2,0,0
209476,University of Arkansas,@uark.edu,150,fzWLcwMAAAAJ,{'indices'},Polymer|materials|composites|Plastics|Catalysts,Babloo Sharma,https://scholar.google.com/citations?view_op=medium_photo&user=fzWLcwMAAAAJ,108,6,6,4,3,0,0
209477,"Research scientist, Avery Dennison",@averydennison.com,150,TXQ-b8QAAAAJ,{'indices'},Optical Spectroscopy|Surface Chemistry|Chemometrics|Polymer|Glasses,Dien Ngo,https://scholar.google.com/citations?view_op=medium_photo&user=TXQ-b8QAAAAJ,149,6,6,5,5,0,0
209478,"Ph.D in Polymer Chemistry, Nong Lam University, Ho Chi Minh City, Vietnam",@hcmuaf.edu.vn,150,wLYyT3gAAAAJ,{'indices'},Polymer|Nanomaterials|Analytical Chemistry,Nguyen Thi Thanh Thuy,https://scholar.google.com/citations?view_op=medium_photo&user=wLYyT3gAAAAJ,107,2,2,1,1,0,0
209479,"Associate Professor, University of Management and Technology",@umt.edu.pk,149,EHZe4aYAAAAJ,{'indices'},Polymer|Composites,Dr Toheed Akhter,https://scholar.google.com/citations?view_op=medium_photo&user=EHZe4aYAAAAJ,118,7,5,7,4,0,0
209480,Qingdao University of Science & Technology,@qust.edu.cn,149,1GsE-_YAAAAJ,{'indices'},Polymer|PU foam|Biomass,Qinqin Zhang,https://scholar.google.com/citations?view_op=medium_photo&user=1GsE-_YAAAAJ,129,7,7,5,5,0,0
209481,"University of Wisonsin, Madison",@wisc.edu,149,adPbNccAAAAJ,{'indices'},Material Chemistry|Polymer|Surface Chemistry,CHULSOON PARK,https://scholar.google.com/citations?view_op=medium_photo&user=adPbNccAAAAJ,103,6,6,5,4,0,0
209482,MSc Stusent in Applied Chemistry at University of Tehran,@ut.ac.ir,149,1W1OjH0AAAAJ,{'indices'},Nanotechnology|Biomaterials|Chemistry|Material Science and Engineering|Polymer,Vahid Hoseinpour,https://scholar.google.com/citations?view_op=medium_photo&user=1W1OjH0AAAAJ,149,8,8,8,8,0,0
209483,Drexel University,@drexel.edu,149,yE-BG7UAAAAJ,{'indices'},Polymer|Ion Battery,Yongwei Zheng,https://scholar.google.com/citations?view_op=medium_photo&user=yE-BG7UAAAAJ,136,6,6,4,4,0,0
209484,Texas Tech University; BASF,@ttu.edu,148,tdYIHyQAAAAJ,{'indices'},Polymer,Ziniu Yu,https://scholar.google.com/citations?view_op=medium_photo&user=tdYIHyQAAAAJ,110,6,5,4,4,0,0
209485,"PhD, University of Akron",@zips.uakron.edu,148,pvIxdPYAAAAJ,{'indices'},Polymer|Biomaterials|3D printing,Yuanyuan Luo,https://scholar.google.com/citations?view_op=medium_photo&user=pvIxdPYAAAAJ,148,6,6,4,4,0,0
209486,"PhD, Research Associate, University of New South Wales",@unsw.edu.au,148,BVLTyrMAAAAJ,{'indices'},polymer|colloids|nanocomposites|emulsion polymerization|RAFT,Thiago Rodrigues Guimarães,https://scholar.google.com/citations?view_op=medium_photo&user=BVLTyrMAAAAJ,114,6,6,5,5,0,0
209487,Researcher,@leibniz-inm.de,148,sng68PMAAAAJ,{'indices'},Physics|Mechanics|Haptics|Friction|Polymer,Riad Sahli,https://scholar.google.com/citations?view_op=medium_photo&user=sng68PMAAAAJ,148,5,5,4,4,0,0
209488,"PhD candidate, Department of Chemistry, University of Alberta",@ualberta.ca,147,Sttt2GAAAAAJ,{'indices'},Nanomaterials|Polymer|Energy|Organic Materials|Chemical Engineering,Hao Wang,https://scholar.google.com/citations?view_op=medium_photo&user=Sttt2GAAAAAJ,143,5,5,4,4,0,0
209489,Emory University,@emory.edu,147,x0bx7foAAAAJ,{'indices'},polymer,Yixiao Dong,https://scholar.google.com/citations?view_op=medium_photo&user=x0bx7foAAAAJ,141,6,5,5,5,0,0
209490,"Senior Research Chemist, PPG Industries Inc.",@PPG.COM,147,kvScAOkAAAAJ,{'indices'},Polymer|Organic Chemistry|Materials,Hong Li,https://scholar.google.com/citations?view_op=medium_photo&user=kvScAOkAAAAJ,131,5,4,3,3,0,0
209491,"Ph.D student, university of tehran",@ut.ac.ir,146,GAuYrO8AAAAJ,{'indices'},nanochemistry|polymer|membrane|electrochemistry|catalysis,Mehri Abazari,https://scholar.google.com/citations?view_op=medium_photo&user=GAuYrO8AAAAJ,108,4,4,3,3,0,0
209492,Xerox Corporation,@g.clemson.edu,146,uhNV0iwAAAAJ,{'indices'},Polymer|colloidal|chemistry|nanoparticle,Chunliang Lu,https://scholar.google.com/citations?view_op=medium_photo&user=uhNV0iwAAAAJ,118,6,4,4,4,0,0
209493,University of Bucharest,,145,xL91774AAAAJ,{'indices'},Rheology|Polymer|Chemistry|Rheology and Non-Newtonian Fluid …|Oil Vegetable,Ioana Stanciu,https://scholar.google.com/citations?view_op=medium_photo&user=xL91774AAAAJ,115,7,5,4,4,0,0
209494,Ph.D  Clemson University,@g.clemson.edu,145,s8XTgkIAAAAJ,{'indices'},Chemical engineering|Polymer|Carbon fibers,Jing Jin,https://scholar.google.com/citations?view_op=medium_photo&user=s8XTgkIAAAAJ,142,4,4,4,4,0,0
209495,Universiti Malaysia Pahang,@ump.edu.my,145,aTGY4LAAAAAJ,{'indices'},Engineering Material|Biocomposite|Natural Fiber|Polymer|Biopolymer,Jamiluddin Jaafar,https://scholar.google.com/citations?view_op=medium_photo&user=aTGY4LAAAAAJ,145,8,8,6,6,0,0
209496,university Malaya,@siswa.um.edu.my,145,LPoT1P4AAAAJ,{'indices'},Electrochemistry|nanomaterials|electrochemical sensor|Polymer|cyclic Voltammetry,MD SHALAUDDIN,https://scholar.google.com/citations?view_op=medium_photo&user=LPoT1P4AAAAJ,140,6,6,4,4,0,0
209497,"Ph.D. Student, School of Engineering, University of British Columbia",@student.ubc.ca,145,n5CjmXcAAAAJ,{'indices'},Graphene nano Composites|Polymer|3D printing|EMI Shielding|UHMWPE,Majed Amini,https://scholar.google.com/citations?view_op=medium_photo&user=n5CjmXcAAAAJ,145,5,5,5,5,0,0
209498,Agroparistech,,145,n8k5xMwAAAAJ,{'indices'},polymer,Louis Hollande,https://scholar.google.com/citations?view_op=medium_photo&user=n8k5xMwAAAAJ,145,6,6,5,5,0,0
209499,"PhD, University of Twente",@utwente.nl,145,jAhBL58AAAAJ,{'indices'},polymer|composites|3D/4D Printing|Coatings,Prasansha Rastogi,https://scholar.google.com/citations?view_op=medium_photo&user=jAhBL58AAAAJ,144,4,4,4,4,0,0
209500,"Post doctoral researcher, University of Nebraska Lincoln",@unl.edu,144,paTfRSUAAAAJ,{'indices'},Organic chemistry|polymer|waste valorization|food processing,Jhinuk Gupta,https://scholar.google.com/citations?view_op=medium_photo&user=paTfRSUAAAAJ,103,4,3,2,2,0,0
209501,"Lecturer, Technical Foundation Department, Universiti Kuala Lumpur Malaysian Institute of …",@unikl.edu.my,144,4cf_ZUEAAAAJ,{'indices'},materials|composite|mechanical|green technology|polymer,Muhammad Abdul Mun'aim Bin Mohd Idrus,https://scholar.google.com/citations?view_op=medium_photo&user=4cf_ZUEAAAAJ,102,5,4,4,4,0,0
209502,"Lecturer of physics, Industrial Education College, University of Beni Suef",,144,Wjxn7bwAAAAJ,{'indices'},polymer|DSC|Dielectric,mohamed ismail,https://scholar.google.com/citations?view_op=medium_photo&user=Wjxn7bwAAAAJ,83,1,1,1,1,0,0
209503,Hankook Tire & Technology Co. R&D Center,@hankooktire.com,144,WDe5exMAAAAJ,{'indices'},Tire compound|Wear|Polymer,Kihyun Kim,https://scholar.google.com/citations?view_op=medium_photo&user=WDe5exMAAAAJ,121,8,7,6,5,0,0
209504,Duangdong university of technology,,144,62qYjwwAAAAJ,{'indices'},polymer,Jiayi Xie,https://scholar.google.com/citations?view_op=medium_photo&user=62qYjwwAAAAJ,142,7,7,5,5,0,0
209505,"PhD candidate, Georgia Institute of Technology",@gatech.edu,143,FcqwCIYAAAAJ,{'indices'},rheology|nanocellulose materials|polymer,Jianshan Liao,https://scholar.google.com/citations?view_op=medium_photo&user=FcqwCIYAAAAJ,141,5,5,5,5,0,0
209506,Universitat Politècnica de Catalunya,@upc.edu,143,svhLRwYAAAAJ,{'indices'},Chemistry|Analytical|Food|Polymer|Health,Gádor Indra Hidalgo,https://scholar.google.com/citations?view_op=medium_photo&user=svhLRwYAAAAJ,143,4,4,3,3,0,0
209507,University of Wisconsin-Madison,@wisc.edu,143,v-iK9JgAAAAJ,{'indices'},Polymer|Materials Science and Engineering,Jian Sun,https://scholar.google.com/citations?view_op=medium_photo&user=v-iK9JgAAAAJ,142,5,5,5,5,0,0
209508,"PhD Candidate of Mechanical Engineering, University of Saskatchewan",@usask.ca,142,mtozOpgAAAAJ,{'indices'},Self-healing|Corrosion|Coating|Layer-by-Layer|Polymer,Fan Fan,https://scholar.google.com/citations?view_op=medium_photo&user=mtozOpgAAAAJ,138,5,5,3,3,0,0
209509,"Lecturer of Chemical Engineering, Semarang State University",@mail.unnes.ac.id,142,E5cASJgAAAAJ,{'indices'},Chemical Engineering|Polymer|Material|Heterogeneous Catalyst,Catur Rini Widyastuti,https://scholar.google.com/citations?view_op=medium_photo&user=E5cASJgAAAAJ,115,5,5,3,3,0,0
209510,Korea Institute of Industrial Technology,@kitech.re.kr,141,jzm9tMcAAAAJ,{'indices'},cellulose|Lignin|composites|Polymer|Textronics,Jun-Seok Yeo,https://scholar.google.com/citations?view_op=medium_photo&user=jzm9tMcAAAAJ,138,7,6,5,5,0,0
209511,"HKUST(17'-), NCEPU(10'-17')",@connect.ust.hk,141,hxdpuCIAAAAJ,{'indices'},Heat Transfer|First Principles Calculation|Perovskite|polymer|thermal barrier coating,Jiongzhi Zheng (郑炯智),https://scholar.google.com/citations?view_op=medium_photo&user=hxdpuCIAAAAJ,135,3,3,3,3,0,0
209512,"Department of Science Laboratory Technology, Federal Polytechnic Nasarawa, Nigeria",,140,pfQ-BwkAAAAJ,{'indices'},chemistry|polymer|renewable energy|conducting polymer. organic electronics,Ikechukwu Daniel Anyaogu,https://scholar.google.com/citations?view_op=medium_photo&user=pfQ-BwkAAAAJ,99,3,3,3,3,0,0
209513,LG Electronics,@lge.com,140,8pXjQtsAAAAJ,{'indices'},Printed electronics|PVD|metal composite|polymer,Jeong-Beom Nam,https://scholar.google.com/citations?view_op=medium_photo&user=8pXjQtsAAAAJ,67,5,5,5,1,0,0
209514,"Scientist, Bristol Myers Squibb",@bms.com,140,06uqGn0AAAAJ,{'indices'},Mass Spectrometry|Protein Structure|Protein-ligand Interactions|Solid-State NMR|Polymer,Xiaoran Roger Liu,https://scholar.google.com/citations?view_op=medium_photo&user=06uqGn0AAAAJ,140,7,7,6,6,0,0
209515,Georgia Institute of Technology,@gatech.edu,140,ROmYHWsAAAAJ,{'indices'},polymer|nanomaterial|energy conversion|catalysis,Shuang Liang,https://scholar.google.com/citations?view_op=medium_photo&user=ROmYHWsAAAAJ,139,7,7,5,5,0,0
209516,Rutger University,@scarletmail.rutgers.edu,140,_-XYwvUAAAAJ,{'indices'},Ceramics|Polymer|charactrization|boron carbide,kanak kuwelkar,https://scholar.google.com/citations?view_op=medium_photo&user=_-XYwvUAAAAJ,138,5,5,5,5,0,0
209517,University of Cambridge,@cam.ac.uk,139,c26MZNUAAAAJ,{'indices'},polymer|colloids|surface chemistry|self-assembly,Chi Hu,https://scholar.google.com/citations?view_op=medium_photo&user=c26MZNUAAAAJ,125,5,5,4,4,0,0
209518,,@aucklanduni.ac.nz,138,ySDlf4gAAAAJ,{'indices'},Nanocomposites|Nanocaly|Graphene|Polymer|Rubber,Abdolmajid Alipour,https://scholar.google.com/citations?view_op=medium_photo&user=ySDlf4gAAAAJ,80,5,4,3,3,0,0
209519,서울대학교 박사과정/LG화학 책임연구원,@snu.ac.kr,138,JUrwJVsAAAAJ,{'indices'},Lithium ion battery|Photoresist|Solar cell|Polymer|Organic chemistry,Eunseok PARK,https://scholar.google.com/citations?view_op=medium_photo&user=JUrwJVsAAAAJ,70,2,2,2,1,0,0
209520,Research Center in Applied Chemistry (CIQA),@ciqa.edu.mx,137,OqlyiH0AAAAJ,{'indices'},materials science|nanotechnology|metal nanoparticles|synthesis|polymer,Elton Torres Zanoni,https://scholar.google.com/citations?view_op=medium_photo&user=OqlyiH0AAAAJ,130,6,6,5,5,0,0
209521,"Graduate Student, Seoul National University",@snu.ac.kr,137,lRdMw-kAAAAJ,{'indices'},Chemistry|Polymer|Self-assembly,Sanghee Yang,https://scholar.google.com/citations?view_op=medium_photo&user=lRdMw-kAAAAJ,137,7,7,6,6,0,0
209522,Department of Materials Engineering and Industrial Technologies and INSTM Research Unit …,,136,ZcMdGR8AAAAJ,{'indices'},material science|composite|polymer|photovoltaic|packaging,Michele Detassis,https://scholar.google.com/citations?view_op=medium_photo&user=ZcMdGR8AAAAJ,23,3,3,3,1,0,0
209523,"IMRCP, INP Purpan",@cpe.fr,135,BGcnyN8AAAAJ,{'indices'},nanotechnologie|AFFFF|polymer|polymersomes|oncology,Ugo TILL,https://scholar.google.com/citations?view_op=medium_photo&user=BGcnyN8AAAAJ,119,5,5,5,5,0,0
209524,Research Scholar,,135,MFv_Z8cAAAAJ,{'indices'},Polymer|Nano|Textile Fabrics,SUKANTA PAL,https://scholar.google.com/citations?view_op=medium_photo&user=MFv_Z8cAAAAJ,130,6,6,3,3,0,0
209525,Assoc. Prof. Dr. IIUM,@iium.edu.my,135,YlT9ZSEAAAAJ,{'indices'},polymer|composite|biocomposite|conductive polymer|rubbber & latex technology,Maizatulnisa Othman,https://scholar.google.com/citations?view_op=medium_photo&user=YlT9ZSEAAAAJ,96,4,4,2,2,0,0
209526,"PhD, Chalmers University of Technology",@chalmers.se,134,gkMrm_cAAAAJ,{'indices'},Polymer|Nanotechnology|Nano-fabrication,Mohammadreza Alizadehheidari,https://scholar.google.com/citations?view_op=medium_photo&user=gkMrm_cAAAAJ,109,5,4,3,3,0,0
209527,İzmir Katip Çelebi University,@ikc.edu.tr,134,1u3xXAsAAAAJ,{'indices'},physic|chemistry|polymer|composite|mechanic,Nusret Kaya,https://scholar.google.com/citations?view_op=medium_photo&user=1u3xXAsAAAAJ,104,4,4,4,4,0,0
209528,Universitas Mercubuana,@mercubuana.ac.id,134,cItAAdYAAAAJ,{'indices'},polymer|ion-selective electrode|renewable energy,Sagir Alva,https://scholar.google.com/citations?view_op=medium_photo&user=cItAAdYAAAAJ,104,6,6,2,2,0,0
209529,Teaching in Materials Engineering / University of Technology,@uotechnology.edu.iq,134,7C-834gAAAAJ,{'indices'},Polymer|Composites|Boi-materials|Nano particles,"Reem Alaa Mohammed , Reem A. Mohammed , RA Mohamed",https://scholar.google.com/citations?view_op=medium_photo&user=7C-834gAAAAJ,134,9,9,8,8,0,0
209530,"KLE's BK College, Chikodi, Belagavi, Karnataka",@iisc.ac.in,133,oDTrXkEAAAAJ,{'indices'},Thin films|Glass|Polymer|Chalcogenide Glasses,Dr. RAMANNA R,https://scholar.google.com/citations?view_op=medium_photo&user=oDTrXkEAAAAJ,78,7,5,3,1,0,0
209531,Georgia Institute of Technology,@gatech.edu,133,gcHQ0qsAAAAJ,{'indices'},polymer,Fan Wu,https://scholar.google.com/citations?view_op=medium_photo&user=gcHQ0qsAAAAJ,133,7,7,6,6,0,0
209532,Gauhati University,,133,5rVDcicAAAAJ,{'indices'},Polymer,Montu Moni Bora,https://scholar.google.com/citations?view_op=medium_photo&user=5rVDcicAAAAJ,109,4,4,3,3,0,0
209533,"Chemical and biomedical engineering, Florida State University",@my.fsu.edu,133,sUixQhwAAAAJ,{'indices'},polymer|lignin|graft copolymerization,Hailing Liu,https://scholar.google.com/citations?view_op=medium_photo&user=sUixQhwAAAAJ,130,5,5,4,4,0,0
209534,Ph.D Polymer,,133,VnpqPw0AAAAJ,{'indices'},Polymer,masoud peymannia,https://scholar.google.com/citations?view_op=medium_photo&user=VnpqPw0AAAAJ,120,4,4,4,4,0,0
209535,Hanyang University,@hanyang.ac.kr,133,hBQ9mD8AAAAJ,{'indices'},Polymer|Composite|Fiber,Joo Hyung Lee,https://scholar.google.com/citations?view_op=medium_photo&user=hBQ9mD8AAAAJ,105,4,4,3,3,0,0
209536,Assoc. Prof.,,133,57sFDdUAAAAJ,{'indices'},Fire|Fire fighting and Materials flammability …|polymer|textile,AA Younis,https://scholar.google.com/citations?view_op=medium_photo&user=57sFDdUAAAAJ,110,7,6,7,4,0,0
209537,"Assistant Lecturer of Chemistry, University of Basrah, Polymer Research Center",@uobasrah.edu.iq,133,E58OZ3UAAAAJ,{'indices'},Catalysis|Nanoparticles|Molecular Catalyst|Polymer,Dr. Einas Abood,https://scholar.google.com/citations?view_op=medium_photo&user=E58OZ3UAAAAJ,107,6,5,6,5,0,0
209538,"Phd, Textile Nanochemistry, Isfahan University of Technology",@alumni.iut.ac.ir,132,tLroBuQAAAAJ,{'indices'},Nanocomposite|Polymer|Aerogel|Surface Energy|Oil Absorption,Saeed Salimian,https://scholar.google.com/citations?view_op=medium_photo&user=tLroBuQAAAAJ,132,7,7,5,5,0,0
209539,"Iran Polymer and Petrochemical Institute, Tehran, Iran",@ippi.ac.ir,132,rqgnyfIAAAAJ,{'indices'},Polymer|Membranes|Gas separation|Fuel cell,Mohammad Bagher Karimi,https://scholar.google.com/citations?view_op=medium_photo&user=rqgnyfIAAAAJ,132,5,5,4,4,0,0
209540,University of Washington,@u.washington.edu,131,zf-MM_AAAAAJ,{'indices'},Nanotechnology|nanofabrication|polymer|semiconductor|solar cell,Joseph H. Wei,https://scholar.google.com/citations?view_op=medium_photo&user=zf-MM_AAAAAJ,18,4,3,4,0,0,0
209541,Abbott Laboratories,@abbott.com,131,XiUWWeYAAAAJ,{'indices'},Monoclonal Antibodies|Mass spectrometry|Polymer,Weijing Liu,https://scholar.google.com/citations?view_op=medium_photo&user=XiUWWeYAAAAJ,110,8,8,6,6,0,0
209542,Hong Kong University of Science and Technology,@connect.ust.hk,131,EX0Ou2MAAAAJ,{'indices'},Thermoelectric|polymer|hybrid,Lim Khak Ho,https://scholar.google.com/citations?view_op=medium_photo&user=EX0Ou2MAAAAJ,131,6,6,5,5,0,0
209543,Centre for Nano science and Nanotechnology,,131,YUq098gAAAAJ,{'indices'},Nanoscience|Material Science|Sensors|Polymer|Hydrothermal,Nahid Chaudhary,https://scholar.google.com/citations?view_op=medium_photo&user=YUq098gAAAAJ,131,6,6,5,5,0,0
209544,"Physics Department, associated Professor",@fayoum.edu.eg,130,WItNRicAAAAJ,{'indices'},Material Sciences|solar energy|Polymer,Mohamed Yousef  ElZayat,https://scholar.google.com/citations?view_op=medium_photo&user=WItNRicAAAAJ,59,5,3,4,2,0,0
209545,Tulane University,@tulane.edu,130,CiIQT6YAAAAJ,{'indices'},ACOMP|Energy storage material|lithium ion battery|polymer|DFT simulation,Aide Wu,https://scholar.google.com/citations?view_op=medium_photo&user=CiIQT6YAAAAJ,107,6,5,5,3,0,0
209546,"Universiti Malaysia Perlis, Malaysia",@studentmail.unimap.edu.my,130,qHXSZ9oAAAAJ,{'indices'},Polymer,Mustaffa Zainal,https://scholar.google.com/citations?view_op=medium_photo&user=qHXSZ9oAAAAJ,130,7,7,3,3,0,0
209547,-,@cnu.ac.kr,129,mIXTG-gAAAAJ,{'indices'},ion-exchange membrane & beads|synthesis|polymer,JINSUN KOO,https://scholar.google.com/citations?view_op=medium_photo&user=mIXTG-gAAAAJ,79,4,4,4,2,0,0
209548,"Ph.D candidate, North China Electric Power Univerisity",@ncepu.edu.cn,129,XSDizhwAAAAJ,{'indices'},Electrical|Dielectric|Polymer|Spacecraft|and so on.,Sichen Qin,https://scholar.google.com/citations?view_op=medium_photo&user=XSDizhwAAAAJ,129,6,6,3,3,0,0
209549,"Department of Chemistry, Universitas Bengkulu",@unib.ac.id,128,ZmVEp3MAAAAJ,{'indices'},Polymer|Membrane and Conducting Material,Irfan Gustian,https://scholar.google.com/citations?view_op=medium_photo&user=ZmVEp3MAAAAJ,90,6,5,6,2,0,0
209550,"Hacettepe Üniversitesi, RWTH Aachen University",@hacettepe.edu.tr,128,jg_SfjwAAAAJ,{'indices'},Catalysis|Titanium dioxide|Material Science|Polymer|Water oxidation,Kadriye Özlem Hamaloğlu,https://scholar.google.com/citations?view_op=medium_photo&user=jg_SfjwAAAAJ,90,5,5,4,4,0,0
209551,University of Münster,@uni-muenster.de,128,27dC4kAAAAAJ,{'indices'},polymer,Xiaolian Qiang,https://scholar.google.com/citations?view_op=medium_photo&user=27dC4kAAAAAJ,117,6,6,4,4,0,0
209552,Assistant professor III,@lko.amity.edu,127,rSXqAZAAAAAJ,{'indices'},Macrocyclic chemistry|polymer|plastics|pollution|environment science,Monika Kamboj,https://scholar.google.com/citations?view_op=medium_photo&user=rSXqAZAAAAAJ,72,8,5,7,3,0,0
209553,"Postdoctoral Researcher, University of Houston",@central.uh.edu,127,LeroCZcAAAAJ,{'indices'},Polymer|Melt Structure|Crystallization|Phase Separation|Thermodynamic Interaction,Xuejian Chen,https://scholar.google.com/citations?view_op=medium_photo&user=LeroCZcAAAAJ,119,6,6,5,5,0,0
209554,University of Tasmania,@utas.edu.au,127,-8uFY9UAAAAJ,{'indices'},Polymer|Drug Delivery|Photochemistry|Metal catalysis,Meiqiong Tang,https://scholar.google.com/citations?view_op=medium_photo&user=-8uFY9UAAAAJ,127,5,5,5,5,0,0
209555,Washington State University,@wsu.edu,127,u22OhGUAAAAJ,{'indices'},Polymer|Chemical recycling,Lin Shao,https://scholar.google.com/citations?view_op=medium_photo&user=u22OhGUAAAAJ,127,5,5,5,5,0,0
209556,Georgia-Pacific Chemicals LLC,@gapac.com,126,gWjifYEAAAAJ,{'indices'},Materials|Chemistry|Organic Chemistry|Polymer,Robert William Miller,https://scholar.google.com/citations?view_op=medium_photo&user=gWjifYEAAAAJ,104,3,3,2,2,0,0
209557,Jurusan Fisika FST UIN Syarief Hidayatullah,@uinjkt.ac.id,126,ZiH4jU4AAAAJ,{'indices'},Polymer|Instrumentasi,Ambran Hartono,https://scholar.google.com/citations?view_op=medium_photo&user=ZiH4jU4AAAAJ,111,6,5,3,3,0,0
209558,"Research Assistant, Arizona State University",@intel.com,125,9U-FspkAAAAJ,{'indices'},Electrochemistry|Photocatalyst|Water treatment|Polymer,Man Li,https://scholar.google.com/citations?view_op=medium_photo&user=9U-FspkAAAAJ,115,6,6,5,5,0,0
209559,nanyang technological university,@e.ntu.edu.sg,125,qqJUevMAAAAJ,{'indices'},polymer,junluo feng ,https://scholar.google.com/citations?view_op=medium_photo&user=qqJUevMAAAAJ,45,5,3,3,1,0,0
209560,"Centre de Recherche Paul Pascal, CNRS",@crpp-bordeaux.cnrs.fr,125,R-ZAZLIAAAAJ,{'indices'},Polymer|Nanoparticles|Catalysis|Porous Materials,Romain Poupart,https://scholar.google.com/citations?view_op=medium_photo&user=R-ZAZLIAAAAJ,124,8,8,7,7,0,0
209561,Rensselaer Polytechnic Institute,@rpi.edu,125,t_mzCmYAAAAJ,{'indices'},Polymer|Processing|Rheology|Polymer physics,Younghan Song,https://scholar.google.com/citations?view_op=medium_photo&user=t_mzCmYAAAAJ,125,7,7,5,5,0,0
209562,Researcher,@tec.mx,123,3mjtyZEAAAAJ,{'indices'},biomaterials|ceramics|polymer,WENDY ORTEGA,https://scholar.google.com/citations?view_op=medium_photo&user=3mjtyZEAAAAJ,73,7,5,3,3,0,0
209563,Université M'hamed Bougara de Boumerdès,@univ-boumerdes.dz,123,XVXfslMAAAAJ,{'indices'},polymer|dielectric|relaxation,Wafik mohammed  Khemici,https://scholar.google.com/citations?view_op=medium_photo&user=XVXfslMAAAAJ,68,6,5,5,2,0,0
209564,Virginia Tech,@vt.edu,123,nIYJdDYAAAAJ,{'indices'},Polymer,Ke Cao,https://scholar.google.com/citations?view_op=medium_photo&user=nIYJdDYAAAAJ,83,5,5,3,3,0,0
209565,university of Illinois at urbana-champaign,,122,Pw5tLewAAAAJ,{'indices'},chemistry|materials|polymer|nano,jun-feng chen,https://scholar.google.com/citations?view_op=medium_photo&user=Pw5tLewAAAAJ,105,3,3,2,2,0,0
209566,Istituto Italiano di Tecnologia,@iit.it,122,cZg0jIcAAAAJ,{'indices'},Chemistry|Polymer|Wetting|Coating,Sara Naderizadeh,https://scholar.google.com/citations?view_op=medium_photo&user=cZg0jIcAAAAJ,116,7,7,5,5,0,0
209567,Department of Chemistry,,122,-wc4MUAAAAAJ,{'indices'},Polymer|Drug Delivery|Textile|Paint Chemistry,Dr. Muhammad Asif Javaid,https://scholar.google.com/citations?view_op=medium_photo&user=-wc4MUAAAAAJ,121,7,6,5,5,0,0
209568,University of Tabriz,,122,5UBYB6sAAAAJ,{'indices'},Dendrimer|Drug delivery|Polymer|nanocomposite|carbohydrates,Soheyla Karimi,https://scholar.google.com/citations?view_op=medium_photo&user=5UBYB6sAAAAJ,113,6,6,6,5,0,0
209569,Tata steel Ltd,@tatasteel.com,121,BT00pwoAAAAJ,{'indices'},corrosion|coating|polymer|electroplating,Akshya Kumar Guin,https://scholar.google.com/citations?view_op=medium_photo&user=BT00pwoAAAAJ,74,6,6,3,2,0,0
209570,"Chemical Engineering, Thapar Institute of Engieering and Technology",,121,ysIYsnEAAAAJ,{'indices'},Polymer|Degradation kinetics|Biodegradation|Biodegradation kinetics,Dev K Mandal,https://scholar.google.com/citations?view_op=medium_photo&user=ysIYsnEAAAAJ,121,7,7,3,3,0,0
209571,"Lecturer, University Ferhat Abbas Setif 1- Algeria",@univ-setif.dz,121,7wwew8oAAAAJ,{'indices'},polymer|chemistry|plants|corrosion,Souad Djellali,https://scholar.google.com/citations?view_op=medium_photo&user=7wwew8oAAAAJ,110,5,5,4,4,0,0
209572,"Department of Mechanical Engineering, Curtin University",@postgrad.curtin.edu.au,121,kkHDk7MAAAAJ,{'indices'},Tribology|Wear|Friction|Materials Engineering|Polymer,Ferial Hakami,https://scholar.google.com/citations?view_op=medium_photo&user=kkHDk7MAAAAJ,106,6,6,5,5,0,0
