,Unnamed: 0,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
330,7246,Infantile stimulation and perinatal administration of Ro 15–1788: additive anxiety-reducing effects in rats,1990.0,Alberto Fernández-Teruel and Rosa Maria Escorihuela and Pedro Jiménez and Adolf Tobeña,191.0,European journal of pharmacology,1,111-114,Elsevier,Both postnatal handling of rat pups and perinatal treatment with Ro 15–1788 have been reported to reduce the emotional reactivity of the rats in adulthood. as measured by open field behavior. by the corticosterone response to stress. and by labyrinth and novelty-induced behaviors. We now report results obtained with a well-validated animal model of anxiety (i.e. the elevated plus-maze) that support and extend these previous findings. The results show the clearest reduction of anxiety-related behavior when postnatal handling and perinatal Ro 15–1788 administration were simultaneous.,True,rN2tDIgAAAAJ:Wp0gIr-vW9MC,32,https://www.sciencedirect.com/science/article/pii/0014299990941046,7894998266390472723,/scholar?cites=7894998266390472723,,,0,1,4Qa9JG4AAAAJ | rN2tDIgAAAAJ | H2MP0fgAAAAJ | y9ickJoAAAAJ
331,7247,Beneficial effects of infantile stimulation on coping (avoidance) behavior in rats are prevented by perinatal blockade of benzodiazepine receptors with Ro 15-1788,1991.0,RM Escorihuela and A Fernández-Teruel and FJ Nunez and A Zapata and A Tobeña,126.0,Neuroscience letters,1,45-48,Elsevier,The present study shows that postnatal ‘consistent’ handling (CH; which consisted of removing the pups from the nest and placing them individually in plastic cages lined with paper towel for a period of 15 min daily between 1 and 22 postnatal days) of rats had long-lasting improving effects on coping with a stressful task (i.e. enhancement on the early acquisition of two-way active avoidance). but such effects were completely prevented when CH treatment was combined with chronic perinatal Ro 15-1788 (7 mg/kg/day. between prenatal day 19 and postnatal day 22) administration (i.e. blockade of benzodiazepine receptor (BZR)). A long-lasting decremental effect was also observed in the same task in rats which received postnatal ‘inconsistent’ handling (INCH; in which stimulation of pups was changed every day between 1 and 22 postnatal days). without being affected by the concomitant perinatal Ro 15-1788 …,True,rN2tDIgAAAAJ:9ZlFYXVOiuMC,31,https://www.sciencedirect.com/science/article/pii/0304394091903673,10930137112580278283,/scholar?cites=10930137112580278283,,http://www.academia.edu/download/48158390/0304-3940_2891_2990367-320160818-22567-1m6p6n8.pdf,0,1,rN2tDIgAAAAJ | 4Qa9JG4AAAAJ | None | jso0DpoAAAAJ | y9ickJoAAAAJ
332,7248,Voluntary Exercise Promotes Beneficial Anti-aging Mechanisms in SAMP8 Female Brain,2014.0,Sergi Bayod and Carolina Guzmán-Brambila and Sandra Sanchez-Roige and Jaume F Lalanza and Perla Kaliman and Daniel Ortuño-Sahagun and Rosa M Escorihuela and Mercè Pallàs,55.0,Journal of Molecular Neuroscience,2,525-532,Springer US,Regular physical exercise mediates health and longevity promotion involving Sirtuin 1 (SIRT1)-regulated pathways. The anti-aging activity of SIRT1 is achieved. at least in part. by means of fine-tuning the adenosine monophosphate (AMP)-activated protein kinase (AMPK) pathway by preventing the transition of an originally pro-survival program into a pro-aging mechanism. Additionally. SIRT1 promotes mitochondrial function and reduces the production of reactive oxygen species (ROS) through regulating peroxisome proliferator-activated receptor γ coactivator 1α (PGC-1α). the master controller of mitochondrial biogenesis. Here. by using senescence-accelerated mice prone 8 (SAMP8) as a model for aging. we determined the effect of wheel-running as a paradigm for long-term voluntary exercise on SIRT1-AMPK pathway and mitochondrial functionality measured by oxidative phosphorylation (OXPHOS …,True,rN2tDIgAAAAJ:TFP_iSt0sucC,30,https://link.springer.com/article/10.1007/s12031-014-0376-6,12577021748266440911,/scholar?cites=12577021748266440911,,,0,1,MJaCId8AAAAJ | F35Rsz8AAAAJ | -_BYQwwAAAAJ | None | None | None | rN2tDIgAAAAJ | lcwElTEAAAAJ
333,7249,How we train undergraduate medical students in decoding patients’ nonverbal clues,2011.0,Beatriz Molinuevo and Rosa M Escorihuela and Albert Fernández-Teruel and Adolf Tobeña and Rafael Torrubia,33.0,Medical teacher,10,804-807,Taylor & Francis,Background: Communication skills (CS) and the psychosocial dimensions of patient care are currently considered core competencies in medical schools. CS programs have focused on verbal communication rather than the nonverbal communication.Aim: To present a training program aimed to decode patients’ nonverbal clues for second year medical students implemented at the School of Medicine of the Autonomous University of Barcelona.Method: A description of a theoretical framework. principles. general and specific goals. learning settings. strategies. skills. and assessment tools.Results: A model of training for preclinical medical students in decoding patients’ nonverbal clues is shown. The students have shown satisfaction with the program.Conclusions: The detection of patients’ nonverbal clues can be regarded as a humanistic skill that can be defined. trained. and evaluated. The program can be …,True,rN2tDIgAAAAJ:M3NEmzRMIkIC,27,https://www.tandfonline.com/doi/abs/10.3109/0142159X.2011.588737,2351977017671704499,/scholar?cites=2351977017671704499,,https://www.researchgate.net/profile/Rosa_Escorihuela/publication/51669727_How_we_train_undergraduate_medical_students_in_decoding_patients'_nonverbal_clues/links/0fcfd512c7b0c22cdb000000.pdf,0,1,3dioFSAAAAAJ | rN2tDIgAAAAJ | 4Qa9JG4AAAAJ | y9ickJoAAAAJ | Ky3NzZkAAAAJ
334,7250,Limits of habituation and extinction: implications for relapse prevention programs in addictions,1993.0,Adolf Tobeña and Alberto Fernández-Teruel and Rosa Maria Escorihuela and Juan Francisco Núñez and Agustin Zapata and Pilar Ferré and Rosario Sánchez,32.0,Drug and alcohol dependence,3,209-217,Elsevier,Problems in the application of exposure techniques to the management of long term dishabituation in addicts are discussed in the light of human and animal evidence. Extinction and habituation of responses to drug cues or drug aftereffects are unstable and strongly dependent on context. thus limiting the effectiveness of cue exposure treatments in the prevention of relapse. Several strategies are suggested to improve the stability of extinction and habituation in order to enduringly prevent relapse in addictions.(i) Warning patients about the episodic resurgence of unexpected urges or cravings precipitated by conditioned contexts and exposing them to such contexts.(ii) To obtain a maximum protection against relapse. extinction should ‘recreate’all the original learning contexts (ie all possible drug cues).(iii) The behavioral chains involved in self administering drugs ought to be incorporated into cue exposure treatments (without permitting consummatory responses) in order to decrease their signal value as cues for drugs.,True,rN2tDIgAAAAJ:dhFuZR0502QC,27,http://www.academia.edu/download/49660148/0376-8716_2893_2990085-520161017-23473-106bdo9.pdf,12755805481404060646,/scholar?cites=12755805481404060646,,http://www.academia.edu/download/49660148/0376-8716_2893_2990085-520161017-23473-106bdo9.pdf,0,1,y9ickJoAAAAJ | 4Qa9JG4AAAAJ | rN2tDIgAAAAJ | lTiU_pIAAAAJ | jso0DpoAAAAJ | qivqs9AAAAAJ | 0i3GiHsAAAAJ
335,7251,Macroautophagic process was differentially modulated by long-term moderate exercise in rat brain and peripheral tissues,2014.0,S Bayod and J Del Valle and C Pelegri and J Vilaplana and AM Canudas and A Camins and A Jimenez and S Sanchez-Roige and JF Lalanza and RM Escorihuela and M Pallas,65.0,Journal of Physiology and Pharmacology,2,229-239,POLISH PHYSIOLOGICAL SOC,The autophagic process is a lysosomal degradation pathway. which is activated during stress conditions. such as starvation or exercise. Regular exercise has beneficial effects on human health. including neuroprotection. However. the cellular mechanisms underlying these effects are incompletely understood. Endurance and a single bout of exercise induce autophagy not only in brain but also in peripheral tissues. However. little is known whether autophagy could be modulated in brain and peripheral tissues by long-term moderate exercise. Here. we examined the effects on macroautophagy process of long-term moderate treadmill training (36 weeks) in adult rats both in brain (hippocampus and cerebral cortex) and peripheral tissues (skeletal muscle. liver and heart). We assessed mTOR activation and the autophagic proteins Beclin 1. p62. LC3B (LC3B-II/LC3B-I ratio) and the lysosomal protein LAMP1. as well as the ubiquitinated proteins. Our results showed in the cortex of exercised rats an inactivation of mTOR. greater autophagy flux (increased LC3-II/LC3-I ratio and reduced p62) besides increased LAMP1. Related with these effects a reduction in the ubiquitinated proteins was observed. No significant changes in the autophagic pathway were found either in hippocampus or in skeletal and cardiac muscle by exercise. Only in the liver of exercised rats mTOR phosphorylation and p62 levels increased. which could be related with beneficial metabolic effects in this organ induced by exercise. Thus. our findings suggest that long-term moderate exercise induces autophagy specifically in the cortex.,True,rN2tDIgAAAAJ:hMod-77fHWUC,26,http://www.jpp.krakow.pl/journal/archive/04_14/pdf/229_04_14_article.pdf,16321274697350141254,/scholar?cites=16321274697350141254,,http://www.jpp.krakow.pl/journal/archive/04_14/pdf/229_04_14_article.pdf,0,1,BfoIvRAAAAAJ | PiQR6n0AAAAJ | 4aPoZ2EAAAAJ | fCdqxwwAAAAJ | Sap_KCoAAAAJ | q0hrLzwAAAAJ | L5bDEyAAAAAJ | -_BYQwwAAAAJ | IeoZp7YAAAAJ | rN2tDIgAAAAJ | lcwElTEAAAAJ
336,7252,Macroautophagic process was differentially modulated by long-term moderate exercise in rat brain and peripheral tissues,2014.0,Sergi Bayod Gimeno and Jaume del Valle i Maciā and Carme Pelegrí i Gabaldā and Jordi Vilaplana i Hortensi and Anna-Maria Canudas Teixidó and Antoni Camins Espuny and Andrés Jiménez Guerrero and Sandra Sanchez-Roige and Jaume F Lalanza and Rosa M Escorihuela and Pallās i Llibería,,"Journal of Physiology and Pharmacology, 2014, vol. 65, num. 2, p. 229-239",,,Polish Physiological Society,The autophagic process is a lysosomal degradation pathway. which is activated during stress conditions. such as starvation or exercise. Regular exercise has beneficial effects on human health. including neuroprotection. However. the cellular mechanisms underlying these effects are incompletely understood. Endurance and a single bout of exercise induce autophagy not only in brain but also in peripheral tissues. However. little is known whether autophagy could be modulated in brain and peripheral tissues by long-term moderate exercise. Here. we examined the effects on macroautophagy process of long-term moderate treadmill training (36 weeks) in adult rats both in brain (hippocampus and cerebral cortex) and peripheral tissues (skeletal muscle. liver and heart). We assessed mTOR activation and the autophagic proteins Beclin 1. p62. LC3B (LC3B-II/LC3B-I ratio) and the lysosomal protein LAMP1. as well as the ubiquitinated proteins. Our results showed in the cortex of exercised rats an inactivation of mTOR. greater autophagy flux (increased LC3-II/LC3-I ratio and reduced p62) besides increased LAMP1. Related with these effects a reduction in the ubiquitinated proteins was observed. No significant changes in the autophagic pathway were found either in hippocampus or in skeletal and cardiac muscle by exercise. Only in the liver of exercised rats mTOR phosphorylation and p62 levels increased. which could be related with beneficial metabolic effects in this organ induced by exercise. Thus. our findings suggest that long-term moderate exercise induces autophagy specifically in the cortex,True,rN2tDIgAAAAJ:b0M2c_1WBrUC,26,https://www.recercat.cat/handle/2072/241432,16321274697350141254,/scholar?cites=16321274697350141254,,,0,1,None | None | None | None | None | None | None | -_BYQwwAAAAJ | None | rN2tDIgAAAAJ | None
337,7253,Differential effects of cohort removal stress on the acoustic startle response of the Roman/Verh rat strains,2000.0,R Aguilar and L Gil and A Tobeña and RM Escorihuela and A Fernández-Teruel,30.0,Behavior Genetics,1,71-75,Kluwer Academic Publishers-Plenum Publishers,Male and female rats of the inbred Roman/Verh strains. which have been psychogenetically selected and bred for good (RHA-I/Verh) and extremely poor (RLA-I/Verh) two-way avoidance acquisition. were evaluated in an acoustic startle response test. One half of the rats of each strain and sex were previously subjected to 30 min of isolation by removal of their cage partners (“cohort removal”). During the testing session each animal received 40 acoustic stimuli at interstimulus intervals of 30 seconds. The hyperemotional RLA-I/Verh rats (especially the males) showed stronger acoustic startle responses than did their RHA-I/Verh counterparts. Startle amplitudes of the RLA-I/Verh males were further enhanced by the stress of 30 min isolation. whereas cohort removal did not significantly affect startle response amplitudes in RHA-I/Verh rats of either sex or in females of the RLA-I/Verh strain.,True,rN2tDIgAAAAJ:QIV2ME_5wuYC,25,https://link.springer.com/article/10.1023/A:1002042711672,8246247426217209374,/scholar?cites=8246247426217209374,,http://www.academia.edu/download/48441590/Differential_effects_of_cohort_removal_s20160830-6229-60lzlw.pdf,0,1,J3KkU5EAAAAJ | lRPe4Y4AAAAJ | y9ickJoAAAAJ | rN2tDIgAAAAJ | 4Qa9JG4AAAAJ
338,7254,Effects of prenatal diazepam on two-way avoidance behavior. swimming navigation and brain levels of benzodiazepine-like molecules in male Roman high-and low-avoidance rats,1995.0,P Driscoll and P Ferré and A Fernández-Teruel and A Tobeña and RM Escorihuela and M Levi de Stein and C Wolfman and J Medina,122.0,Psychopharmacology,1,51-57,Springer-Verlag,Utilizing psychogenetically selected Roman high- and low-avoidance rats (RHA/Verh and RLA/Verh). the present experiments investigated the effects of prenatally administered vehicle and diazepam (1 and 3 mg/kg per day. SC) on the behavior and neurochemistry of adult. male offspring. Active. two-way avoidance behavior was analyzed in 96 rats. at 6 months of age. and swimming navigation in 68 others. at 11 months. Three weeks after testing. selected brain areas from the latter animals were immunoassayed for benzodiazepine (BZD)-like molecules. The 3 mg/kg dose of diazepam both decreased freezing behavior in the shuttle box and reduced the hippocampal content of BZD-like molecules in the RLA/Verh male rats. Swimming navigation (spatial learning). at which the RLA/Verh rats were more adept. was not specifically affected by prenatal diazepam in either rat line. The possibility exists that an …,True,rN2tDIgAAAAJ:mB3voiENLucC,25,https://link.springer.com/article/10.1007/BF02246441,15717573530761374278,/scholar?cites=15717573530761374278,,,0,1,NvBJvGQAAAAJ | Zpa72ZUAAAAJ | 4Qa9JG4AAAAJ | y9ickJoAAAAJ | rN2tDIgAAAAJ | None | U4ePW2oAAAAJ | yv23NeIAAAAJ
339,7255,Struggling and flumazenil effects in the swimming test are related to the level of anxiety in mice,1994.0,P Ferré and A Teruel and RM Escorihuela and E Garcia and A Zapata and A Tobena,29.0,Neuropsychobiology,1,23-27,Karger Publishers,The possible involvement of anxiety and learning/memory processes in escape-directed (struggling) behavior in a two-trial swimming test was investigated in mice. as well as the differential effects that low doses of flumazenil (a benzodiazepine receptor antagonist) could display depending on the animals’ anxiety levels. Mice showing less anxiety in the plus-maze test exhibited less struggling behavior in the first swimming trial than the more anxious animals. suggesting a relationship between anxiety and struggling behavior in the swimming test. Flumazenil (5 mg/kg) given before the first swimming trial displayed differential effects depending upon the animals’ anxiety levels. Thus. it increased struggling behavior in the first swimming trial in ‘low-anxiety’ mice whereas the opposite tendency was observed in ‘high-anxiety’ animals. Struggling decreased in the second swimming trial in all the animals. giving support to …,True,rN2tDIgAAAAJ:-f6ydRqryjwC,25,https://www.karger.com/Article/Abstract/119058,18221043667899437496,/scholar?cites=18221043667899437496,,,0,1,Zpa72ZUAAAAJ | sf4_EhcAAAAJ | rN2tDIgAAAAJ | 3Y0NyCQAAAAJ | jso0DpoAAAAJ | y9ickJoAAAAJ
340,7256,Sodium valporate reduces immobility in the behavioral ‘depair’test in rats,1988.0,Alberto Fernánadez Truel and Ferrán Boix and Rosa María Escorihuela and Pilar Yáñez and Adolf Tobeña,152.0,European journal of pharmacology,1,1-7,Elsevier,The present study was conducted to investigate whether sodium valporate could affect immobility in the ‘behavioral despair’ test in rats. Acute (one injection). subacute (three injections) and chronic treatment with sodium valproate reduced the immobility time in this test. whereas a stimulation of motor activity in the open-field test was not observed with the same drug treatments. The anti-immobility activity of valproate was partially counteracted by the administration of bicuculline (2 mg/kg) or picrotoxin (1.4 mg/kg) before the immobility test. The data agree with previous findings from several animal models of depression of an antidepressant-like activity of GABA mimetics or agents which stimulate GABAergic function.,True,rN2tDIgAAAAJ:L8Ckcad2t8MC,25,https://www.sciencedirect.com/science/article/pii/0014299988908291,10818898226537518821,/scholar?cites=10818898226537518821,,,0,1,None | zQoJQUIAAAAJ | rN2tDIgAAAAJ | None | y9ickJoAAAAJ
341,7257,Infantile stimulation and the role of the benzodiazepine receptor system in adult acquisition of two-way avoidance behavior,1992.0,RM Escorihuela and A Fernández-Teruel and FJ Núñez and A Zapata and A Tobena,106.0,Psychopharmacology,2,282-284,Springer Berlin/Heidelberg,The present study shows that postnatal “consistent” handling (CH) of rats had long-lasting improving effects on coping with an stressful task (i.e. two-way active avoidance). and that such effects were partially prevented by acute Ro 15-1788 (antagonist of benzodiazepine receptor-BZR; 5 mg/kg) administration. Long-lasting detrimental effects in the same task were also observed in rats which received postnatal “inconsistent” handling (INCH). effects that were slightly increased by acute Ro 15-1788 treatment. Finally. Ro 15-1788 tended to increase avoidance acquisition in non-handled (NH) animals. The observed effects of Ro 15-1788 could be partially attributed to a differential modulation of the process of avoidance acquisition depending on postnatal treatments producing different levels of emotionality.,True,rN2tDIgAAAAJ:hC7cP41nSMkC,22,https://link.springer.com/article/10.1007/BF02801985,14294752392316021094,/scholar?cites=14294752392316021094,,,0,1,rN2tDIgAAAAJ | 4Qa9JG4AAAAJ | None | jso0DpoAAAAJ | y9ickJoAAAAJ
342,7258,Transmembrane signaling through phospholipase C in cortical and hippocampal membranes of psychogenetically selected rat lines,2001.0,Joan Sallés and Maider López de Jesús and Oscar Goñi and Alberto Fernández-Teruel and Peter Driscoll and Adolf Tobeña and Rosa Maria Escorihuela,154.0,Psychopharmacology,2,115-125,Springer-Verlag, Rationale: One of the major pathways for neurotransmitter signaling involves phosphoinositide-specific and G-protein-dependent phospholipase C-β (PLC-β). which stimulates the formation of inositol 1.4.5-trisphosphate and diacylglycerol. Serotonergic and muscarinic-cholinergic signals in the brain are largely mediated through the hydrolysis of phosphoinositides by PLC. Objectives: The aim of the experiments reported here was to explore the potential differences in neurotransmitter receptor coupling to PLC in Roman high-avoidance (RHA)/Verh and Roman low-avoidance (RLA)/Verh rats. by examining the changes in agonist (carbachol. 5-methyltryptamine)-stimulated phosphoinositide hydrolysis in hippocampal and cortical membranes derived from the two rat lines. Methods: To investigate changes in receptor and G-protein coupling to PLC in the brains of these two psychogenetically selected rat lines …,True,rN2tDIgAAAAJ:e5wmG9Sq2KIC,21,https://link.springer.com/article/10.1007/s002130000621,14290356728947471429,/scholar?cites=14290356728947471429,,https://www.researchgate.net/profile/Alberto_Fernandez-Teruel/publication/12019519_Transmembrane_signaling_through_phospholipase_C_in_cortical_and_hippocampal_membranes_of_psychogenetically_selected_rat_lines/links/54d9fc2d0cf24647581ff60d.pdf,0,1,qhy5REsAAAAJ | None | dLXckCUAAAAJ | 4Qa9JG4AAAAJ | C3wwnGAAAAAJ | y9ickJoAAAAJ | rN2tDIgAAAAJ
343,7259,Pharmacological properties of the GABA A receptor complex from brain regions of (hypoemotional) Roman high-and (hyperemotional) low-avoidance rats,1998.0,Rachid Bentareha and Francisco Araujo and Diego Ruano and Peter Driscoll and Rosa M Escorihuela and Adolf Tobeña and Alberto Fernández-Teruel and Javier Vitorica,354.0,European journal of pharmacology,1,91-97,Elsevier,The pharmacological properties of benzodiazepine binding sites of the γ-aminobutyric acid (GABA) A receptor complex from cortical. hippocampal and cerebellar membranes of Roman high-avoidance (RHA/Verh) and Roman low-avoidance (RLH/Verh) rats were investigated. No major differences between the two lines were found in the binding parameters of [3 H] flunitrazepam (a non-selective agonist).[3 H] zolpidem (a Type I selective agonist) or [3 H] ethyl 8-azido-6-dihydro-5-methyl-6-oxo-4H-imidazol [1. 5-a]-[1. 4] benzodiazepine-3-carboxylate (Ro15-4513)(a partial inverse agonist). Neither the K d values nor the B max for these ligands differed between RHA/Verh and RLA/Verh rats in any of the brain regions studied. As a result. the proportion of Type I binding sites in cortical and hippocampal membranes of RHA/Verh and RLA/Verh rats or thediazepam-sensitive'and thediazepam-insensitive'binding sites in …,True,rN2tDIgAAAAJ:HDshCWvjkbEC,19,https://www.sciencedirect.com/science/article/pii/S0014299998004282,9182045327800074147,/scholar?cites=9182045327800074147,,http://www.academia.edu/download/39171365/54d9fc5c0cf2970e4e7d4b9a.pdf,0,1,None | inzeUxQAAAAJ | 18Dmb5IAAAAJ | C3wwnGAAAAAJ | rN2tDIgAAAAJ | y9ickJoAAAAJ | 4Qa9JG4AAAAJ | wBx2APYAAAAJ
344,7260,Differential interactions between ethanol and Ro 15-4513 on two anxiety tests in rats,1994.0,M Prunell and RM Escorihuela and A Fernandez-Teruel and JF Nunez and A Tobena,47.0,Pharmacology Biochemistry and Behavior,1,147-151,Elsevier,The effects of low (2 g/kg) and high (4 g/kg) doses of ethanol and their interaction with the imidazobenzodiazepine Ro 15-4513 (a partial inverse agonist of the benzodiazepine receptor) were studied in two different models of anxiety in rats: the “elevated plus-maze” test and the early acquisition of two-way (shuttlebox) avoidance. In the elevated plus-maze. ethanol (2 g/kg) increased the percentage of entries into the open arms (%EOA) and both ethanol doses increased the percentage of time spent into the open arms (%TOA). thus indicating an anxiolytic action which was reversed by Ro 15-4513 (5 mg/kg). By contrast. Ro 15-4513 did not counteract the anxiolytic effect of the low dose of ethanol in the acquisition of shuttlebox avoidance. Thus. the treatment with 2 g/kg of ethanol (plus either vehicle or Ro 115-4513) significantly. increased the total number of avoidances. Conversely. animals treated with 4 g/kg of …,True,rN2tDIgAAAAJ:qUcmZB5y_30C,19,https://www.sciencedirect.com/science/article/pii/0091305794901244,6431695042291229343,/scholar?cites=6431695042291229343,,,0,1,th8uVFoAAAAJ | rN2tDIgAAAAJ | 4Qa9JG4AAAAJ | xfYX9SgAAAAJ | y9ickJoAAAAJ
345,7261,Evaluating activity and emotional reactivity in a hexagonal tunnel maze: correlational and factorial analysis from a study with the Roman/Verh rat lines,1994.0,A Fernández-Teruel and RM Escorihuela and P Driscoll and A Tobeña and K Bättig,24.0,Behavior genetics,5,419-425,Kluwer Academic Publishers-Plenum Publishers,Two hundred forty 30-day-old Roman high- and low-avoidance (RHA/Verh and RLA/Verh) rats (divided equally by line and gender) which had received several peri- and/or postnatal treatments. forming two factorial [line x sex x treatment(s)] experimental designs. were tested in a hexagonal tunnel maze including a brightly illuminated central arena. The present study reports the results of correlational and factorial (principal-components) analyses performed on the data from those two experimental constituencies. The purpose of the study was to evaluate the validity of the hexagonal tunnel maze for testing emotionality. and therefore. the following measures were included in the analysis: entries into the central illuminated arena. total activity during testing. defecation during testing. and defecation during handling and weighing after testing. An overall pattern of negative correlations (or opposite loadings in the …,True,rN2tDIgAAAAJ:TQgYirikUcIC,18,https://link.springer.com/article/10.1007/BF01076177,6739333801418694134,/scholar?cites=6739333801418694134,,,0,1,4Qa9JG4AAAAJ | rN2tDIgAAAAJ | NvBJvGQAAAAJ | y9ickJoAAAAJ | Nxyr0WYAAAAJ
346,7262,Postnatal handling. perinatal flumazenil. and adult behavior of the Roman rat lines,1993.0,A Fernandez-Teruel and P Driscoll and RM Escorihuela and A Tobeña and K Bättig,44.0,Pharmacology Biochemistry and Behavior,4,783-789,Elsevier,The effect of infantile handling stimulation and/or perinatal flumazenil (Ro 15-1788; a benzodiazepine receptor antagonist; 3.7 mg/kg/day) administration on exploratory and emotional-related behavior was investigated using adult females from the Roman high- and low-avoidance (RHA/Verh and RLA/Verh) lines. When rats (6 months old) were exposed to a hexagonal tunnel maze including an illuminated central arena. it was found that RHA/Verh rats were more active. explored more maze area. showed more outward preference. and more frequently entered the illuminated center than RLA/Verh rats. In addition. postnatal stimulation decreased emotional-related behavior in both lines of rats. as expressed by increased entry into. and time spent in. the central arena. Perinatal flumazenil treatment decreased entry into the maze central arena in both rat lines but this effect was counteracted by postnatal (handling …,True,rN2tDIgAAAAJ:hFOr9nPyWt4C,17,https://www.sciencedirect.com/science/article/pii/009130579390006F,1509464099749307949,/scholar?cites=1509464099749307949,,,0,1,4Qa9JG4AAAAJ | NvBJvGQAAAAJ | rN2tDIgAAAAJ | y9ickJoAAAAJ | Nxyr0WYAAAAJ
347,7263,Imipramine and desipramine decrease the GABA-stimulated chloride uptake. and antigabaergic agents enhance their action in the forced swimming test in rats,1990.0,A Fernandez-Teruel and RM Escorihuela and F Boix and B Longoni and MG Corda and A Tobena,23.0,Neuropsychobiology,3,147-152,Karger Publishers,The present study reports that long-term (18 days) administration of imipramine (IMI. 20 mg/kg) or desipramine (DMI. 15 mg/kg) produced a significant decrease in the GABA-stimulated 36Cl– uptake into membrane vesicles from the cerebral cortex of rats (experiment 1). Experiments 2A. B and 3A. B show that anti-immobility effects of DMI and IMI (subacute treatment) in the forced swimming test are enhanced when a single subconvulsant injection of picrotoxin or pentylenetetrazol is administered to the animals concurrently to the last antidepressant injection. These results are discussed in relation with a current GABAergic hypothesis of depression and antidepressant drug action.,True,rN2tDIgAAAAJ:R3hNpaxXUhUC,16,https://www.karger.com/Article/Abstract/119442,8056213092489716357,/scholar?cites=8056213092489716357,,,0,1,4Qa9JG4AAAAJ | rN2tDIgAAAAJ | 5s3gY2MAAAAJ | NaKskrQAAAAJ | None | y9ickJoAAAAJ
348,7264,High-fat diet induced adiposity and insulin resistance in mice lacking the myotonic dystrophy protein kinase,2009.0,Esther Llagostera and Mari Carmen Carmona and Meritxell Vicente and Rosa María Escorihuela and Perla Kaliman,583.0,FEBS letters,12,2121-2125,Elsevier,Myotonic dystrophy 1 (MD1) is caused by a CTG expansion in the 3′-unstranslated region of the myotonic dystrophy protein kinase (DMPK) gene. MD1 patients frequently present insulin resistance and increased visceral adiposity. We examined whether DMPK deficiency is a genetic risk factor for high-fat diet-induced adiposity and insulin resistance using the DMPK knockout mouse model. We found that high-fat fed DMPK knockout mice had significantly increased body weights. hypertrophic adipocytes and whole-body insulin resistance compared with wild-type mice. This nutrient–genome interaction should be considered by physicians given the cardiometabolic risks and sedentary lifestyle associated with MD1 patients.,True,rN2tDIgAAAAJ:iH-uZ7U-co4C,13,https://www.sciencedirect.com/science/article/pii/S0014579309004189,4920576024783865618,/scholar?cites=4920576024783865618,,https://www.sciencedirect.com/science/article/pii/S0014579309004189,0,1,None | SpNAKckAAAAJ | None | rN2tDIgAAAAJ | None
349,7265,Picrotoxin changes the effects of imipramine and desipramine in rats in the forced swimming test,1990.0,Alberto Fernández-Teruel and Rosa M Escorihuela and Fernando Boix and Adolf Tobeña,181.0,European journal of pharmacology,1,35-41,Elsevier,The aim was to find whether the chloride channel blocker. picrotoxin. at subconvulsant doses could affect the activity of imipramine or desipramine in the ‘forced swimming’ test with rats. It was found that picrotoxin enhanced the anti-immobility effects of imipramine and desipramine whereas open field activity remained unaffected or was even decreased by the same treatments. The results seem consistent with recent reports showing direct interactions between several antidepressant drugs and the GABAA receptor/benzodiazepine receptor/chloride ionophore complex (GABAA/benzodiazepine/Cl complex). The results also conform with the hypothesis that a reduction in the functionality of this complex could be related to the clinical effects of antidepressant drugs.,True,rN2tDIgAAAAJ:r0BpntZqJG4C,12,https://www.sciencedirect.com/science/article/pii/001429999090242X,14651545039248549024,/scholar?cites=14651545039248549024,,,0,1,4Qa9JG4AAAAJ | rN2tDIgAAAAJ | zQoJQUIAAAAJ | y9ickJoAAAAJ
350,7266,Long-term wheel running changes on sensorimotor activity and skeletal muscle in male and female mice of accelerated senescence,2014.0,Sandra Sanchez-Roige and Jaume F Lalanza and María Jesús Alvarez-López and Marta Cosín-Tomás and Christian Griñan-Ferré and Merce Pallàs and Perla Kaliman and Rosa M Escorihuela,36.0,AGE,5,1-13,Springer Netherlands,The senescence-accelerated mouse prone 8 (SAMP8) is considered a useful non-transgenic model for studying aspects of aging. Using SAM resistant 1 (SAMR1) as controls. the long-term effects of wheel running on skeletal muscle adaptations and behavioral traits were evaluated in senescent (P8) and resistant (R1) male and female mice. Long-term wheel running (WR) led to increases in locomotor activity. benefits in sensorimotor function. and changes in body weight in a gender-dependent manner. WR increased body weight and baseline levels of locomotor activity in female mice and improved balance and strength in male mice. compared to sedentary-control mice. WR resulted in key metabolic adaptations in skeletal muscle. associated with an increased activity of the sirtuin 1–AMP-activated protein kinase (AMPK)–PGC-1 alpha axis and changes in vascular endothelial growth factor A (Vegfa …,True,rN2tDIgAAAAJ:2P1L_qKh6hAC,11,https://link.springer.com/article/10.1007/s11357-014-9697-1,14652043330564191537,/scholar?cites=14652043330564191537,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4159468/,0,1,-_BYQwwAAAAJ | None | None | None | None | lcwElTEAAAAJ | None | rN2tDIgAAAAJ
