id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year
1694," Costus arabicus L. (C. arabicus) is a plant used in Brazilian folk medicine to treat urolithiasis; however, its mechanism of action is unclear. The interaction between calcium oxalate (CaOx) crystals and the renal epithelium is important in calculogenesis, and compounds that modulate this process represent candidate therapeutic agents for stone prevention. Therefore, we assessed the inhibitory activity of C. arabicus on CaOx crystallization and the interaction of CaOx crystals with the renal epithelium. A seeded CaOx monohydrate (COM) crystallization system was used to study the effect of C. arabicus on crystal growth. Madin Darby canine kidney (MDCK) cells were used to study [14C] COM crystal adhesion in the presence and absence of an aqueous extract of C. arabicus. Cytotoxicity was assessed using a tetrazolium (MTS) cell proliferation assay. Aqueous extracts of C. arabicus decreased …",Mitra R de Cógáin and Michael P Linnes and Hyo Jung Lee and Amy E Krambeck and Julio Cezar de Mendonça Uchôa and Sung-Hoon Kim and John C Lieske,18,7382724868258610298,Urolithiasis,2,119-124,Springer Berlin Heidelberg,Aqueous extract of Costus arabicus inhibits calcium oxalate crystal growth and adhesion to renal epithelial cells,https://link.springer.com/content/pdf/10.1007/s00240-015-0749-5.pdf,43,2015
1695,"The seed of Vigna angularis has long been cultivated as a food or a folk medicine in East Asia. Genistein (4′, 5, 7-trihydroxyisoflavone), a dietary phytoestrogen present in this plant, has been known to possess various biological properties. In this study, we investigated the possible lifespan-extending effects of genistein using Caenorhabditis elegans model system. We found that the lifespan of nematode was significantly prolonged in the presence of genistein under normal culture condition. In addition, genistein elevated the survival rate of nematode against stressful environment including heat and oxidative conditions. Further studies demonstrated that genistein-mediated increased stress tolerance of nematode could be attributed to enhanced expressions of stress resistance proteins such as superoxide dismutase (SOD-3) and heat shock protein (HSP-16.2). Moreover, we failed to find genistein-induced …",Eun Byeol Lee and Dalrae Ahn and Ban Ji Kim and So Yeon Lee and Hyun Won Seo and Youn-Soo Cha and Hoon Jeon and Jae Soon Eun and Dong Seok Cha and Dae Keun Kim,18,13262335083888713283,Biomolecules & therapeutics,1,77,Korean Society of Applied Pharmacology,Genistein from vigna angularis extends lifespan in Caenorhabditis elegans,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4286753/,23,2015
1696,"An efficient synthesis of the tricyclic cyclopenta[1,2-b]pyrrolo[1,2-a]azepine nucleus of stemonamine alkaloids is reported. The key reaction utilizes a one-pot gold(I)-catalyzed cyclization and SnCl4-mediated Schmidt rearrangement. Notably, the phosphine ligand had a crucial effect on the gold(I)-catalyzed cyclization. As an application of this new methodology, the formal synthesis of (±)-stemonamine has been accomplished.",Cheoljae Kim and Soyeong Kang and Young Ho Rhee,18,7252871725975552620,The Journal of organic chemistry,22,11119-11124,American Chemical Society,Synthesis of the tricyclic core in stemonamine alkaloids via one-pot gold (I)-catalyzed cyclization and Schmidt rearrangement: formal synthesis of (±)-stemonamine,https://pubs.acs.org/doi/abs/10.1021/jo502103p,79,2014
1697,"There is provided a photonic crystal light emitting device including: a light emitting structure including first and second conductivity type semiconductor layers and an active layer interposed therebetween; a transparent electrode layer formed on the second conductivity type semiconductor layer, the transparent electrode layer having a plurality of holes arranged with a predetermined size and period so as to form a photonic band gap for light emitted from the active layer, whereby the transparent electrode layer includes a photonic crystal structure; and first and second electrode electrically connected to the first conductivity type semiconductor layer and the transparent electrode layer, respectively. The photonic crystal light emitting device has a transparent electrode layer formed of a photonic crystal structure defined by minute holes, thereby improved in light extraction efficiency.",,18,12942054325810065105,,,,,Photonic crystal light emitting device and manufacturing method of the same,https://patents.google.com/patent/US8405103B2/en,,2013
1698,,Mi Ran Lee and Hyun-Jeong Ju and Byung Soo Kim and Young Hyeh Ko and Won Seog Kim and Seok Jin Kim,18,11889383849318296205,Acta haematologica,1,10-17,Karger Publishers,Isolation of side population cells in B-cell non-Hodgkin’s lymphomas,https://www.karger.com/Article/Abstract/341284,129,2013
1699,"We assessed the ability of positron emission tomography–computed tomography (PET/CT) to detect synchronous colonic pathology and determined the significance of 18F-fluorodeoxyglucose (18F-FDG) activity in the colon of gastric cancer patients.A total of 239 gastric cancer patients who underwent PET/CT and colonoscopy preoperatively were included. FDG uptake patterns on PET/CT were classified as (1) group A, focal; (2) group B, diffuse; and (3) group C, no uptake. The PET/CT findings were compared with the results of concurrent colonoscopy.In group A, a total of 123 polyps of >0 mm were observed. Of these, nine polyps were colonic adenocarcinomas and six were high-grade dysplasia. The incidence of colonic adenocarcinomas was significantly higher in group …",Jung Ho Shim and Seong Il Oh and Han Mo Yoo and Hae Myung Jeon and Cho Hyun Park and Sung Hoon Kim and Kyo Young Song,18,10755969137540327767,Journal of Gastrointestinal Surgery,10,1847-1853,Springer-Verlag,Clinical Significance of Incidental Colonic 18F-FDG Uptake on PET/CT Images in Patients with Gastric Adenocarcinoma,https://link.springer.com/content/pdf/10.1007/s11605-012-1941-3.pdf,16,2012
1700,"The magnetostrictive actuator, with its unique characteristics such as high force, stiffness, large strain is potentially a new class actuator application such as fast tool servo, vibration control applications. but the performance of magnetostrictive actuator is highly dependent on preload, magnetic field intensity and thermal expansion. this paper presents the development of a magnetostrictive actuator and an experimental and analytical investigation of the temperature effect on the displacement characteristics of the developed magnetostrictive actuator. when the current applied to the excitation coil to supply the magnetic field to the magnetostrictive material, heat which effects thermal expansion is produced. precision position control of magnetostrictive actuator is difficult caused by thermal strain. therefore, magnetostrictive actuator is need of cooling system. in this paper, the development of a magnetostrictive …",Yong-kil Kwak and Sun-Ho Kim and Jung-Hwan Ahn,18,4314779862393924486,International Journal of Precision Engineering and Manufacturing,5,829-834,The Korean Society for Applied Biological Chemistry,Improvement of positioning accuracy of magnetostrictive actuator by means of built-in air cooling and temperature control,https://link.springer.com/article/10.1007/s12541-011-0110-z,12,2011
1701,,YJ Kim and YK Hong and YS Kang and JK Kim and SY Jung and MR Yang and DH Lee,18,12086696895721135392,Seoul: Chunjae Education,,,,Middle school English 3,http://scholar.google.com/scholar?cluster=12086696895721135392&hl=en&oi=scholarr,,2011
1702,"We recently reported the inhibitory effect of an oral administration of a Sophora flavescens Aiton methanol extract on the development of atopic dermatitis in the NC/Nga model mice. Heme oxygenase (HO)-1 has recently emerged as an important cytoprotective enzyme against oxidative stress and inflammatory responses in many cell types. The aim of this study was to investigate the possible mechanism by which prenylated chalcone (PC, 7,9,2′,4′-tetrahydroxy-8-isopentenyl-5-methoxychalcone), a natural product isolated from S. flavescens, inhibited cytokine-induced Th2 chemokine expression in human keratinocytes, HaCaT cells. The level of chemokine expression was measured by reverse transcription-polymerase chain reaction and HO-1 study was performed by Western blot analysis. Interferon-γ (IFN-γ) and tumor necrosis factor-α (TNF-α)-induced thymus- and activation-regulated chemokine …",Byung-Min Choi and Gi-Su Oh and Jang Won Lee and Ji Ye Mok and Dae Keun Kim and Seung-Il Jeong and Seon Il Jang,18,9933951022147183919,Archives of pharmacal research,5,753-760,Pharmaceutical Society of Korea,Prenylated chalcone from Sophora flavescens suppresses Th2 chemokine expression induced by cytokines via heme oxygenase-1 in human keratinocytes,https://link.springer.com/article/10.1007/s12272-010-0515-8,33,2010
1703,"Single-walled carbon nanotubes (SWCNTs) dotted with Au nanocrystals (Au-SWCNTs) were fabricated by using a two-phase reduction of hydrogen tetrachloroaurate in the presence of thiol groups anchored to SWCNTs for their potential applications in DNA (deoxyribonucleic acid) delivery. To allow a surface reaction on SWCNTs during the metal nucleation and growth processes, Au nanocrystals were grown using a two-phase system. Raman, XPS and transmission electron microscopy results show that the Au nanocrystals were grafted primarily to the sidewalls of the SWCNTs. DNA probes were immobilized on Au-SWCNTs by the conjugation of DNA functionalized at the 3′ end with a thiol group with Au dots of SWCNTs, followed by hybridizion of complementary oligonucleotides, as verified by fluorescence-based measurements. To investigate whether the target DNA hybridized to DNA probes immobilized on …",Dae-Hwan Jung and Byung Hun Kim and Yong Taik Lim and Jaiwook Kim and Sang Yup Lee and Hee-Tae Jung,18,15267165705598473900,Carbon,4,1070-1078,Pergamon,Fabrication of single-walled carbon nanotubes dotted with Au nanocrystals: Potential DNA delivery nanocarriers,https://www.sciencedirect.com/science/article/pii/S0008622309007635,48,2010
1704,We investigated a flip-chip light emitting diode (FCLED) with a diffuse reflector fabricated by depositing a Ag film on a nanotextured indium-tin oxide (ITO) layer. The FCLED with a diffuse Ag reflector showed remarkably good adhesion and high reflectance than that with a specular Ag reflector deposited on the planar ITO layer. The optical output power of FCLED with the diffuse Ag reflector was enhanced by 161.3% at 300mA compared to that with the specular Ag reflector.,Ja-Yeon Kim and Min-Ki Kwon and Il-Kyu Park and Chu-Young Cho and Seong-Ju Park and Dong-Min Jeon and Je Won Kim and Yong Chun Kim,18,4202817853026854791,Applied Physics Letters,2,021121,American Institute of Physics,Enhanced light extraction efficiency in flip-chip GaN light-emitting diodes with diffuse Ag reflector on nanotextured indium-tin oxide,https://aip.scitation.org/doi/abs/10.1063/1.2953174,93,2008
1705,"In this study, we examined the expression and functions of serum amyloid A (SAA) isoforms during apoptosis of HC11 mammary gland epithelial cells. Expression of SAA mRNAs and apoptosis were increased in HC11 cells by serum withdrawal and gradually decreased upon the addition of serum, or epidermal growth factor (EGF). TNF treatment of HC11 cells also induced expression of SAA genes, and the effect on SAA1 and SAA2 expression was suppressed by treatment with MG132, and in cells transfected with a dominant negative mutant form of IB. Similar results were observed in response to interleukin-1 (IL-1), IL-6 and interferon (IFN). Furthermore, overexpression of the SAA1 and SAA2 isoforms suppressed growth and accelerated apoptosis of HC11 cells by increasing caspase 3/7 and caspase 8 activities, but the apoptotic effect of tumor necrosis factor (TNF) on HC11 cells was not enhanced. We found that expression of SAA1 and SAA2, but not SAA3, was regulated by an NF B-dependent pathway, and that overexpression of SAA isoforms accelerated the apoptosis of HC11 cells.",Yoonjung Kho and Sungchan Kim and Byung Sun Yoon and Jai-Hee Moon and Bona Kim and Sungwook Kwak and Junghee Woo and Sejong Oh and Kichang Hong and Saehun Kim and Hyunggee Kim and Seungkwon You and Yunjaie Choi,18,2188544586244447943,"Bioscience, biotechnology, and biochemistry",1,70-81,"Japan Society for Bioscience, Biotechnology, and Agrochemistry",Induction of serum amyloid A genes is associated with growth and apoptosis of HC11 mammary epithelial cells,https://www.jstage.jst.go.jp/article/bbb/72/1/72_70374/_article/-char/ja/,72,2008
1706,"A superconducting motor consisting of high temperature superconducting (HTS) rotor and air-core stator is under development in Korea Electrotechnology Research Institute. HTS motor was designed for having the rated power of 100 HP at 1800 rpm. HTS field winding is composed of sixteen HTS race track shaped coils wound with stainless steel-reinforced Bi-2223 tape conductor by react and wind fabrication method. Nomex paper was used for electrical insulation. Each of four field coil assemblies was constructed with four double pancake sub-coils, mechanically stacked and electrically connected in series. Four field coil assemblies were fixed on an aluminum support structure to make effective heat transfer. Voltage terminals were attached to both ends of joints to measure joint resistances. HTS field winding was tested at 77 K, and the Joule heats generated at all the joints was calculated. In this paper, design …",MH Sohn and SK Baik and Y Sv Jo and EY Lee and WS Kwon and YK Kwon and TS Moon and YC Kim and CH Cho and I Muta,18,2481629395917350598,IEEE Transactions on applied superconductivity,2,912-915,IEEE,Performance of high temperature superconducting field coils for a 100 HP motor,https://ieeexplore.ieee.org/abstract/document/1324941/,14,2004
1707,"                 A novel technique for estimating the magnitude or contribution ratio of each stage backlash in a system with a two-stage gear reducer is proposed. The concept is based on the change of frequency response characteristic, in particular, the change of anti-resonant frequency and resonant frequency, due to the change of the magnitude of the backlash of each stage, even though the total magnitude of the backlash of a system with a two-stage gear reducer is constant. The validity of the technique is verified in a seeker gimbal and satisfactory results are obtained. It is thought that the diagnosis and maintenance of manufacturing machines and systems with two-stage gear reducers will become more efficient and economical by virtue of proposed technique.               ",JH Baek and Yoon Keun Kwak and SH Kim,18,11797073340570916111,The International Journal of Advanced Manufacturing Technology,8,604-611,Springer-Verlag,Backlash estimation of a seeker gimbal with two-stage gear reducers,https://link.springer.com/content/pdf/10.1007/s00170-002-1378-z.pdf,21,2003
1708,The cross section for charmed meson production at s= 4.03 and 4.14 GeV has been measured with the Beijing Spectrometer. The measurement was made using 22.3 pb− 1 of e+ e− data collected at 4.03 GeV and 1.5 pb− 1 of e+ e− data collected at 4.14 GeV. Inclusive observed cross sections for the production of charged and neutral D mesons and momentum spectra are presented. Observed cross sections were radiatively corrected to obtain tree level cross sections. Measurements of the total hadronic cross section are obtained from the charmed meson cross section and an extrapolation of results from below the charm threshold.,JZ Bai and Y Ban and JG Bian and I Blum and GP Chen and HF Chen and J Chen and JC Chen and Y Chen and YB Chen and YQ Chen and BS Cheng and XZ Cui and HL Ding and LY Dong and ZZ Du and W Dunwoodie and CS Gao and ML Gao and SQ Gao and P Gratton and JH Gu and SD Gu and WX Gu and YF Gu and YN Guo and ZJ Guo and SW Han and Y Han and FA Harris and J He and JT He and KL He and M He and YK Heng and DG Hitlin and GY Hu and HM Hu and JL Hu and QH Hu and T Hu and XQ Hu and YZ Huang and GS Huang and JM Izen and CH Jiang and Y Jin and BD Jones and X Ju and ZJ Ke and MH Kelsey and BK Kim and D Kong and YF Lai and PF Lang and A Lankford and CG Li and D Li and HB Li and J Li and JC Li and PQ Li and RB Li and W Li and WG Li and XH Li and XN Li and HM Liu and J Liu and RG Liu and Y Liu and XC Lou and B Lowery and F Lu and JG Lu and XL Luo and EC Ma and JM Ma and R Malchow and M Mandelkern and HS Mao and ZP Mao and XC Meng and J Nie and SL Olsen and J Oyang and D Paluselli and LJ Pan and J Panetta and F Porter and ND Qi and XR Qi and CD Qian and JF Qiu and YH Qu and YK Que and G Rong and M Schernau and B Schmid and J Schultz and YY Shao and BW Shen and DL Shen and H Shen and XY Shen and HY Sheng and HZ Shi and XF Song and J Standifird and D Stoker and F Sun and HS Sun and Y Sun and YZ Sun and SQ Tang and W Toki and GL Tong and GS Varner and F Wang and LS Wang and LZ Wang and M Wang and P Wang and PL Wang and SM Wang and TJ Wang and YY Wang and M Weaver and CL Wei and N Wu and YG Wu and DM Xi and XM Xia and PP Xie and Y Xie and YH Xie and GF Xu and ST Xue and J Yan and WG Yan and CM Yang and CY Yang and HX Yang and J Yang and W Yang and XF Yang and MH Ye and SW Ye and YX Ye and CS Yu,18,18352936405574659110,Physical Review D,1,012002,American Physical Society,Measurement of the inclusive charm cross section at 4.03 GeV and 4.14 GeV,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.62.012002,62,2000
1709,"This paper presents a digital control scheme for a UPS inverter system. The inverter provides a near sinusoidal output voltage waveform with low harmonic distortion factor and must be controlled with very fast dynamic response and robustness to load changes or parameter variations. The proposed scheme is based on the current regulated voltage controller. The filter inductor current is forced to follow the current command calculated from the desired capacitor voltage and the sensed output load current. Clearly, the sensed output current signal acts as a disturbance feedforward signal which leads to a fast dynamic response of the controller to sudden changes of output load current. In order to guarantee the robustness of the system, a PI capacitor voltage controller is added as in the conventional double feedback loop controller. The natural problems of this controller, i.e. the phase difference between the output …",Byoung-Jin Kim and Jae-Ho Choi and Jae-Sik Kim and Chang-Ho Choi,18,6850944967359438917,,,318-321,IEEE,Digital control scheme of UPS inverter to improve the dynamic response,https://ieeexplore.ieee.org/abstract/document/548101/,1,1996
1710,,BS Kim and TH Lim and KY Cho and EW Park,18,16419356094478956377,Korean Journal of Plant Pathology (Korea Republic),,,,Occurrence of multiple resistant isolates of Botrytis cinerea to benzimidazole and N-phenylcarbamate fungicides,http://agris.fao.org/agris-search/search.do?recordID=KR9503991,,1995
1711,"Tamoxifen, an antiestrogen with efficacy in treatment of both estrogen receptor-positive and negative breast tumors, may be immunomodulatory. We tested tamoxifen's ability to augment the antitumor activity of interleukin-2 (IL-2), a lymphokine capable of expanding and activating lymphocytes, in the treatment of established pulmonary metastases of the weakly immunogenic murine fibrosarcoma MCA-106. Age-matched C57BL/6 female mice bearing pulmonary metastases induced by a tail vein injection of MCA-106 tumor suspension (5 x 10 (5) cells/mouse) were treated from days 3 through 12 with intraperitoneal saline solution or IL-2 (50,000 units twice a day). Half of the mice in each group received plain and the remainder received tamoxifen-treated (2 units/ml) drinking water ad libitum for the duration of the experiment. All mice were killed on day 18 for enumeration of pulmonary metastases. Compared with saline-treated control mice, IL-2 and tamoxifen reduced metastases by 66%(p less than 0.0002) and 30%(p less than 0.005), respectively. IL-2 and tamoxifen combined reduced metastases 95%(p less than 0.0002), significantly better than did IL-2 (p less than 0.02) or tamoxifen (p less than 0.0003) alone. In vitro, tamoxifen inhibited proliferation of the weakly estrogen receptor-positive MCA-106 tumor by approximately 30%. Tamoxifen had no effect on the generation of 3-day IL-2-activated lymphocyte cytotoxicity against both natural killer-sensitive (YAC) and natural killer-resistant (MCA-106) target cells. Both YAC and MCA-106 tumor became more resistant to lysis with increased concentration of tamoxifen. This is the first demonstration of …",Benjamin Kim and P Warnaka and C Konrad,18,11359732112900016504,Surgery,2,139-44; discussion 144-5,,Tamoxifen potentiates in vivo antitumor activity of interleukin-2.,https://europepmc.org/article/med/2382215,108,1990
1712,"Vesicular polyion complexes (PICs) were fabricated through self-assembly of rigid cylindrical molecules, small interfering RNAs (siRNAs), with flexible block catiomers of poly(ethylene glycol) (2 kDa) and cationic polyaspartamide derivative (70 units) bearing a 5-aminopentyl side chain. 100 nm-sized siRNA-assembled vesicular PICs, termed siRNAsomes, were fabricated in specific mixing ranges between siRNA and block catiomer. The siRNAsome membrane was revealed to consist of PIC units fulfilling a simple molar ratio (1:2 or 2:3) of block catiomer and siRNA. These ratios correspond to the minimal integer molar ratio to maximally compensate the charge imbalance of PIC, because the numbers of charges per block catiomer and siRNA are +70 and −40, respectively. Accordingly, the ζ-potentials of siRNAsomes prepared at 1:2 and 2:3 were negative and positive, respectively. Cross-section transmission …",Beob Soo Kim and Sayan Chuanoi and Tomoya Suma and Yasutaka Anraku and Kotaro Hayashi and Mitsuru Naito and Hyun Jin Kim and Ick Chan Kwon and Kanjiro Miyata and Akihiro Kishimura and Kazunori Kataoka,17,11575160799207043089,Journal of the American Chemical Society,8,3699-3709,American Chemical Society,Self-Assembly of siRNA/PEG-b-Catiomer at Integer Molar Ratio into 100 nm-Sized Vesicular Polyion Complexes (siRNAsomes) for RNAi and Codelivery of Cargo …,https://pubs.acs.org/doi/abs/10.1021/jacs.8b13641,141,2019
1713,"Background How short-term blood pressure variability (BPV) is affected in the acute stage of ischemic stroke and whether BPV is associated with early neurologic outcomes remains unclear.   Methods Patients who admitted for ischemic stroke within 24 h of symptom onset were consecutively identified between January 2010 and January 2015. BP profiles measured in real-time were summarized into short-term, 24-h time intervals, based on standard deviation (SD) and mean of systolic BP (SBPSD) during the first 3 days. The primary outcome was daily assessment of early neurological deterioration (END). The associations between short-term SBPSD values and the secular trend for primary outcome were examined.   Results A total of 2,545 subjects (mean age, 67.1 ± 13.5 years old and median baseline National Institutes of Health Stroke Scale score, 3) arrived at the hospital an average of 6.1 ± 6.6 h after symptom onset. SBPSD values at day 1 (SD#D1), SD#D2, and SD#D3 were 14.4 ± 5.0, 12.5 ± 4.5, and 12.2 ± 4.6 mmHg, respectively. Multivariable analyses showed that SD#D2 was independently associated with onset of END at day 2 (adjusted odds ratio, 1.08; 95% confidence interval, 1.03–1.13), and SD#D3 was independently associated with END#D3 (1.07, 1.01–1.14), with adjustments for predetermined covariates, SBPmean, and interactions with daily SBPSD.   Conclusion Short-term BPV changed and stabilized from the first day of ischemic stroke. Daily high BPV may be associated with neurological deterioration independent of BPV on the previous day.",Jihoon Kang and Jeong-Ho Hong and Min Uk Jang and Nack Cheon Choi and Ji Sung Lee and Beom Joon Kim and Moon-Ku Han and Hee-Joon Bae,17,8235240144632076739,PLoS One,12,e0189216,Public Library of Science,Change in blood pressure variability in patients with acute ischemic stroke and its effect on early neurologic outcome,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0189216,12,2017
1714,"The molecular mechanisms that govern differential T cell development into pro-inflammatory Th17 vs. regulatory T (Treg) cells remain unclear. Here, we show that selective deletion of CREB in T cells or Th17 cells impaired Th17 cell differentiation in vitro and in vivo, and led to resistance to autoimmune diseases. Mechanistically, CREB, activated by CD3-PKC-ϴ signaling, plays a key role in regulating Th17 cell differentiation, at least in part through directly binding to the Il17-Il17f gene locus. Unexpectedly, although dispensable for FOXP3 expression and for the homeostasis and suppressive function of thymus-derived Treg cells, CREB negatively regulates the survival of TGF-β-induced Treg cells, and deletion of CREB resulted in increased FOXP3 + Treg cells in the intestine and protection in a colitis model. Thus, CREB is critical in autoimmune diseases by promoting Th17 cell and inhibiting de novo Treg cell …",Xiaohu Wang and Lu Ni and Dehui Chang and Huiping Lu and Yu Jiang and Byung-Seok Kim and Aibo Wang and Xindong Liu and Bo Zhong and Xuexian Yang and Chen Dong,17,11185008531210235711,EBioMedicine,,165-174,Elsevier,Cyclic AMP-responsive element-binding protein (CREB) is critical in autoimmunity by promoting Th17 but inhibiting Treg cell differentiation,https://www.sciencedirect.com/science/article/pii/S2352396417304048,25,2017
1715,"Although auraptene, a prenyloxy coumarin from Citrus species, was known to have anti‐oxidant, anti‐bacterial, antiinflammatory, and anti‐tumor activities, the underlying anti‐tumor mechanism of auraptene in prostate cancers is not fully understood to date. Thus, in the present study, we have investigated the anti‐tumor mechanism of auraptene mainly in PC3 and DU145 prostate cancer cells, because auraptene suppressed the viability of androgen‐independent PC3 and DU145 prostate cancer cells better than androgen‐sensitive LNCaP cells. Also, auraptene notably increased sub‐G1 cell population and terminal deoxynucleotidyl transferase dUTP nick end labeling‐positive cells as features of apoptosis in two prostate cancer cells compared with untreated control. Consistently, auraptene cleaved poly(ADP‐ribose) polymerase, activated caspase‐9 and caspase‐3, suppressed the expression of anti‐apoptotic …",Jae Chul Lee and Eun Ah Shin and Bonglee Kim and Bo‐Im Kim and Mahsa Chitsazian‐Yazdi and Mehrdad Iranshahi and Sung‐Hoon Kim,17,7777375020200074343,Phytotherapy Research,6,891-898,,Auraptene induces apoptosis via myeloid cell leukemia 1‐mediated activation of caspases in PC3 and DU145 prostate cancer cells,https://onlinelibrary.wiley.com/doi/abs/10.1002/ptr.5810,31,2017
1716,To evaluate the clinical efficacy of intravenous (IV) fluid warming in patients undergoing laparoscopic colorectal surgery.Adult patients undergoing laparoscopic colorectal surgery were randomly assigned to receive either IV fluids at room temperature (control group) or warmed IV fluids (warm fluids group). Each patient received a standardized goal-directed fluid regimen based on stroke volume variances. Oesophageal temperature was measured at 15 min intervals for 2 h after induction of anaesthesia.A total of 52 patients were enrolled in the study. The drop in core temperature in the warm fluids group was significantly less than in the control group 2 h after the induction of anaesthesia. This significant difference was seen from 30 min after induction.IV fluid warming was associated with a smaller drop in core temperature than room temperature IV fluids in laparoscopic …,Ji-Won Choi and Duk-Kyung Kim and Seung-Won Lee and Jung-Bo Park and Gyu-Hong Lee,17,11567206504461803303,Journal of International Medical Research,3,605-612,SAGE Publications,Efficacy of intravenous fluid warming during goal-directed fluid therapy in patients undergoing laparoscopic colorectal surgery: a randomized controlled trial,https://journals.sagepub.com/doi/abs/10.1177/0300060516638991,44,2016
1717,"Malignant pleural mesothelioma (MPN), which is caused by asbestos exposure, is one of aggressive lung tumors. In the present study, we elucidated the anti-tumor mechanism of ursolic acid in malignant mesotheliomas. Ursolic acid significantly exerted cytotoxicity in a time and dose dependent manner in H28, H2452 and MSTO-211H mesothelioma cells and inhibited cell proliferation by colony formation assay in a dose-dependent fashion. Also, ursolic acid treatment accumulated the sub-G1 population, attenuated the expression of procapase 9, cyclin D1, pAKT, p-glycogen synthase kinase 3-alpha/beta (pGSK3α/β), β-catenin and nuclear factor kappa-light-chain-enhancer of activated B cells (NFkB) and also cleaved caspase 3 and poly (ADP-ribose) polymerase (PARP) in mesothelioma cells. Furthermore, ursolic acid treatment blocked epithelial and mesenchymal transition (EMT) molecules by activating E …",Eun Jung Sohn and Gunho Won and Jihyun Lee and Sang Wook Yoon and Ilho Lee and Hee Jeong Kim and Sung-Hoon Kim,17,216373565668019381,International journal of biological sciences,11,1279,Ivyspring International Publisher,Blockage of epithelial to mesenchymal transition and upregulation of let 7b are critically involved in ursolic acid induced apoptosis in malignant mesothelioma cell,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5236005/,12,2016
1718,"We develop a question answering system over linked data and text data. We combine knowledgebase-based question answering (KBQA) approach and information retrieval based question answering (IRQA) approach to solve complex questions. To solve this kind of complex question using only knowledgebase and SPARQL query, we use various methods to translate natural language (NL) phrases in question to entities and properties in knowledgebase (KB). However, converting NL phrases to entities and properties in KB many times usually has low accuracy in most KBQA. To reduce the number of converting NL phrases to words in KB, we extract clues of answers using IRQA and generate one SPARQL based on the extracted clues and analyses of the question and the semantic answer type.",Seonyeong Park and Soonchoul Kwon and Byungsoo Kim and Gary Geunbae Lee,17,9040798518536901954,,,,,ISOFT at QALD-5: Hybrid Question Answering System over Linked Data and Text Data.,http://ceur-ws.org/Vol-1391/127-CR.pdf,,2015
1719,"Though gallotannin was known to have anti-oxidant and antitumor activity, the underlying antitumor mechanism of gallotannin still remains unclear. Thus, in the present study, antitumor mechanism of gallotannin was elucidated in hepatocellular carcinoma cells. Gallotannin significantly exerted cytotoxicity against Hep G2 and Chang hepatocellular carcinoma cells with the accumulation of the sub-G1 population and increase of terminal deoxynucleotidyltransferasedUTP nick end labeling (TUNEL) positive cells as an apoptotic feature. Also, gallotannin attenuated the expression of pro-caspase9, pro-caspase3, Bcl2 and integrin β1 and cleaved poly (ADP)-ribose polymerase (PARP) in Hep G2 and Chang cancer cells. Furthermore, gallotannin suppressed cell repair motility by wound healing assay and also inhibited cell adhesion in Hep G2 cells. Of note, gallotannin attenuated the expression of epithelial cadherin (E …",Hee Jeong Han and Hee Young Kwon and Eun Jung Sohn and Hyunsuk Ko and Bogeun Kim and Kwon Jung and Jae Hwan Lew and Sung-Hoon Kim,17,1593743935588819844,International journal of biological sciences,5,490,Ivyspring International Publisher,Suppression of E-cadherin mediates gallotannin induced apoptosis in Hep G2 hepatocelluar carcinoma cells,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4007362/,10,2014
1720,"Environmental factors affect self-renewal of stem cells by modulating the components of self-renewal networks. Heat shock, an environmental factor, induces heat shock factors (HSFs), which up-regulate stress response-related genes. However, the link of heat shock to self-renewal of stem cells has not been elucidated yet. Here, we present the direct link of heat shock to a core stem cell regulator, OCT4, in the self-renewal network through SAPK/JNK and HSF1 pathway. We first showed that heat shock initiated differentiation of human embryonic stem cells (hESCs). Gene expression analysis revealed that heat shock increased the expression of many genes involved in cellular processes related to differentiation of stem cells. We then examined the effects of HSFs induced by heat shock on core self-renewal factors. Among HSFs, heat shock induced mainly HSF1 in hESCs. The HSF1 repressed the expression of …",Kyunghee Byun and Taek-Kyun Kim and Jeehyun Oh and Enkhjargal Bayarsaikhan and Daesik Kim and Min Young Lee and Chan-Gi Pack and Daehee Hwang and Bonghee Lee,17,8802306078425934488,Stem cell research,3,1323-1334,Elsevier,Heat shock instructs hESCs to exit from the self-renewal program through negative regulation of OCT4 by SAPK/JNK and HSF1 pathway,https://www.sciencedirect.com/science/article/pii/S1873506113001256,11,2013
