id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year
5348,"In this paper, we present a novel physical (or nonsolvent) route to fabricate a kind of Au/ZnO/NiO heterostructure photocatalytic composite. That is, a Zn layer upon Ni foam substrate is prepared by pulse electrodeposition, then the ZnO nanoneedle/NiO heterostructural composite is obtained via thermal oxidation, and at last, the composite is modified with the dispersively deposited Au nanoparticles (Au NPs) by ion sputtering. The surface plasmon resonance effect of the Au NPs significantly enhances the light absorption. Meanwhile, the Au NPs form a Schottky barrier with ZnO nanoneedles and further inhibit the recombination of photogenerated electron–hole pairs. In addition, due to the nonsolvent conditions, the introduction of impurities is avoided, and thus it shows strong photocatalytic stability. The experimental results reveal that, the optimized Au/ZnO/NiO composite exhibits up to two times …",Jun Wu and Chengzhi Luo and Delong Li and Qiang Fu and Chunxu Pan,24,7520950902053867536,Journal of materials science,3,1285-1295,Springer US,Preparation of Au nanoparticle-decorated ZnO/NiO heterostructure via nonsolvent method for high-performance photocatalysis,https://link.springer.com/content/pdf/10.1007/s10853-016-0424-4.pdf,52,2017
5349,"In this study, in order to investigate the influence of melt shearing on the phase morphology and mechanical performance of PP/EPDM thermoplastic vulcanizates (TPVs), the oscillatory melt shear was successively applied on the TPV melt in the mold cavity during the packing stage of injection molding by a modified facility, called dynamic-packing injection molding. For a clear comparison, conventional injection molding was also used. It is shown that conventional injection-molding results in large EPDM rubber aggregates with dimensions of ∼1.5 μm dispersed in the PP matrix. To our surprise, well-dispersed nanoscale EPDM particles with dimensions of ∼40 nm have been achieved for the first time when introducing oscillatory melt shearing, in additional to a largely enhanced molecular orientation for PP matrix. As a result, a simultaneous improvement of tensile strength and elongation has been achieved for …",Yongsheng Zhao and Zhenwei Liu and Bin Su and Feng Chen and Qiang Fu and Nanying Ning and Ming Tian,24,4639647291178806948,Polymer,,170-178,Elsevier,Property enhancement of PP-EPDM thermoplastic vulcanizates via shear-induced break-up of nano-rubber aggregates and molecular orientation of the matrix,https://www.sciencedirect.com/science/article/pii/S0032386115002396,63,2015
5350,"Post-treatment of PEDOT:PSS films to fabricate high performance thermoelectric (TE) materials has been widely studied. The depletion of PSS and tuning the redox level of PEDOT have been considered important. The effective control of these two issues is crucial, yet has not been systematically investigated. Herein, HI and DMSO are used to post-treat PEDOT:PSS films, issues including using these solvents in a step-wise fashion, using solvent or vapour and treatment time are studied. HI is found to have both a physical doping and reducing effect on PEDOT:PSS simultaneously. However, HI solution or vapour could not remove most of the excess PSS to obtain high electrical conductivity. Therefore, DMSO is used to achieve this. Subsequently, HI vapour was used to alter the redox level. Through this method, the power factor reaches as high as 45.02 μW mK−2, which is over 5000 times higher than the as spun …",Li Zhang and Hua Deng and Siyao Liu and Qin Zhang and Feng Chen and Qiang Fu,24,1900597895250211208,RSC advances,128,105592-105599,Royal Society of Chemistry,Enhanced thermoelectric properties of PEDOT: PSS films via a novel two-step treatment,https://pubs.rsc.org/en/content/articlehtml/2015/ra/c5ra22240k,5,2015
5351,"Two kinds of graphene gel are prepared from graphene oxide (GO) by a hydrothermal method. The average sheet size of graphene gel with smaller GO (sG gel) is 0.75 μm2, while that of graphene gel with larger GO (lG gel) is 12.5 μm2. Both the sG gel and lG gel have a three dimensional graphene framework. The sG gel has better mechanical and electrical properties than the lG gel because of the smaller pore size and higher graphene density. Furthermore, graphene/polyvinyl alcohol double-network hydrogels (G/PVA gel) were fabricated by introduction of PVA chains into graphene hydrogels followed by freezing and thawing for the first time. The compressive fracture strength could reach as high as 213 kPa for sG/PVA gel and 104 kPa for lG/PVA gel, which were 245% and 243% higher than the corresponding sG gel and lG gel, respectively. This could be due to the good interaction, entanglement and support …",Weiwei Yao and Chengzhen Geng and Di Han and Feng Chen and Qiang Fu,24,8693059761576560125,Rsc Advances,74,39588-39595,Royal Society of Chemistry,Strong and conductive double-network graphene/PVA gel,https://pubs.rsc.org/en/content/articlehtml/2014/ra/c4ra02674h,4,2014
5352,"In situ thermal reduction of GO is a simple and green approach in the preparation of polymer/graphene nanocomposites, and has received increasingly attention. However, its efficiency is usually low due to the limitation of thermal reduction temperature used. In this paper, well dispersion of graphene oxide (GO) in polycarbonate (PC) matrix was firstly prepared via solvent-exchange and coagulation. Then the GO was in situ thermal reduced efficiently within a few minutes in PC solid matrix, taking the advantage of PC processing at high temperature (280 °C). The presence of well-dispersed isolated reduced graphene oxide (RGO) single sheets in the PC matrix had been demonstrated. The reduction of graphene oxide was well confirmed. As a result, the nanocomposites exhibit a low percolation threshold of ∼0.21 vol% and a conductivity of 0.041 S m−1 at a RGO content of 1.09 vol%. Meanwhile, the mechanical …",Chenlong Xu and Jian Gao and Hao Xiu and Xiaoyu Li and Jinlong Zhang and Feng Luo and Qin Zhang and Feng Chen and Qiang Fu,24,12878079942503241263,Composites Part A: Applied Science and Manufacturing,,24-33,Elsevier,Can in situ thermal reduction be a green and efficient way in the fabrication of electrically conductive polymer/reduced graphene oxide nanocomposites?,https://www.sciencedirect.com/science/article/pii/S1359835X1300167X,53,2013
5353,"Membrane associated RING-CH (MARCH) 1 is a RING-type E3 ubiquitin ligase that downregulates the cell surface abundance of several key immunoreceptors, such as CD86 and major histocompatibility complex class II (MHC II). Expression of MHC II on the surface of antigen presenting cells is crucial for the development and activation of CD4+ T cells. Although existing studies have addressed the physiological functions of MHC II ubiquitination by MARCH1, much about the mechanisms of its activity are still unclear. Here we have utilised a multi-pronged approach to investigate the nature, machinery and physiological relevance of MARCH-mediated MHC II ubiquitination. Using mass spectrometry, we have characterised the “ubiquitin code” associated with MHC II in primary immune cells. Additionally, we employed a genome wide CRISPR KO library screen to identify a new component of the MARCH1-MHC II …",Hua Lu,24,9603913650036867022,"West China School of Preclinical and Forensic Medicine, Sichuan University, Chengdu",,,,Department of Biochemistry and Molecular Biology,https://biomedicalsciences.unimelb.edu.au/__data/assets/pdf_file/0009/2763549/Haiyin-Liu-PhD-Oration-poster.pdf,610041,2012
5354,"Dynamic percolation in highly oriented conductive networks formed with different carbon nanofillers is investigated during disorientation upon annealing. Conductive networks are constructed by solid-state drawing, subsequent annealing, and using fillers with different dimensions (multiwalled carbon nanotubes (MWCNTs) and carbon black (CB)) in a bicomponent tape. Interestingly, it is observed that a less entangled network work is formed by mixed filler containing CB; consequently, this result in an accelerated dynamic percolation process and reduced activation energy of such process. Three different analytical approaches have been utilized to analyze this interesting behavior. It is concluded that the dynamic percolation process in highly oriented conductive polymer composites filled with MWCNTs can indeed be accelerated by the addition of CB, since less entangled networks are formed in a hybrid …",Shuangmei Zhang and Lin Lin and Hua Deng and Xiang Gao and Emiliano Bilotti and Ton Peijs and Qin Zhang and Qiang Fu,24,18139014571479283810,Colloid and Polymer Science,14,1393-1401,Springer-Verlag,Dynamic percolation in highly oriented conductive networks formed with different carbon nanofillers,https://link.springer.com/article/10.1007/s00396-012-2661-7,290,2012
5355,"The mechanical responses including monotonic and cyclic tensile responses have been investigated on a microphase-separated poly (styrene-isoprene-styrene) triblock copolymer (SIS). The specimens were injection-molded by using different melt temperatures to acquire different microphase structures. As a result of temperature-dependent segregation driving force, the specimens with reduced microphase separation can be obtained by increasing processing melt temperature from 180 °C to 240 °C. On the basis of stress-strain behavior, Young's modulus was found to increase with increasing PS domain continuity in the order of disorder state to disordered spheres to body-cubic-centered (BCC) spheres to oriented cylinders morphology. Meanwhile, cyclic hysteresis decreases with reduced microphase separation and with decreasing the applied predetermined maximum tensile strain. In addition, the Mooney …",Yongsheng Zhao and Nanying Ning and Xin Hu and Yuhan Li and Feng Chen and Qiang Fu,24,6248081952883711582,Polymer,19,4310-4317,Elsevier,Processing temperature dependent mechanical response of a thermoplastic elastomer with low hard segment,https://www.sciencedirect.com/science/article/pii/S0032386112005836,53,2012
5356,"A series of nylon 6-clay nanocomposite (NYC)/poly(vinyl alcohol) (PVA) blends films were prepared via melt compounding and pressing. The good compatibility between NYC and PVA was approved by DMA and FT-IR measurements. The macroscopic barrier properties of NYC/PVA blends films were inspected in detail, based on a microscopic free volume view of point. The gasoline permeation properties and the characterized parameters of free volume were adjusted through varying the PVA content. A similarity was found between barrier properties vs. PVA content and free volume parameters vs. PVA content. The relation between free volume fraction and permeability coefficient could be described exactly as an exponent function, implied that microscopic free volume plays an important role on determining macroscopic barrier properties.",Li Cui and Jen-Taut Yeh and Ke Wang and Fang-Chang Tsai and Qiang Fu,24,5466033113207201656,Journal of Membrane Science,1-2,226-233,Elsevier,Relation of free volume and barrier properties in the miscible blends of poly (vinyl alcohol) and nylon 6-clay nanocomposites film,https://www.sciencedirect.com/science/article/pii/S0376738808009897,327,2009
5357,"Benzoxazinyl modified polyhedral oligomeric silsesquioxane (BZPOSS) is successfully synthesized and used to prepare nanocomposites with bisphenol A cyanate ester (BADCy). The DSC results showed that the curing peak temperature of BZPOSS/BADCy blend decrease significantly from 317.1 °C to 160.3 °C, suggesting the high catalytic activity of BZPOSS to the polymerization of cyanate ester. The SEM micrographs of poly(BZPOSS/BADCy) and Silicon element distribution maps given by EDS both indicated that BZPOSS disperses evenly in BADCy. Dielectric properties tests showed that the dielectric constant can be reduced by the introduction of BZPOSS, which is attributed to the nano-pores from the cage structure of POSS. When 15 wt% BZPOSS was added, the dielectric constant decreased to 2.01 and the dielectric loss was also only 0.0070 at 1 MHz. Meanwhile, DMA and TGA result showed that the …",Shuai Zhang and Yihan Yan and Xiaodan Li and Haojun Fan and Qichao Ran and Qiang Fu and Yi Gu,23,16937854075150490934,European Polymer Journal,,124-132,Pergamon,A novel ultra low-k nanocomposites of benzoxazinyl modified polyhedral oligomeric silsesquioxane and cyanate ester,https://www.sciencedirect.com/science/article/pii/S0014305718300831,103,2018
5358,"Electrocatalytic hydrogen evolution reaction (HER) is of great significance to produce clean, sustainable, and cost-effective hydrogen. However, the development of low-cost and high-efficiency non-noble-metal catalysts with a combination of superior catalytic activity and long-time stability still remains a challenge. Herein, we demonstrate a rationally designed three-dimensional architecture assembled from one-dimensional molybdenum carbide (MoC)-based nanoribbons where the MoC nanoparticles are embedded within the nitrogen-doped crystallized carbon nanolayers (MoC@NC nanoribbon). Such unique architecture of the MoC@NC nanoribbon not only provides abundant edge active sites and multielectron pathways for efficient mass/charge transportation but also greatly accelerates the hydrogen release from the reaction surface, thus boosting its electrocatalytic performances for HER either in an acid or …",Zhihua Cheng and Jian Gao and Qiang Fu and Changxia Li and Xiaopeng Wang and Yukun Xiao and Yang Zhao and Zhipan Zhang and Liangti Qu,23,3969285337746143256,ACS applied materials & interfaces,29,24608-24615,American Chemical Society,Interconnected molybdenum carbide-based nanoribbons for highly efficient and ultrastable hydrogen evolution,https://pubs.acs.org/doi/abs/10.1021/acsami.7b06329,9,2017
5359,"In this paper, we report a simple and fast approach for producing high-quality graphene (HQG) by electrochemical exfoliation and spark plasma sintering (SPS). Via a pressureless sintering at 1500 °C for 10 min, the oxygen-containing groups of electrochemically exfoliated graphene can be effectively eliminated and its intrinsic structures and properties are restored. The experimental results show that: 1) the HQG exhibits very low defect density (ID/IG = 0.16), extremely high carbon to oxygen (C/O) ratio of 25.3 and good processability in various solvents; 2) When the HQG is applied to fabricate a free-standing graphene paper (G-paper), its conductivity reaches to as high as 38460 S/m; 3) The G-paper without any binders, which is used as supercapacitor electrodes, delivers a specific capacitance of 129.0 F/g at 1 A/g, and retains 97% capacitance even after 1000 cycles.",Youning Gong and Yunjie Ping and Delong Li and Chengzhi Luo and Xuefeng Ruan and Qiang Fu and Chunxu Pan,23,10166645211008535737,Applied Surface Science,,213-219,North-Holland,Preparation of high-quality graphene via electrochemical exfoliation & spark plasma sintering and its applications,https://www.sciencedirect.com/science/article/pii/S016943321632596X,397,2017
5360,"As a sustainable alternative to conventional petrochemical-based polymers, biobased and biodegradable poly(l-lactide) (PLLA) exhibits tremendous application potential in the textile industry due to its attractive elastic recovery, moisture regain, and flammability. However, the commercial adoption of PLLA textile fibers still faces some hurdles mainly associated with their poor heat resistance (i.e., high thermal shrinkage or low dimensional stability) because the low crystallization rate makes PLLA difficult to crystallize during melt spinning. Herein, we report a simple but robust strategy to address this hurdle via simultaneously manipulating crystallinity and lamellae orientation with the aid of a highly active nucleating agent (NA) that can be completely dissolved in PLLA melt and reorganize into fine fibrils upon cooling. By taking full advantage of strong elongational flow field involved in the melt spinning, the NA fibrils …",Huixian Zhang and Hongwei Bai and Zhenwei Liu and Qin Zhang and Qiang Fu,23,16875711115816278499,ACS Sustainable Chemistry & Engineering,7,3939-3947,American Chemical Society,Toward High-Performance Poly(l-lactide) Fibers via Tailoring Crystallization with the Aid of Fibrillar Nucleating Agent,https://pubs.acs.org/doi/abs/10.1021/acssuschemeng.6b00784,4,2016
5361,"The electrical conductivity and impact strength of polypropylene(PP)/EPDM/carbon black ternary composites were investigated in this paper. Two processing methods were employed to prepare these ternary composites. One was called one‐step processing method, in which the elastomer and the filler directly melt blended with PP matrix. Another one was called two‐step processing method, in which the elastomer and the filler were mixed first, and then melt blended with pure PP. To get an optimal phase morphology that favors the electrical conductivity and impact strength, controlling the distribution of CB in PP/EPDM blend was a crucial factor. Thus the interfacial tension and the work of adhesion were first calculated based on the measurement of contact angle, and the results showed that CB tended to be accumulated around EPDM phases to form filler‐network structure. Expectably, the filler‐network structure …",Hong Yang and Bo Li and Qin Zhang and Rongni Du and Qiang Fu,23,5873629359199890918,Polymers for Advanced Technologies,6,857-862,"John Wiley & Sons, Ltd.",Simultaneous enhancement of electrical conductivity and impact strength via formation of carbon black‐filler network in PP/EPDM Blends,https://onlinelibrary.wiley.com/doi/abs/10.1002/pat.1588,22,2011
5362,"To better understand the mechanism of polymer‐toughing with rubber and the critical matrix ligament thickness theory developed by Wu, the rubber particle shape was controlled as elongated and oriented instead of spherical in PP/EPDM blends via dynamic packing injection molding. For the first time, the brittle‐ductile‐brittle transition was observed with increasing rubber content. This result clearly indicates that Wu's theory applies only for cubic or spherical particles but not for elongated and oriented particles. The higher stress concentration will be expected at the tip, which causes blends to fail in brittle mode. More work is needed to verify this expectation.",Qiang Fu and Yong Wang and Qijun Li and Gong Zhang,23,5486492647583106144,Macromolecular Materials and Engineering,6,391-394,WILEY‐VCH Verlag GmbH,Adding EPDM rubber makes poly (propylene) brittle,https://onlinelibrary.wiley.com/doi/abs/10.1002/1439-2054(20020601)287:6%3C391::AID-MAME391%3E3.0.CO;2-7,287,2002
5363,"Exerting high shear force and adding compatilizer are two different methods used for regulating the size of dispersed phase of polymer blends. Nevertheless, the comparison of the effect of the high shear force and adding compatilizer on the phase morphologyies and properties is less studied, not to mention the synergistic effect. In this work, the incompatible PP/PLA binary blends with large polarity differences were prepared using high-shear processing, compared with the effect of adding ethylene-(methyl acrylate)-(glycidyl methacrylate) (EMA-GMA) as reactive compatibilizer for PP/PLA blends. It was found that adding compatilizer under relative low shear force was more efficient on improving the interface, showing blurred boundaries, compared with the reduction of the dispersed phase size under high shear force without compatilizer. As a result, the blends with the compatilizer presented a higher elongation at …",Guopeng Sui and Mengfan Jing and Jing Zhao and Ke Wang and Qin Zhang and Qiang Fu,22,10194554539014016745,Polymer,,119-127,Elsevier,A comparison study of high shear force and compatibilizer on the phase morphologies and properties of polypropylene/polylactide (PP/PLA) blends,https://www.sciencedirect.com/science/article/pii/S003238611830836X,154,2018
5364,"The use of hemoglobin (Hb) contained within red blood cells to drive a controlled radical polymerization via a reversible addition‐fragmentation chain transfer (RAFT) process is reported for the first time. No pre‐treatment of the Hb or cells was required prior to their use as polymerization catalysts, indicating the potential for synthetic engineering in complex biological microenvironments without the need for ex vivo techniques. Owing to the naturally occurring prevalence of the reagents employed in the catalytic system (Hb and hydrogen peroxide), this approach may facilitate the development of new strategies for in vivo cell engineering with synthetic macromolecules.",Amin Reyhani and Mitchell D Nothling and Hadi Ranji‐Burachaloo and Thomas G McKenzie and Qiang Fu and Shereen Tan and Gary Bryant and Greg G Qiao,22,3012344080293582217,Angewandte Chemie International Edition,32,10288-10292,,Blood‐Catalyzed RAFT Polymerization,https://onlinelibrary.wiley.com/doi/abs/10.1002/anie.201802544,57,2018
5365,"As a traditional general plastic, polypropylene (PP) has been widely used in daily life. Glass fibers are often used to further reinforce the properties of PP for its application in engineering area. However, there are still some drawbacks existing for glass fibers filled polypropylene composites, such as high filler content, easy fracture of glass fibers and damage to the machines during processing. Therefore, organic fibers are considered as an ideal candidate to replace glass fibers. In this work, short Kevlar fibers (KFs) modified by ball milling in phosphoric acid and surface hydrolyzation were introduced to PP matrix to improve the interfacial interaction and mechanical properties. It is found that KFs were exfoliated into several flaky microfibers and then broken into pieces during the ball milling process. With the aid of phosphoric acid, the KFs can be split further thereby increasing specific surface area greatly. Then the …",Sirui Fu and Bowen Yu and Wei Tang and Mao Fan and Feng Chen and Qiang Fu,22,4538477189011888227,Composites Science and Technology,,141-150,Elsevier,Mechanical properties of polypropylene composites reinforced by hydrolyzed and microfibrillated Kevlar fibers,https://www.sciencedirect.com/science/article/pii/S0266353818303117,163,2018
5366,"Tyrosinase (TYR) plays a vital role in melanin biosynthesis and is widely regarded as a relatively specific marker for melanocytic lesions which involve vitiligo, malignant cutaneous melanoma, Parkinson’s disease (PD), etc. However, the detection of TYR in living cells with fluorescent probes is usually interfered by diverse endogenous reactive oxygen species (ROS) and reactive nitrogen species (RNS). Herein, we synthesized a melanosome-targeting near-infrared (NIR) fluorescent probe (HB-NP) with a large Stokes shift (195 nm), achieving a highly sensitive and selective in situ detection for intracellular TYR, by incorporating a m-hydroxybenzyl moiety that recognizes TYR specifically and the morpholine unit which facilitates the probe accumulating in the melanosome into a salicyladazine skeleton. When treated with TYR, the probe itself with weak fluorescence is lit up via an inhibited photoinduced electron …",Manshu Peng and Yan Wang and Qiang Fu and Feifei Sun and Na Na and Jin Ouyang,22,16601099910559899770,Analytical chemistry,10,6206-6213,American Chemical Society,Melanosome-targeting near-infrared fluorescent probe with large stokes shift for in situ quantification of tyrosinase activity and assessing drug effects on differently …,https://pubs.acs.org/doi/abs/10.1021/acs.analchem.8b00734,90,2018
5367,"The impact-resistance behaviour of concrete reinforced with hybrid basalt–polypropylene fibers (HBPRC) was experimentally investigated at strain rates of 101–102 s− 1, using a ϕ75 mm split-Hopkinson pressure bar. The strain-rate effect of the dynamic compressive strength, dynamic elastic modulus, critical strain, specific energy absorption and characteristic length of HBPRC was analyzed in detail. The results showed that all mechanical indices of HBPRC increased with increasing strain rate. The dynamic increase factor of compressive strength and elastic modulus increased linearly with the decimal logarithm of strain rate, and the critical strain and characteristic length increased linearly with strain rate. The addition of basalt fiber (BF) and polypropylene fiber (PF) yielded a significant increase in the strain-rate sensitivity of dynamic mechanical behaviour of HBPRC, while PF had a more significant effect …",Qiang Fu and Ditao Niu and Jian Zhang and Daguan Huang and Mengshu Hong,22,5109108379447578088,Powder Technology,,411-424,Elsevier,Impact response of concrete reinforced with hybrid basalt-polypropylene fibers,https://www.sciencedirect.com/science/article/pii/S0032591017309725,326,2018
5368,"With the rapid development of high performance capacitors for energy storage, materials with both giant dielectric constant and low dielectric loss are urgently needed. Adding conductive filler could largely enhance the dielectric constant of polymer matrix but also greatly increase the dielectric loss. In this study, we provide a new strategy by using hybrid fillers to construct a segregated double network, where conductive multi-walled carbon nanotubes (MWCNT) network is wrapped by insulating hexagonal boron nitride (h-BN) network to destroy the continuity of embedded MWCNT network. To do this, pre-fabricated micron-sized PS/MWCNT particles were completely coated by h-BN through π-π interaction. As a result, the MWCNT network inside h-BN network provides good conductivity while h-BN network provides the isolation effect but do not increase the distance between two adjacent MWCNT agglomerations …",Kai Wu and Yuanwei Li and Rui Huang and Songgang Chai and Feng Chen and Qiang Fu,22,11036694418513428276,Composites Science and Technology,,193-201,Elsevier,Constructing conductive multi-walled carbon nanotubes network inside hexagonal boron nitride network in polymer composites for significantly improved dielectric property and …,https://www.sciencedirect.com/science/article/pii/S0266353817310710,151,2017
5369,"Coamorphous systems using citric acid as a small molecular excipient were studied for improving physical stability and bioavailability of loratadine, a BCS class II drug with low water solubility and high permeability. Coamorphous loratadine-citric acid systems were prepared by solvent evaporation technique and characterized by differential scanning calorimetry, X-ray powder diffraction, and Fourier transform infrared spectroscopy. Solid-state analysis proofed that coamorphous loratadine-citric acid system (1:1) was amorphous and homogeneous, had a higher T  g  over amorphous loratadine, and the intermolecular hydrogen bond interactions between loratadine and citric acid exist. The solubility and dissolution of coamorphous loratadine-citric acid system (1:1) were found to be significantly greater than those of crystalline and amorphous form. The pharmacokinetic study in …",Jin Wang and Ruimiao Chang and Yanan Zhao and Jiye Zhang and Ting Zhang and Qiang Fu and Chun Chang and Aiguo Zeng,22,3633691104343927403,Aaps Pharmscitech,7,2541-2550,Springer US,Coamorphous loratadine-citric acid system with enhanced physical stability and bioavailability,https://link.springer.com/article/10.1208/s12249-017-0734-0,18,2017
5370,"The morphology of conductive network and their interfacial interaction with polymer matrix is thought as the key influential issues for the pressure/strain sensing behavior of conductive polymer composites (CPCs). The surface characteristics and size of these secondary insulating fillers should significantly influence the pressure/strain sensing behavior due to its influence on the morphology of conductive network and interfacial interaction between filler and polymer matrix. Herein, insulating SiO2 with different size and surface characteristics are incorporated into carbon black (CB)/silicon rubber (SR) composites to modify its piezo-resistive behavior. The conductivity of CB/SiO2/SR composites with nanoscale and hydrophobic SiO2 changes by several orders of magnitude, with more linear proportional to applied pressure and better stability under long term cyclic pressure due to better dispersion and stronger …",Yi Zhou and Yan Zhou and Hua Deng and Qiang Fu,22,11704210358341287104,Composites Part A: Applied Science and Manufacturing,,99-109,Elsevier,A novel route towards tunable piezoresistive behavior in conductive polymer composites: Addition of insulating filler with different size and surface characteristics,https://www.sciencedirect.com/science/article/pii/S1359835X17300520,96,2017
5371,"In recent decades, great efforts have been devoted to prepare materials with enhanced thermal conductivity due to the growing interest in thermal conductive materials. Herein, we illustrate a facile strategy to improve the thermal conductivity of polyvinylidene fluoride/expanded graphite (PVDF/EG) composites by pre-treatment of EG via ball milling. Before incorporating EG into PVDF via conventional melt processing, EG powders were treated by shear-force-dominated ball milling. In this way, the loose and porous vermicular structure of EG could be effectively destroyed and exfoliated to graphite nanosheets (GNSs). As a result, the PVDF/GNSs composites show improved thermal conductivity owing to their larger specific surface area. With the filler content fixed at 15 wt%, the thermal conductivity of treated PVDF/GNSs composites can reach 1.29 W m−1 K−1, 42.5% higher than that of PVDF/EG (0.90 W m−1 K−1 …",Sha Deng and Yanlin Zhu and Xiaodong Qi and Wenjing Yu and Feng Chen and Qiang Fu,22,5103105653110032809,RSC advances,51,45578-45584,Royal Society of Chemistry,Preparation of polyvinylidene fluoride/expanded graphite composites with enhanced thermal conductivity via ball milling treatment,https://pubs.rsc.org/ko/content/articlehtml/2016/ra/c6ra09521f,6,2016
5372,"Various methods have been devoted to trigger the formation of multilayered structure for wide range of applications. These methods are often complicated with low production efficiency or require complex equipment. Herein, we demonstrate a simple and efficient method for the fabrication of polymeric sheets containing multilayered structure with enhanced barrier property through high speed thin-wall injection molding (HSIM). To achieve this, montmorillonite (MMT) is added into PE first, then blended with PP to fabricate PE-MMT/PP ternary composites. It is demonstrated that alternating multilayer structure could be obtained in the ternary composites because of low interfacial tension and good viscosity match between different polymer components. MMT is selectively dispersed in PE phase with partial exfoliated/partial intercalated microstructure. 2D-WAXD analysis indicates that the clay tactoids in PE-MMT/PP …",Feilong Yu and Hua Deng and Hongwei Bai and Qin Zhang and Ke Wang and Feng Chen and Qiang Fu,22,11235112070800663115,ACS Applied Materials & Interfaces,19,10178-10189,American Chemical Society,Confine clay in an alternating multilayered structure through injection molding: a simple and efficient route to improve barrier performance of polymeric materials,https://pubs.acs.org/doi/abs/10.1021/acsami.5b00347,7,2015
5373,"A supercritical carbon dioxide (scCO2) assisted annealing technique is adopted to toughen polypropylene (PP) and its random copolymer with 3.8 wt% co-monomer content (PPR). By using this technique, PP with 4-time improvement in toughness or PPR with superior toughness are obtained. Meanwhile, the stiffness of the materials could be maintained. To understand the toughening mechanism, scanning electron microscope, wide angle X-ray diffraction, calorimetry, dynamic mechanical analysis and small angle X-ray scattering characterizations are carried out. It is demonstrated that the toughening mechanism is strongly related to the microstructure evolutions, including decreased chain density in the mobile amorphous phase, improved crystalline phase and improved rigid amorphous phase after annealing. These microstructure changes could result in higher cavitation ability and diminish inner stress in the …",Chengzhen Geng and Guanghui Yang and Hongwei Bai and Yuhan Li and Qiang Fu and Hua Deng,22,16097896653990883848,The journal of supercritical fluids,,83-92,Elsevier,Towards high-performance polypropylene and its random copolymer: Insight into toughening mechanism of supercritical carbon dioxide assisted annealing,https://www.sciencedirect.com/science/article/pii/S0896844614000047,87,2014
5374,"As a partial of the systematic investigation of the preparation and characterization of poly(ethylene terephthalate) (PET) blending/compounding materials with excellent comprehensive mechanics in the authors’ group, this study deals with the compatibilization modification of PET/elastomer blends to obtain superior toughness. Poly(ethylene–octene) (POE) was employed as elastomer toughener, while maleic anhydride grafted POE (mPOE) was selected as compatibilizer. To highlight the effect of compatibility on toughening, the sum amount of elastomer component, POE and mPOE, was fixed at 20 wt%, but the mass ratio of mPOE/POE was changeable. It is interesting to find that an optimization of toughening can be attained at 3 wt% mPOE, at which the notched impact strength is about 15 folds for that of neat PET. The toughening behavior observed is due to a combination of good dispersion of elastomer phase …",Juan-juan Su and Fang Peng and Xiang Gao and Guang-hui Yang and Qiang Fu and Ke Wang,22,10423362541429133429,Materials & Design,,673-680,Elsevier,Superior toughness obtained via tuning the compatibility of poly (ethylene terephthalate)/poly (ethylene–octene) blends,https://www.sciencedirect.com/science/article/pii/S0261306913006948,53,2014
5375,Syndiotactic poly(propylene)s (s‐PPs) were freeze‐dried from toluene solutions of various concentrations. FT‐IR spectroscopy and wide‐angle X‐ray diffraction were used to characterize the s‐PPs prepared. The isothermal crystallization behavior was also investigated by means of differential scanning calorimetry. The disentangled particles are of high crystallinity and show rapid crystallization rates. A trans‐planar conformation is developed when s‐PP was freeze‐dried from more dilute solution.,Qing Sun and Qiang Fu and Gi Xue and Wei Chen,22,1236053000149362204,Macromolecular Rapid Communications,14,1182-1185,WILEY‐VCH Verlag GmbH,Crystallization Behavior of Syndiotactic Poly (propylene) Freeze‐Dried from Toluene at Very Dilute Concentration,https://onlinelibrary.wiley.com/doi/abs/10.1002/1521-3927(20011001)22:14%3C1182::AID-MARC1182%3E3.0.CO;2-4,22,2001
5376,"This work investigated how pre‐melting temperature (Tmax) and cooling rate (C) affected the non‐isothermal melt crystallization, melting behavior and crystal structure of syndiotactic polystyrene (sPS) by using differential scanning calorimetry (DSC) and wide angle X‐ray diffraction (WAXD) techniques. Experimental results indicated that raising Tmax or C decreased the crystallization peak temperature (Tp) and crystallization initiating temperature (Ti). The crystallization kinetics was analyzed through the Ozawa equation. Although the Ozawa exponent n and cooling function K(T) were determined for Tmax = 340°C and Tmax = 315°C specimens, for Tmax = 290°C specimens, the Ozawa equation was not applicable. Activation energies for the non‐isothermal crystallization processes of different Tmax specimens were estimated to be approximately 418 kJ/mol. As Tmax was raised the nucleation rate of sPS became …",Fang‐Chyou Chiu and Chi‐Gong Peng and Qiang Fu,22,9879001826333811577,Polymer Engineering & Science,11,2397-2406,"Wiley Subscription Services, Inc., A Wiley Company",Non‐isothermal crystallization and multiple melting behavior of syndiotactic polystyrene—pre‐melting temperature effects,https://onlinelibrary.wiley.com/doi/abs/10.1002/pen.11371,40,2000
